"Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"T-58",819,39226984,20067064,45275760,30766162,,,,,,,,,,,,,,,,,,,,
"T-64",134,24930157,14866400,19061165,60519759,,,,,,,,,,,,,,,,,,,,
"T-700",136,,,,4464400,,,,,,,,,,,,,,,,,,,,
"T-AKE",1844,,,,,,,2998386,11810272,46260941,68370712.3652,65793348.3969,25528624.849,36268532.0749,32438401.44,27290203.11,147528.296,-154479.9994,-6676.6502,5963734.9592,-123167.472,-132813.8173,,,
"T-AO 187 OILER",666,,,,,,,,-3675,,,172867.7656,1189.5,,,,,,,,,,,,
"TA-4 SKYHAWK",787,65241,,1209518,78052,,,,,,,,,,,,,,,,,,,,
"TACTICAL CONTROL SYSTEM",1027,-782583,32991,346086,15951322,,,,,,,,,,,,,,,,,,,,
"TACTICAL TOMAHAWK",694,,,,,480325042,311883468,442060223,366216982,463786392.9688,267952252.2632,335381833.1962,286950650.9102,41256929.1133,40170693.05,290657205.34,303679661.5337,48477720.7841,363866545.089,539908336.1534,241609848.5082,520524749.7254,483428506.336,580490664.4942,280635355.4082
"TACTICAL UAV",677,,,,,,,1656650,2625617.3125,25860200.0586,10108731.6485,1485046.6793,191889.8164,40574720,16634890.35,9507168.84,-58.41,,,,,,,,
"TBMCS",1971,,,,,,,,174578,192581,,,,,,,,,,,,,,,
"TCAIMS II",1957,,,,,69459,65055,,450,,,18696,2111.0701,93500,,,,,,,,,,,
"TDC",2005,,,,,,,,,37608,,,,,,,,,,,,,,,
"TELEPORT",1978,,,,,,30569,983660,1067252.0469,4523652.3048,5185224.1095,847329.0938,282666.6563,847429.0938,141042.17,,,,,,,,,,
"TENDER SUB (NON-FBM)-AS",1296,54414,,35394,147339,,,,,,,,,,,,,,,,,,,,
"TENDER SUBMARINE (FBM)-AS",1295,60895,,106995,48460,,,,,,,,,,,,,,,,,,,,
"TF-30",815,4327832,16365628,22007101,14597354,,,,,,,,,,,,,,,,,,,,
"TF-34",816,27476445,19823710,40343834,30397045,,,,,,,,,,,,,,,,,,,,
"THAAD",1830,,,,,,84101,,,,779800,,0,0,,,,,,,,,,,
"THAAD-THEATER HIGH ALT AI",1922,,64948,,,,,,,,,,,,,,,,,,,,,,
"TITAN IV",675,,,,,2316995,665476,3158768,,,,,,,,,,,,,,,,,
"TMIP",1952,,,,,,,,,1016122.3672,,,,,,,,,,,,,,,
"TOMAHAWK",50,,,,,,,,3088817.3594,,-225941,,37704042.25,29100187.1305,560552.1562,-143254.31,87447.5703,300795.1504,460214.83,196608.7101,0,-1168.0699,,,
"TOMAHAWK STRIKE COOR MDLE (TSCM)",2199,1896132,2462024,2586334,310000,1150000,1195427,372000,,,,,,,,,,,,,,,,,
"TOMHWK STRIKE COOR MDLE (",878,34238,,,282166,,,,,,,,,,,,,,,,,,,,
"TOWED SONAR ARRAY",1124,15502015,2809084,10591509,3455675,,,,,,,,,,,,,,,,,,,,
"TRACKWOLF HF SYSTEM",482,4350000,,,,,,,,,,,,,,,,,,,,,,,
"TRIDENT",1213,5766338,6816260,11734006,6080455,,,,,,,,,,,,,,,,,,,,
"TRIDENT II MISSILE",74,15220416,527767997,101339351,3758648,677563676,1346729316,1580781998,1785059373.2257,1786137093.5755,1822111781.1628,1741205263.1073,1682317113.9232,1885401065.2487,1928992097.6237,2307461409.3724,2255827431.3387,2321251392.5457,2327147314.7313,2111751830.8352,3711650971.0018,1548468882.9928,2919513143.7542,2520802573.8585,2212210819.9694
"TRIDENT II SUB",73,,,,,,,,,,,64333349,75039615,93425035,61565301,11964611,2783162,4039000,-782452,900452,-989934,,90000,,0
"TRIDENT SUB",51,,,,,,,,,1255919.9375,1257227.7713,1274234.375,563954.7422,301380,18260,16500,,-44709.25,,,,,-15249,,
"TRUCKS 2 1/2T",181,,,,36604,,,,,,,,,,,,,,,,,,,,
"TRUCKS <1T",180,1356941,,,,,,,,,,,,,,,,,,,,,,,
"TRUCKS >10T",184,,,,30060,,,,,,,,,,,,,,,,,,,,
"TUG HARBOR LGE YTB",1303,1074292,6341385,499331,182331,,,,,,,,,,,,,,,,,,,,
"TUG OCEAN FLEET-ATF",1301,105446,1422780,1073678,5152863,,,,,,,,,,,,,,,,,,,,
"TURBOFAN ENGINES",817,8019970,2251440,34485283,47495980,,,,,,,,,,,,,,,,,,,,
"TYPE 15 PERISCOPE",1151,,27456,31700,,,,,,,,,,,,,,,,,,,,,
"UGM-96 TRIDENT",1918,1013764994,488053399,493741458,1508036605,19937500,4936401,4140268,5571685,149199,-737651,-4915.4902,,,-1137181,-11818,-100683,-24457,0,-376693,-2365939,,,,
"UH-1 IROQUOIS",1897,24237332,4413175,511945,60207,,,,,,,,,,,,,,,,,,,,
"UH-2",2149,4300403,,,,,,,,,,,,,,,,,,,,,,,
"UH-2 SEASPRITE",748,152657,730085,505110,7037010,,,,,,,,,,,,,,,,,,,,
"UH-3H",770,3999892,10480333,11882830,572407,,,,,,,,,,,,,,,,,,,,
"UH-60 BLACKHAWK UTTAS",111,,,,55434,,,,,,,,,,,,,,,,,,,,
"UHF FOLLOW-ON",1809,,,,,,,,,,186185.4375,233246.1021,,,70666.42,,,,,,,,,,
"V22",624,,,,,217356961,1283300356,1206031696,1982775910.3563,2881445293.0703,2901872805.5129,2996962205.844,2929628105.0959,3033399535.8637,2131176881.66,2172473854.3606,2136690968.9848,2253765097.3908,2336754788.7573,2272881942.6257,1681481548.1261,1734507955.2376,1920098432.6064,1398160121.2844,681632602.168
"V22 VERTICAL LIFT AIRCRAF",1911,107712980,191902553,374110032,407620154,26066412,-79121,2739267,2395295,0,3234767.625,1778353.5625,765458,-330801.8301,,971453,,0,,,,,,,
"VAN ELECTRONIC 6 TON M373",234,,,28790,,,,,,,,,,,,,,,,,,,,,
"VH-3D EXECUTIVE HELICOPTE",772,6285426,37764202,1599582,8795273,,,,,,,,,,,,,,,,,,,,
"VH-71",1384,,,,,,444700000,629200000,398557282,116429627,542002704,69768260,53396892,,,,,,,,,,,,
"VH-80N EXECUTIVE HELICOPT",773,831068,117706,-37140,,,,,,,,,,,,,,,,,,,,,
"VSX ACFT REPLACE S-2E",780,,121469,68672,,,,,,,,,,,,,,,,,,,,,
"VTUAV",660,15886701,8447616,36881568,18714602,,7380121,14621783,38384689,57946203,52790686.5,35904434,69911794.125,115687927,30826848,1547748,5160205.3272,14875630.4903,53563950.336,69971033.6133,37619736.8125,77535188.2431,41720998.75,28956686.2263,14678899.8833
"WAM (WWMCCS/WIS)",1323,,,,,,,74182.5601,,,,,,,,,,,,,,,,,
"WCS",2195,,,,,,,,,,,,,,,,,,,20402.6299,102041.6895,174299.5195,61561,4095.1401,3799.1801
"WIDEBAND GAPFILLER",1325,,,,,45000,1266288,11720,73356,,,,,,,3925149,8001430,6142544,4894643,2739421,2659740.0625,0,0,-700922.5625,
"WIN-T",700,,,,,,,,-25594,,184320.7969,,,,,,,,,,,,,,
"X-22",800,,,,-786945,,,,,,,,,,,,,,,,,,,,
"X-31",797,,27696,,,,,,,,,,,,,,,,,,,,,,
"XM23 RANGE FINDER LASER",947,15213967,34380,,,,,,,,,,,,,,,,,,,,,,
"ZBL",2015,,10653577,4025373,16733648,86177207,117885191,345487363.9375,82095291.8398,318106444.5273,280760203.7266,575990776.4726,361261305.439,592127968.295,669671755.3613,802129552.38,320641235.6419,46028243.9961,-11709191.586,44364609.6406,48834717.625,30667399.3672,11244741.5,6877033.4732,1825007.4063
,,30612363062.9593,33238132288.8412,37864484492.0858,43598592061.4725,51623806964.7083,49889728301.8856,52945659642.5051,60970800777.3778,67502258353.9079,63787249281.8341,61681336674.3599,63479469343.097,57981006498.7941,51903967701.7958,50983289222.6219,51271580211.4561,55171672663.2538,58517689457.2479,64103678966.491,75623063420.6191,79087761071.6397,75961527165.4077,79723836687.943,49957183056.6327
