fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2007,ELECTROPHYSICS,233402,7,8
2007,ELMA ELECTRONIC,149270,27,27
2007,ELMHURST REASEARCH,634507,2,14
2007,EMC,1281647.8316,28,28
2007,EMCON,65060,2,2
2007,EMCOR COMPANY,53274494,201,217
2007,EMERSON CONSTRUCTION,9201,1,1
2007,EMR,11460,3,3
2007,EMS TECHNOLOGIES,723472,6,6
2007,ENERTEK INTERNATIONAL,7506068.4219,40,41
2007,ENFIELD ENTERPRISES,191525,13,13
2007,ENGINEERED SUPPORT SYSTEMS,449067.4004,11,11
2007,ENGINEERED SYSTEMS,22198,2,2
2007,ENGINEERING SUPPORT PERSONNEL,19468408,78,81
2007,ENSIGN BICKFORD INDUSTRIES,6647088.0508,8,12
2007,ENSR INTERNATIONAL,308192,11,12
2007,ENVIRONMENTAL CHEMICAL,23639217,71,76
2007,ENVIRONMENTAL SYSTEMS RESEARCH,3053745.0939,102,103
2007,EOD TECHNOLOGY,1223527,3,3
2007,EQUIFAX,5620,2,2
2007,EQUITABLE RESOURCES,2471714,1,1
2007,ERAPSCO,11663006,14,14
2007,ERDAS,572692.2355,22,22
2007,ESCGOV,3038171,1,1
2007,ESCO ELECTRONICS,1807990.1781,30,31
2007,ESCO TECH,4777210.66,17,19
2007,ESSEX INDUSTRIES,665868.25,3,3
2007,EST GROUP,47706,6,6
2007,ESTERLINE,10561103.0586,28,28
2007,EVERETT SHIPYARD,2324103,19,21
2007,EVERGREEN INTERNATIONAL,6676447,4,4
2007,EWA,2501,1,12
2007,EXIDE ELECTRONICS,5065765.5004,137,137
2007,EXODYNE,2501,1,11
2007,EXXON MOBIL,276349,9,9
2007,EyakTek,14418827.0703,143,143
2007,F5 NETWORKS,6305.1001,8,8
2007,FATIGUE TECHNOLOGY,110640,5,5
2007,FCN,16845419.1342,30,30
2007,FED-CONSULTING,6938.2402,1,1
2007,FEDERAL RADIO SERIVCES,32147,6,6
2007,FEDERAL SIGNAL,35649,4,4
2007,FEDERATED SOFTWARE GROUP,1726444.6,4,4
2007,FEDEX,1334167.4496,169,165
2007,FEMCO,1044115,5,8
2007,FERGUSON ENTERPRISES,139574.9199,34,35
2007,FIBERTEK,12477307.5861,265,268
2007,FIDELITY TECHNOLOGIES,29206259,89,90
2007,FINCANTIERI MARINE GROUP,8328467,18,19
2007,FINMECCANICA,93461036.8336,376,380
2007,FIRST COAST TECHNICAL INSTITUT,51232.5,2,3
2007,FIRST DATA,0,1,1
2007,FLIGHTLINE ELECTRONICS,34737458.3301,60,64
2007,FLIR SYSTEMS,40425111.7636,226,255
2007,FLUOR,-25137,16,21
2007,FMC,4887314,1,1
2007,FOCUS TECHNOLOGIES,15e3,4,4
2007,FORCE 3,17870472.775,230,235
2007,FORCE PROTECTION,1124808837.48,133,137
2007,FORD MOTOR COMPANY,41448,3,3
2007,Foreign Contractor,316864532.8234,4485,2721
2007,FOREIGN UTILITY CONSOLIDATED REPORTING,70488.0801,16,17
2007,FORMATION,118602,2,3
2007,FOSTER WHEELER,553428,15,15
2007,FOUR POINTS TECHNOLOGY,1120348.8152,57,57
2007,FUJI PHOTO FILM USA,1177679.46,21,21
2007,Fujitsu,640734,16,16
2007,FUTRON,920868,29,40
2007,G & P TEST ENGINEERING & DESIGN,25601,1,1
2007,G4S PLC,1225837.5626,10,11
2007,GALAXY SCIENTIFIC,0,1,1
2007,GALE ASSOCIATES,775577,15,16
2007,GANNETT,36641,8,8
2007,GANNETT FLEMING AFFILIATES,47780,3,3
2007,GARTNER,5486576.3306,54,55
2007,GATEWAY,3272508,41,41
2007,GE ROLLS-ROYCE FIGHTER ENGINE TEAM [GE/ROLLS ROYCE],431018943.6016,8,8
2007,GEAC COMPUTER,71758,2,2
2007,GENCORP,5272646.05,8,8
2007,GENERAL ATOMICS,108517402.9492,62,62
2007,GENERAL COMMUNICATIONS,10384,1,1
2007,GENERAL DYNAMICS,6659714513.5944,6768,6970
2007,GENERAL ELECTRIC,902224091.1706,1302,1329
2007,GENERAL MOTORS,13560,1,1
2007,GEO MARINE,7208685.9405,84,89
2007,GEOMETRICS,71240,5,5
2007,GEONEX,148359.5,9,10
2007,GEORGE G SHARP,19425033.112,126,131
2007,GEORGE WASHINGTON UNIVERSITY,4073118.25,35,35
2007,GEORGIA INSTITUTE OF TECHNOLOGY,11603868,87,92
2007,GERBER SCIENTIFIC,345076.45,10,10
2007,GESTALT,69895,1,1
2007,GETINGE,2455338.5005,82,84
2007,GHM,4884,1,1
2007,GILBERT ASSOCIATES,129002486.2944,600,626
2007,GILL GROUP,3405874.4081,165,165
2007,GIOIA ENTERPRISES INTERNATIONA,76684,1,1
2007,GLAXOSMITHKLINE,27209.3999,3,3
2007,GLOBAL CONTAINER LINE,12547040,10,10
2007,GLOBAL INSIGHT,113260,5,5
2007,GLOBAL KNOWLEDGE,235387,6,6
2007,GLOBAL MARITIME SERVICES,8850930,24,24
2007,GLOBAL STRATEGIES GROUP,32211381.7972,159,168
2007,GLOBAL TECHNOLOGY RESOURCES,590814.5195,11,11
2007,GLOBALSIM,150130,2,2
2007,GLOBECOMM SYSTEMS,85112,4,6
2007,GOLDBELT,16770182.5038,142,142
2007,GOMEZ & ASSOCIATE,323620,8,8
2007,GOODRICH,17631520.3285,219,221
2007,GOODWILL INDUS,12973277.9922,17,17
2007,GOVERNMENT ACQUISITIONS,164174.3604,9,9
2007,GOVERNMENT OF CANADA,82928,1,1
2007,GOVPLACE,1551594.8799,74,74
2007,GP STRATEGIES,2904783.2676,70,73
2007,GPC CONSOLIDATED REPORTING,65168.1992,12,4
2007,GRANITE CONSTRUCTION COMPANY,77028,1,1
2007,GRANT THORNTON,2550717,13,18
2007,GRAYBAR,2071166.6702,119,120
2007,GRIMCOM,48474772,89,91
2007,GRUNLEY WALSH JOINT VENTURE [Grunley Construction/William V. Walsh Construction],1823445,4,6
2007,GSC CONSTRUCTION,47670312,6,6
2007,GTS DURATEK,26641653.1177,110,119
2007,GTSI,19844377.4605,284,278
2007,"GYROCAM SYSTEMS, LLC , UNIVERSAL SYSTEMS & TECHNOLOGY",6961e4,16,23
2007,GZA GEOENVIRONMENTAL TECHNOLOGIES,3920,1,2
2007,H & P CONTRACTOR,0,1,1
2007,HAGLER BAILLY SERVICES,8343,1,1
2007,HALIFAX,65548.7998,7,7
2007,HALLIBURTON,37135681.1097,134,139
2007,HAMILTON PRODUCTS,504462.2803,79,79
2007,HAMILTON SUNDSTRAND,111306.32,13,13
2007,HAMPDEN ENGINE,19967,2,2
2007,HANSON GROUP,0,1,1
2007,HARDING SECURITY ASSOCIATES,-98650.8125,2,2
2007,HARPER CONSTRUCTION COMPANY,92209951,21,22
2007,HARPER INDUSTRIES,36047086,6,7
2007,HARRIS,613169326.7372,629,669
2007,HARRIS ACOUSTIC PRODUCTS,2649612.9199,32,41
2007,HARSCO,59182.85,5,5
2007,HASKELL COMPANY,18314461,30,32
2007,HAWAIIAN ELECT,52819,1,1
2007,HAWORTH,2631583.1007,94,98
2007,HAYES SEAY MATTERN & MATTERN,1463843,22,26
2007,HEICO,2979129,15,16
2007,HENSEL PHELPS CONSTRUCTION,29063274,24,24
2007,HERLEY INDUSTRIES,4042184,12,14
2007,HERMAN MILLER,9965136.5674,384,383
2007,HEROUX DEVTEK,38320,4,5
2007,HERSTAL GROUP,7498298,35,38
2007,HEWLETT PACKARD,24105422.0611,449,447
2007,HG HOLDINGS,214425,3,3
2007,HIGHLAND ACQUISITION,1544481.8398,10,10
2007,HILLENBRAND IND,1584947.4574,33,33
2007,HILLER INVESTMENTS,690021.6799,71,72
2007,HISPANIC ASSOC OF COLLEGES &,19100,1,1
2007,HITACHI,4109155.3417,21,22
2007,HNTB,999963,12,14
2007,HOFMANN MONDIAL,250515,10,10
2007,HOLMES TUCKER INTERNATIONAL,2162878.6045,52,54
2007,HOMESTEAD VILLAGE,62880,1,1
2007,HONCAD,14228,3,3
2007,HONEYWELL,245424318.554,1139,1158
2007,HUGHES,82179,2,2
2007,HUMANA,3483486.4531,5,5
2007,HUNT COMPANIES,471555,12,12
2007,Hydroid,3333294,37,43
2007,HYPERION SOFTWARE,59228,2,2
2007,HYSTER YALE,3848,1,1
2007,I2,1877591,22,22
2007,IBM,100378225.4593,251,265
2007,ICF INTERNATIONAL,183291,10,10
2007,"ICON SYSTEMS, INC , SM CONSULTING",1290740,12,13
2007,ICX TECHNOLOGIES,49889,1,1
2007,IDEAL SCANNERS & SYSTEMS,157151,7,7
2007,IDENTIX COMPANY,1182467,1,1
2007,IDX SYSTEMS,2214446,20,22
2007,iGOV,8294317.4112,106,102
2007,IHI,1616555,1,1
2007,IKON,44888.9999,15,15
2007,ILC INDUSTRIES,6474400.7609,56,60
2007,ILLINOIS TOOL WORKS,431405.2181,18,18
2007,IMMIXGROUP,24046598.635,262,263
2007,IMO INDUSTRIES,3290905.039,63,63
2007,IN Q TEL,632164,5,4
2007,INFOPRO,4049551.75,14,14
2007,INFORMATION HANDLING SERVICES,9803732.75,135,136
2007,INNOVATIVE LOGISTICS TECHNIQUES,1134010,9,9
2007,Innovative Technical Solutions [Gilbane Building Company],20162845,47,52
2007,INSIGHT ENTERPRISES,555292.5,66,66
2007,INSIGHT TECHNOLOGY,95321099,82,95
2007,INSITUFORM TEC,420654,1,1
2007,INSTRUMENTARIUM,469539.6016,26,26
2007,INTEGRA LIFE SC,406391,28,28
2007,INTEGRAL SYSTEMS,185425,7,7
2007,INTEGRAL TECHN,10600,2,2
2007,INTELLIGENCE ENTERPRISE SOLUTI,6006521.5047,44,44
2007,INTELLIGENT DECISIONS,3634939.9258,76,87
2007,INTERAD,97081,1,1
2007,INTERFACE,44630,12,12
2007,INTERGRAPH [HEXAGON AB],29585574.7185,231,231
2007,INTERGRATED SOLUTIONS,14855.7998,2,13
2007,INTERMAGNETICS GENERAL,3017611,2,2
2007,INTERNATIONAL PAPER COMPANY,32805.19,8,8
2007,INTERNATIONAL SHIPHOLDING,162235648,30,30
2007,INTERNATIONAL SYSTEMS MARKETING,533525,13,10
2007,INTERPUBLIC GROUP OF COMPANIES,151691517.125,57,62
2007,INVESTORS,139586,3,3
2007,INVISION TECHNOLOGIES [GENERAL ELECTRIC],196121,8,8
2007,IOWA STATE UNIVERSITY,790,1,1
2007,IPSEN INTERNATIONAL,3230,1,1
2007,IRIDIUM COMMUNICATIONS,133283,1,1
2007,IROBOT,73004607,65,69
2007,IRON MOUNTAIN,130219.0596,8,8
2007,ISO,39523,16,15
2007,ISRAEL AIRCRAFT INDUSTRIES,12284963,8,9
2007,ISYS,48696,4,4
2007,IT GROUP,9681904,39,43
2007,IT RESEARCH INSTITUTE,40089257,110,111
2007,ITT,820012719.2833,727,755
2007,IVEY MECHANICA,69909,1,1
2007,JA JONES CONSTRUCTION [PHILLIP HOLZMANN AG],138561989,178,178
2007,JACOBS ENGINEERING GROUP,43651668.5938,432,440
2007,JAMES W SEWALL,6e4,3,3
2007,JBT HOLDING,14126,2,2
2007,JCAHO,96690,9,9
2007,JEOL,529615.7998,20,20
2007,JF TAYLOR,52970088.5937,64,64
2007,JJMA,138800317.2483,1036,1068
2007,JJMA HOLDINGS,58027981.7222,99,99
2007,JOHNS HOPKINS UNIVERSITY,369148548.0234,527,527
2007,JOHNSON CONTROLS,278397338.6809,663,682
2007,JOINT VENTURE [ITT/NORTHROP],9886134,7,11
2007,JONES & STOKES ASSOCIATES,253556,9,12
2007,JORGE SCIENTIFIC,9986967.7706,61,62
2007,KAISER AEROPSACE & ELECTRONICS,14193600.0196,34,36
2007,KAMAN,17171067.6165,70,77
2007,KAWASAKI HEAVY INDUSTRIES,734602,22,22
2007,KCI KONECRANES,29226.45,6,6
2007,KEA,-2583,1,1
2007,KEANE,0,2,2
2007,KELLY SERVICES,46490,3,3
2007,KFORCE,3721474,14,14
2007,KIMBALL,5400293.8454,126,131
2007,KIPPER TOOL COMPANY,5188566.9206,35,36
2007,KIRBYORAT,124356.1899,24,24
2007,KLA TENCOR,54040,4,4
2007,KLEINFELDER,0,0,3
2007,KNIGHT PROTECTIVE SERVICES,1149250,5,5
2007,KNOLL,6099266.8107,210,212
2007,KNOWLEDGE ANALYSIS TECHNOLOGIE,15e4,2,2
2007,KOMATSU,14886,3,3
2007,KONE HOLDINGS,289668,24,30
2007,KONGSBERG GRUPPEN,12807684.7002,63,79
2007,KONIAG DEVELOPMENT,2040221.9378,18,18
2007,KONTRON AG,429018.2031,21,21
2007,KOR ELECTRONICS,3542153,31,33
2007,KPMG,5578784.6602,5,5
2007,KRUEGER INTERNATIONAL,270293.96,24,24
2007,L3 COMMUNICATIONS,1189994495.2635,4949,5172
2007,LAKESHORE TOLTEST,4416900,33,35
2007,LASON,7992,1,1
2007,LAW ENGINEERING & ENVIRONMENTAL SERVICES,56462,5,6
2007,LB & B ASSOCIATES,5571357.1782,61,63
2007,LEARNING TREE INTERNATIONAL,61200,1,1
2007,LECROY,365254.25,14,14
2007,LEWIS COMPANIES,-370491,13,13
2007,LFC HOLDINGS,7548,2,2
2007,LHI,4580994,1,1
2007,LIEBERT,212817,25,25
2007,LIFE CYCLE ENGINEERING,28827623.625,162,166
2007,LIRBY,169753.5896,13,13
2007,LISTING DOUGLAS J,304639,5,5
2007,LITTON [NORTHROP GRUMMAN],7146118.0391,89,96
2007,LOCKHEED MARTIN,10063272033.8555,3969,4120
2007,LOGICON [NORTHROP GRUMMAN],1752973,3,3
2007,LOGIS TECH,2750933,21,34
2007,LOGISTICS MANAGEMENT INSTITUTE,1915286.8398,14,14
2007,LORAL SPACE,1910,2,2
2007,LSI,82124,2,2
2007,LUCENT TECHNOLOGIES,14078360.0039,56,57
2007,M.C. DEAN,89091878,456,472
2007,MA MORTENSON COMPANY,134012334,93,96
2007,MACRO INTERNATIONAL,657669.8398,17,18
2007,MACTEC,1197841,30,45
2007,MANAGEMENT CONCEPTS,261892,6,6
2007,"MANAGEMENT CONSULTING, INC.",122168730.9232,1525,1542
2007,MANITOWOC COMPANY,82902674,20,20
2007,Mansfield Oil,22414,1,1
2007,MANSON CONSTRUCTION,2889900,4,6
2007,Mantech,104518007.2511,682,692
2007,MARCONI,1274003.7998,26,26
2007,MARITIME HELICOPTER SUPPORT [Lockheed Martin/Sikorsky Joint Venture],174046909,4,12
2007,MARITIME INFORMATION SERVICE,166024,2,2
2007,MARRIOTT,646154.4399,66,72
2007,MARTEK POWER,223716,20,20
2007,MASON & HANGER,4562997,42,44
2007,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2058799,22,23
2007,MAXIMUS,7e3,2,2
2007,MBB OF AMERICA,5881683,18,18
2007,MC VAC ENVIRONMENTAL,75406,23,25
2007,MCBRIDE & ASSOCIATED,-134214.1859,4,4
2007,MCC DEVELOPMEN,7200,2,2
2007,MCDERMOTT INTERNATIONAL,8116,1,1
2007,MCI/WORLDCOM [VERIZON],126533,9,9
2007,MCKESSON,211620,6,6
2007,MCMUNN ASSOCIATES,1866688.875,4,6
2007,MCNEIL TECHNOLOGIES,967432,5,5
2007,MCR FEDERAL,2821831,27,30
2007,MDA,5939289,8,8
2007,MED ENG SYSTEMS,5503742.3438,47,47
2007,MEDAPHIS,2124485,3,3
2007,MEDICINE,3416759,14,14
2007,MEDQUEST,66493.0781,4,4
2007,MEDTRONIC,3106861,250,250
2007,MEGGITT CORP USA,9754768.222,148,153
2007,MERCK,959278.3988,18,18
2007,MERCURY COMPUTER SYSTEMS,312477.4099,29,29
2007,MERCURY INTERACTIVE,14e3,1,1
2007,METALCRAFT MARINE,229073.3438,2,2
2007,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",60211,2,2
2007,METHODE ELECTRONICS,19500,1,1
2007,METRO MACHINE [General Dynamics],21057548,67,67
2007,MICHAEL BAKER,3051717,16,18
2007,MICROCOSM,212564,6,6
2007,MICRON,788161.9004,37,42
2007,MICROS SYSTEMS,0,3,3
2007,MICROSAT SYSTEMS,741023,8,8
2007,MICROSEMI,111997,5,5
2007,MICROSOFT,6069574,41,41
2007,MICROTECHNOLOGIES,104468,13,26
2007,MICROVISION,226e4,1,1
2007,MID ATLANTIC DOOR GROUP,21303,2,2
2007,MILCOM,161807076.1563,1124,1135
2007,MILITARY PERSONNEL SERVICES CORPORATION,613845.7876,19,21
2007,MILLENNIUM DATA SYSTEMS,404329,10,10
2007,MILLINGTON TELEPHONE,381457.5,3,4
2007,MINE SAFETY APPLIANCES COMPANY,1852405.0989,94,94
2007,MITA INDUSTRIA,436648.7998,12,12
2007,MITSUBISHI (EXCLUDING MHI),514061.4336,12,13
2007,MITSUBISHI HEAVY INDUSTRIES,1002709.9224,31,31
2007,MOFFATT & NICHOL ENGINEERS,197757,9,9
2007,MOHAWK INDUSTRIES,179715.6406,12,12
2007,MOOG CLASS A,27471090.7154,132,137
2007,MORAN TOWING,10040444,47,48
2007,MOTOROLA,64932615.2043,444,456
2007,MRO SOFTWARE,2035354.248,17,17
2007,MSE,402211,4,4
2007,MTS3,4686326.9063,35,36
2007,MYRIAD GENETICS,229917,20,21
2007,MYTHICS,7236126.7598,24,24
2007,NAME EDGE TECHNOLOGIES,2021373,4,4
2007,NAMMO,36499560.8438,39,39
2007,NAN INC,28175856,23,25
2007,NANA DEVELOPMENT,12081522.4688,38,53
2007,NANA REGIONAL,12489879,203,223
2007,NASATKA BARRIER,372161.6875,5,5
2007,NATIONAL ACADEMY OF SCIENCES,6509889,34,35
2007,NATIONAL AIR CARGO,20553,2,2
2007,NATIONAL CENTER FOR STATE COUR,0,1,1
2007,NATIONAL INDUSTRIES FOR THE BLIND,588214.0716,34,34
2007,NATIONAL INTEREST SECURITY [IBM],0,1,1
2007,NATIONAL SERVICE INDUSTRIES,74221,9,11
2007,NAVIGANT INTERNATIONAL,18506650.375,35,40
2007,Navistar International,1138773529,31,46
2007,NAVMAR APPLIED SCIENCES,34795343.2031,95,98
2007,NCI INFORMATION SYSTEMS,10211122.8027,58,69
2007,NCR,4703908.5449,11,12
2007,NDI ENGINEERING COMPANY,10535146.375,175,179
2007,NESTLE,35487.6801,14,14
2007,NETIQ,55923.0195,6,6
2007,NETSTAR 1,374390,4,4
2007,NETWORK APPLIANCE,26466,3,3
2007,NETWORK EQUIPMENT TECHNOLOGIES,614060,24,24
2007,NETWORK IMAGINING,1531948,9,9
2007,NEW TANGRAM,99579,1,1
2007,NEW WORLD ASSOCIATES,72460,2,14
2007,NEWPORT NEWS SHIPBUILDING [NORTHROP GRUMMAN],-243,1,1
2007,NEXTIRA FEDERAL,6145514,17,17
2007,NIBS,2259242,19,20
2007,NIPPI KOSAN,18348078.2112,1263,901
2007,NIPPON SANSO,1141.45,2,2
2007,NMC GROUP,2050600,28,29
2007,NOBLIS,3396639,31,30
2007,NONPUBLIC EDUC,29400,9,10
2007,"NORTEL ENTERPRISE SOLUTIONS, NORTEL GOVERNMENT SOLUTIONS",23400,1,1
2007,NORTHROP GRUMMAN,7610122038.5076,6896,7068
2007,NOVA SCIENTIFIC,3586794,28,29
2007,NOVARTIS DIAGNOSTICS,528e3,1,1
2007,NOVELL,54140,2,2
2007,NTS TECHNICAL SYSTEMS,1340935,30,30
2007,OAK RIDGE ASSOCIATED UNIVERSITIES,8995,3,3
2007,OCE USAHOLDINGCO,391402.6197,53,53
2007,OCEAN SHIPHOLDINGS,35727835,12,12
2007,OCEANEERING INTERNATIONAL,45072150.2392,198,200
2007,OCEUSAHOLDING,73584.04,9,9
2007,OCTAGON SERVICES,95e3,1,1
2007,ODOM HYDROGRAPHIC SYSTEMS,117639,2,2
2007,OERLIKON SPACE AG,29586,2,2
2007,OFFSHORE,12134,1,1
2007,OFS/STYLINE IND,712630.7302,28,28
2007,OHIO STATE UNI,529391,7,7
2007,OHM,-9491.6797,1,1
2007,OLIN,4372258,10,13
2007,OMEGA TRAINING GROUP,2501,1,8
2007,OMNICOM,94448,3,3
2007,OMV MEDICAL,27415080.735,148,172
2007,OPEN TEXT,491466,6,6
2007,OPTICS 1,7448767,3,3
2007,ORACLE,44331876.3479,155,158
2007,ORBITAL SCIENCES,78995163.8125,78,78
2007,OREGON IRON WORKS,2084951,5,6
2007,OSHKOSH,423754396.2525,250,278
2007,OSI,342736,5,5
2007,OSSI SAFENET SECURITY SERVICES,102725,5,5
2007,OVID TECHNOLOGIES,686586,5,5
2007,OWENS & MINOR,16528,3,3
2007,OWL COMPANY,13108292.3673,28,28
2007,P3I,31061,1,1
2007,PACIFIC CONSTRUCTION SERVICES,982894,11,12
2007,PACIFIC INSTRUMENTS,4225,2,2
2007,PACIFIC MARINE,10157127,13,14
2007,PAL TECH,2501,1,12
2007,PAR TECHNOLOGY,18429204.9004,49,58
2007,PARKER HANNIFIN,17623752.0853,304,306
2007,PARSONS,11615955,51,54
2007,PASSPORT SYSTEMS,2328736,2,5
2007,PATRIOT HOLDING,801667,1,1
2007,PATRIOT TECHNOLOGIES [HARRIS],893152.291,26,26
2007,PC CONNECTION,127,3,3
2007,PC DOCS GROUP,38937.1599,3,3
2007,PCB GROUP,1000009,3,3
2007,PCITEC,501689.4414,25,25
2007,PE SYSTEMS,2913004,7,9
2007,PEARSON ENGINEERING,19070299,10,10
2007,PECKHAM,1677730.2813,24,26
2007,PENNSYLVANIA STATE UNIVERSITY,124735737,335,339
2007,PENSKE TRUCK L,97552,46,46
2007,PERFORMANCE MANAGEMENT CONSULTANTS,2501,1,13
2007,PERKIN ELMER,1134467.3723,63,63
2007,PEROT SYSTEMS [DELL],72024169.0901,95,104
2007,PERSONNEL DECISIONS INTL,165920,7,7
2007,PESYSTEMS,822112,7,8
2007,PHILIPS,766758.2569,46,46
2007,Phillips Electronic North America Corporation,342854.4375,22,22
2007,PHOENIX CONSULTING GROUP [DYNCORP],359994,3,3
2007,PHOTONICS MANAGEMENT,274211,4,4
2007,PHYSICAL OPTIC,1349985,4,4
2007,PHYSICAL SCIENCES,4329415.1954,24,24
2007,PICKERING,149850,2,2
2007,PITNEY BOWES,4051937.71,162,164
2007,PLANNING SYSTEMS,20670593.3164,181,184
2007,PLATINUM EQUITY HOLDINGS,37846.74,6,6
2007,POINT BLANK ENTERPRISES,454920,15,15
2007,PRAXAIR,2237032.9202,257,272
2007,PRAXIS INTERNATIONAL,21929496.0001,95,95
2007,PRECISION STANDARD,13500,1,1
2007,PREFERRED SYSTEMS SOLUTIONS,4563335,65,70
2007,PREMIER PROFESSIONAL SYSTEMS I,181010,3,3
2007,PRESIDIO TRUST,3649872.0279,41,42
2007,PRI,11250837,114,114
2007,PRICEWATERHOUSECOOPERS,440707,3,3
2007,PRIDE INDUSTRIES,9640139.1281,42,43
2007,PRIMEDIA,7701,2,2
2007,PROCTER & GAMBLE,7436.26,2,2
2007,PROGENY SYSTEMS,93363562.3496,124,132
2007,PROLOGIC,26799,2,14
2007,PROPPER INTERNATIONAL,871059.1719,27,27
2007,PROQUEST COMPAN,98966.2803,14,14
2007,PRUDENTIAL,382526,40,42
2007,PSI INDUSTRIES,15028,3,3
2007,QED SYSTEMS,49540517.1008,518,547
2007,QINETIQ GROUP,140750239.3282,134,146
2007,QIOPTIQ,6305,1,1
2007,QUALCOMM,42317,2,2
2007,QUANTA SYSTEMS,1044643.25,8,8
2007,QUANTUM 3D,1095233,7,7
2007,QUANTUM COMPUTER SOLUTIONS,-9492,2,2
2007,QUEST DIAGNOSTICS,52e3,1,1
2007,QWEST,3731232.4102,67,68
2007,Radian International LLC,32468.2207,1,1
2007,RADIANCE TECHNOLOGIES,4169135.5,23,35
2007,RADIANTBLUE TECHNOLOGIES,1930496.9688,2,2
2007,RADIATION MONITORING DEVICES [DYNASIL CORPORATION OF AMERICA],679994,7,7
2007,RADIATION SYST,12600,1,1
2007,RAI,297870,1,2
2007,RAYMOND HANDLI,4910,1,1
2007,RAYTHEON,5364495668.3932,3207,3326
2007,READYONE INDUSTRIES,211035,1,1
2007,RECON/OPTICAL,18959163,24,24
2007,RED RIVER,7381431.059,250,249
2007,Reed Elsevier,1256416.3601,53,53
2007,REGENTS OF THE UNIVERSITY OF CALIFORNIA,65100,2,2
2007,REINGOLD,11500,2,2
2007,RELATIVITY CAPITAL,52499,6,4
2007,REMINGTON ARMS COMPANY,1215263.6001,18,18
2007,REPUBLIC INDUSTRIES,43521,8,13
2007,REPUBLIC SERVICES,490881.3398,51,64
2007,RES-Q [CONCERRO],16975,1,1
2007,RESEARCH ANALYSIS,563211.9922,2,2
2007,RESEARCH IN MOTION,54719,6,6
2007,RESEARCH TRIANGLE INSTITUTE,7114695.7,58,59
2007,RESOURCE MANAGEMENT CONCEPTS,2671583.3906,27,30
2007,RESUN LEASING,136367,11,11
2007,RFI ENTERPRISES,4929,1,1
2007,RGB GROUP,25082,5,5
2007,RGII TECHNOLOGIES,2543028,9,9
2007,RHEINMETALL AG,76145441.0313,22,36
2007,RHODE ISLAND STATE GOVERNMENT,1001177.5608,108,108
2007,RICOH,944217.7932,71,76
2007,RLM SERVICES,8719078,104,119
2007,ROBERTS OXYGEN,162494,124,126
2007,ROBERTSON FUEL SYSTEMS,2861678.0625,14,14
2007,ROCKWELL AUTOMATION,3523566.4799,31,39
2007,ROCKWELL COLLINS,242359717.8618,450,460
2007,ROE ENTERPRISES,23756785.7617,58,61
2007,ROLLS ROYCE,320918437.7513,417,440
2007,RONCO,355442.7402,14,14
2007,ROPER,2960,1,1
2007,ROY ANDERSON HOLDING,3499415.2188,18,19
2007,RQ CONSTRUCTION,90819282,28,30
2007,RS INFORMATION SYSTEMS,2501,1,7
2007,RS MEANS COMPANY,0,1,1
2007,S&K TECHNOLOGIES,1143820.4001,16,19
2007,SAALEX SOLUTIONS,4425655,43,51
2007,SABRE SYSTEMS,20132618.1407,119,124
2007,SABRELINER,155395.3594,4,8
2007,SAFE BOATS INTERNATIONAL,21334114.875,36,36
2007,SAFETY KLEEN,1371182.5582,71,75
2007,SAGE TECHNOLOGIES,9485,4,4
2007,SAIC,1243183456.2806,6756,6907
2007,SAID,746951,3,5
2007,SAINT GOBAIN,219645,9,9
2007,SALESFORCE COM,4500,1,1
2007,SALTCHUK RESOURCES,648002,7,8
2007,SAMSUNG,42165,9,18
2007,SANOFI,6853559.2159,168,168
2007,SARNOFF,142632,4,4
2007,Sauer Holdings Inc,152167679,86,94
2007,SC COMPANIES,265517,4,5
2007,SCANA,1278813,8,8
2007,SCANDIA MANUFACTURING COMPANY,1646125.7564,51,52
2007,SCHAFER,12641196,41,43
2007,SCHINDLER ENTERPRISES,85228,2,2
2007,SCHLUMBERGER T,187131,3,3
2007,SCI SYSTEMS,89008792,24,28
2007,SCIENCE & ENGINEERING SERVICES,699617,3,3
2007,SCIENTIFIC RESEARCH,84949423.7344,606,621
2007,SCION ASSOCIATES,32800,1,1
2007,SCRA,14649207,34,36
2007,SCRIPTPRO,87885,10,10
2007,SCWARTZ ELECTRO OPTICS,228082,8,8
2007,SDS INTERNATION,1397549,6,6
2007,SEACON/BRANTNER ASSOCIATES,1801881.6446,49,49
2007,SEALIFT HOLDINGS,52660985,34,34
2007,SEAWEED SYSTEMS,1080,2,2
2007,SECURITAS AB,115875.3701,7,7
2007,SECURITY BY KENCO,2640,3,3
2007,SEMCOR,-128353,10,10
2007,SENSOR SYSTEMS,1825030.4092,27,27
2007,SEOS,28727,2,2
2007,SERCO GROUP PLC,61736532.3566,362,380
2007,SERMATECH INTERNATIONAL,1036339,74,82
2007,SERTA MATTRESS,0,1,1
2007,SERVICE MASTER,13287,3,3
2007,SES GLOBAL,5042447.7402,7,9
2007,SEVEN SEAS SHIPCHANDLERS [EITZEN MARATIME SERVICES ASA],7198.2002,1,1
2007,SGL CARBON,2031552,8,8
2007,SHAKESPEARE,1028213.31,27,27
