"Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"ELECTRONICS ALL SOURCE AN",1940,25054184,28899454,37024803,19374900,10663255,1344509,,,,-472921.7813,-162602.1563,-6030.7998,-337175.1563,,,,,,,,,,,
"EMSP",1873,,,,,,,,,,,3510.25,,,,,,,,,,,,,
"F-8 CRUSADER",739,1196500,,,,,,,,,,,,,,,,,,,,,,,
"FAAD C2I(ATCCS)",1841,,,,,2882789,17320243,10055342,643631.5,-83481,-94515.9297,-22568,57818521.325,19819333.3604,-4996196.36,529330,378364,-4883586,-15504.9199,-802654.3425,,,,,
"FAB-T",88,,,,,,,,,53873,,19719,,,,,,449779.4063,21500,129475.5,10602160,90026766.7109,121479621.5157,81260620.8818,87510957.75
"FBCB2",698,,,,,62689562,131986794,192662861.4063,584746411.4939,516079825.4951,436613597.1545,176693991.9806,106260763.0338,104376872.5062,319301.72,2215922.48,-365291.8415,-5642.2799,-353651.7134,-332923.2226,-27067.0502,-73.63,-34.34,,0
"FIREFINDER",477,458352,388893,101311800,48815671,,,,,-5e+05,,,,,,,,,,,,,,,
"FORCE PROVIDER",593,,2170733,,288344,,,,,,,,,,,,,,,,,,,,
"FRIGATE DL",1197,,,136823,108558,,,,,,,,,,,,,,,,,,,,
"GAE",2081,2156604,,,-69003,,242764,,,,,,,,-26708,,,,,,-230790,,,,
"GAJ",1937,1030720,,1011152,-36567,,,,,,,,,-14.24,,-1800,,,,,,,,,
"GAV",2082,,,,2496759,,,,4e+05,292305,,,,,-20000,,,,,,,,,,
"GBSD",2187,,,,,,,,,,,,,,,,,,,4155000,,7093286,,38103.6016,
"GBW",2151,,,,,,,,,,,,,,,,,0,,,,,,,
"GCA",1939,706065,10800738,8009191,8456445,14144863,27840358,,,,,,,,,-764989,,,,,,,,,
"GCCS-A",1983,,,,,,,,,375000,44613.3691,4426,,26838.5801,,,,,,,,,,,
"GCCS-AF",1997,,,,,,,,51028020.0953,61767866.2949,61569708.5153,60373317.2974,67396005.7373,65500775.0413,82519330.81,55357151.6737,2264388.4373,2071472.3261,734407.6464,-377725.7173,1146352.0484,-142889.5484,-84130.19,-64975.697,16136.7598
"GCCS-J",1949,,,,,2592894,23217,160121,4432881.7891,663786.25,1217690.6563,2023907.823,2050732.5931,5600873.4962,293421.98,1551296,0,,,0,,,,,
"GCCS-M",1975,,,,,1549615,5992537,3290858,20445845.715,12028448.9848,7367291.3291,6600793.6094,10189959.9758,8307889.3282,33326445.3388,49261877.8527,34322182.3677,52242560.4493,57725070.875,23475014.502,25098735.5703,19653157.5,8286064.8203,1,
"GCH",2083,,,3863869,15942556,13361871,7427250,-259719,,,-197.99,0,,,,,0,,,,,,,,
"GCI",1941,,,,11393109,3692168,1326162,22274,,,,-352709.7801,,-60000,,0,0,,,,,,,,
"GCSS ARMY",1345,,,,,3525613,23038635,34257105,28712373.1406,43041265.7344,27541499,5725792.8242,3497745.3633,16900,288877.26,,,-3855.23,,-6062.27,,,,,
"GCSS DOD",1352,,,,,,-804031,7097437,5201024,5361059.5114,5703134.039,2295924.9238,3726501.7266,0,-1613645.71,,,,,,,28675,,,
"GCSS-A INC 1",2178,,,,,,,,,,,,,,,,,,,,22011969.3281,,,,-299250
"GCSS-AF",1346,,,,,84000,83035159,141360939.25,142404724.7883,145469517.2884,136419174.4557,141778690.0329,127881276.9199,109045553.2843,99332342.4169,104829324.1288,332055767.4303,242616383.8665,135225721.9806,368111529.0318,204791081.5448,127981064.865,99552310.0928,86439797.669,2949275.687
"GCSS-AT",1969,,,,,-1842824,22759171,103120,,5829770.25,-1334774.5,,,,,,,,,,,,,,
"GCSS-CC/JTF",1998,,,,,,,,,,,144657.1719,0,,,,15547,781.44,,,,,,,
"GCSS-MC",1990,,,,,,,,,,,,3858923,3801615.7286,3291685,3723070,4699946,2082165.0996,19428950.1712,45286908.5314,204679.7444,-2651613.8896,-1368085.2672,81391.1172,3651970
"GFD",2084,,,,636552,660341,,168442,0,,,,,,-20823.13,,,,,,,,,,
"GFEBS",1986,,,,,,,,,11136.1504,,308009.2813,797885.4375,,-369940.32,,,,,,,,,,
"GHI",2085,,,1810142,1158000,149000,,,,,,,,,-54256.63,,,,-12436.5598,,,,,,
"GHR",1943,,,,11821992,13330669,0,0,194593,0,,,,,,-500.66,0,,,,,,,,
"GHT",2086,26186173,9333230,3995853,2682609,375656,953312,,,0,,,-65788.6797,,,,0,,,,0,,,,
"GHY",2087,32231000,20405938,33698323,14978623,5117211,5006622,,,,,-163247.8438,-519607.9062,,,,0,,,,,,0,,
"GIB",1944,12295735,6283865,-236273,,-447880,,,,,,,,,-58805.5,-299152.99,,,,,,,,,
"GIGBE",1981,,,,,,,,4173786,1646692.1563,0,,,,,,,,,,,,,,
"GIH",2088,,,,251425,-2500,,,,,,,,,-128745,,,0,0,,,,,,
"GIL",2089,,,,3849514,,,,616462.9297,-5768.4101,-7315.7497,-5120.8701,-15890.9397,,-8513.93,,,,,,,,,,
"GNF",2090,,,,9400000,3676000,3887025,5e+05,1208865,0,,-322539.75,,-235000,,,,,,,,,,,
"GNL",2091,14156643,399742,36552704,25716361,33733569,29797353,18380641,648402.2504,0,-1061697,-8505.9805,,-194136.8438,-88806,,,,,,,,,0,
"GNP",2092,489250,37320,115580,164856,-133368,,,,,,,,,-120.08,,-46328.92,0,,,,,,,
"GNW",2093,,,,980037,,,,980037,,,,,,,,0,,,,,,,,
"GOGGLES AN/PVS-5",555,,586891,,,,,,,,,,,,,,,,,,,,,,
"GROUND BASED COMMON SENSO",478,,149095,1179760,5777840,,,,,,,,,,,,,,,,,,,,
"GROUND COMMAND POST",475,,,,703714,,,,,,,,,,,,,,,,,,,,
"GRU",1945,380000,1325690,17697666,22548258,8390581,12842072,2909113,182045,,,-1.92,-4173101,-6173101,,-129677.48,,0,0,0,,0,301680.5938,,
"GSS",2094,,,,,,,,,,,,,-119047,,,,,,,,,,,
"GSSI GRND SUP SYS INTEG",1618,,,,38520,,,,,,,,,,,,,,,,,,,,
"GTN",1964,,,,,17841132,,,,,,,,,,,,,,,,,,,
"GTP",2095,,,4378500,6675086,9228119,1685744,-416058,,,,,,-116281.3438,,,,,0,-295886.0625,-295884.0625,,,,
"GUARDRAIL COMMON SENSOR",440,1094000,6266806,33445345,-4656931,,,,,,,-220177.3545,,,,,,0,,,,,,,
"GYI",1947,,,,,,,,,,-12000,,,,,,,,,,,,,,
"GYY",1948,,,81305982,64147054,25706098,20077854,18624637,7804529,2848505,577959.6875,-634343.9844,-370386.5401,-19938.1191,,0,-15624,,,,,,,,0
"HELMET SYSTEM HGU-51/PCD",1773,3318000,6635500,3672498,5067473,,,,,,-406154.5625,,,,,,,,,,,,,,
"HFAJ",1861,,,,,,,,,0,,,,,1273289.78,1127037.74,354332.7902,,-434452.5,,,,,,
"HPCM",1349,,,,,11614249.5625,64041683.9375,30230588.6789,26720865.5993,32515412.1483,20973357.6894,17203592.6187,16697866.2483,17886293.9596,20142302.5125,5555865.37,10341030.9805,961644,-2026.5601,,-41451.5508,,,,
"IAA",2097,,,,3878568,,,,,,,,,,,,,,,,,,,,
"IDECM",1803,,,,,,,,,,,,,,,,,9800474.7305,4613300.125,7530667.2813,71049850.3438,124679646.9707,95043258.6,37182257.9687,10323482
"IDHS INTELLIGENCE DATA HA",1729,,,,16177,,,,,,,,,,,,,0,,0,,,,,
"ILS-S",1973,,,,,,,,,7406,,,,,,,,,,,,,,,
"IMAGERY PROCESSING SYSTEM",544,,,,5464,,,,,,,,,,,,,,,,,,,,
"IMDS",1974,,,,,,,,,,3134373.75,,24366.3506,,,,,,,,,,,,
"INTEGRATED MET SYS SENSOR",545,,,,76240,,,,,,,,,,,,,,,,,,,,
"INTGR FAMILY OF TEST EQUI",492,,,871877,4084564,,,,,,,0,,,,,,,,,,,,,
"IPPS-A INC 2",2183,,,,,,,,,,,,,,,,,,4427052.25,,,,,,
"ISPAN",1963,,,,,,,,,-9,69920.7031,529939.0996,,,341039,466510,-51145,,,-14640.9698,,,,,
"Integrated Strategic Planning and Analysis Network Increment 4 (ISPAN Inc 4)",2235,,,,,,,,,,,,,,,,,,,,4e+05,0,,,449890.5938
"JADC2",2254,,,,,,,,,,,,,,,,,,,,,,199120,,
"JCALS",1954,,,,,6079674,24832387,13247700,157493,177415.3799,-63086.8903,894555.0561,7399926.8438,8750045.0363,4624339,2212068.17,2002675.5,1674792.5,1748906.5875,495749.4688,,,,,
"JMPS",1988,,,,,,,,,,,,11819175.632,9960095,7484014.91,8189906.5,8162672.6906,8183389.9882,7493612.4648,6997575.3789,6107304.5,7844256.4106,1238794.168,99621.803,-467053.4219
"JOINT TAC INFO DIST SYS/T",1646,24367623,37380863,19039924,3413655,,,,,,,,,,,,,,,,,,,,
"JOINT TACTCL INF DSPLY SY",1643,1794265,1171652,1558092,2392912,,,,,,,,,,,,,,,,,,,,
"JPALS",649,,,,,5462635,514000,8871,7152586.1484,3649863.5513,9500013.5733,11933431.1898,3440390.4335,29218165.4844,14529804.4502,953146.8794,-122194.1601,,-13430.9902,,142670.5391,4095495,3794987.7031,62611.3984,
"JSIMS",1337,,,,,,861217,,,,,450000,314337.25,7077,,,0,-188899,,,,,,,
"JSTARS GND STATION MODULE",483,17344352,18398549,10155230,1978924,,,,,,,,,,,,,,,,,,,,
"JSTARS RECAP",2191,,,,,,,,,,,,,,,,,,,110142,131616,0,,,
"JTIDS (ARMY)",66,,,,,0,,,0,,24797.2891,,,73248,,,,,,,,,,,
"JTIDS (NAVY)",67,,,,,,,1611792.6078,,50463.8516,174801.8359,4070884.0703,13006427,15463017,8888071.35,4982068.1,5516676,4776869.875,2976528.8281,4429097.9375,491691,1094000,815563,214638.8437,240048.9844
"JTIDY (AIR FORCE)",68,,,,,,,,8419496,909451,0,,524303,3868409.9531,-4047125,,,,,,,,,,
"JTRS AMF",1374,,,,23271302,72933854,68151593,52885675,17823807.2031,755753.5374,8424428.4004,-1865995.1504,1.88,-145138,,,,,,-775144.0782,,,,,
"JTRS CLUSTER 1",1356,,,,,10728662,87899244,135230541,274787975.7383,372640593.8458,199582974.3004,305162641.1203,181616282.7777,196629150.3579,361912769.63,127707140.94,3130838.8656,-1703890.64,-183527.4277,-1868338.75,-1893209.165,-384208.4688,0,,
"JTRS CLUSTER 5",1378,,,,,,,,,,,,,,,,5739987.6875,15108279.041,49528293.625,320784197.71,146856054.3906,214471201.9175,294274863.2109,248790564,8560432
"JTRS WAVEFORM",689,,,,,66605737,56633143,79352663,21605601.2031,51631982.8438,58935483.3115,88367825.0431,72157703.2415,35457926.9358,32294777.5,22034154.55,6391807.7101,3270414.204,3266811.7495,238451.8505,618551.125,-85703.5787,87331.7002,-64499.0186,-302512.0625
"Joint Operational Medicine Information Systems (OMIS)",2241,,,,,,,,,,,,,,,,,,,,1710994,20068375.9687,33720540.625,66104298.0156,45178593.625
"KMI",2001,,,,,,,,,,7480,,,,,,,,3509929.875,4361908.6484,7939885,6845040.29,7083150.2969,6353747,319962.0313
"Key Management Infrastructure Increment 3 (KMI Inc 3)",2245,,,,,,,,,,,,,,,,,,,,971241.25,3944287.25,3353328.0078,3342892.9844,-950259.875
"L-188 LOCKHEED ELECTRA CO",776,44000,209420,28831,,,,,,,,,,,,,,,,,,,,,
"LAMPS",1016,38484,,116067,1346948,,,,,,,,,,,,,,,,,,,,
"LAND WARRIOR",692,,,,,461602,11987383,23819885,17420634.9845,3090209.9063,274697.0938,27788913.4004,-1797873,-653930.3125,-820202.28,-542806.85,-105734,0,,,,,0,,
"LANTIRN",1627,38048762,30976632,41032830,28269705,,,,,,,,-63264,,,,,,-119441.8984,,,,,,
"LANTRIN",82,,,,,,,,3632435.6035,1083366,-170116,125300,-8229.25,,2285937,707888.14,-902150.5469,,-777204.375,,,,,,
"LMP",2002,,,,,,,,,,,1529285.25,-405256.8437,-227778.375,,,,,,,,,,,
"LW MAN-TRANSP RADIO DIR F",479,,,,3116849,,,,,,,,,,,,,,,,,,,,
"M-12 (AIMS) IFF",944,5787694,5161574,49146,,,,,,,,,,,,,,,,,,,,,
"M89",2098,,,,,,,,,,,,,,,,12916001.3381,23650950.5508,24091780.7937,11087692.2344,-1055014.5859,-294039.628,-512692.3818,-1261225.79,-201206.7969
"MAC C3 SUPPORT",1776,3808440,,,,,,,,,,,,,,,,,,,,,,,
"MARK XII PROGRAM",981,6682256,5253180,10731429,24892256,,,,,,25203,-6500.6001,0,,,,,,,,,,,,
"MATCALS",979,207213,516664,49000,71562,,,,,,,,,,,,,,,,,,,,
"MCS (ATCCS)",1854,,,,,422452,909875,-2423,,52800,616800,0,,,,,959042.23,111716,15859.8604,-19381.0996,626820.9532,2528362.0313,6452613.6875,190002.0781,-4913.5698
"METEOROLOGICAL MEASURING",480,,,348847,36050,,,,,,,,,,,,,,,,,,,,
"MIDS-LVT",1831,,262887,1707801,1793854,209677104,195290328,269484931,365950603.5441,243885308.6506,114080141.3829,105116634.0976,144960750.2504,207178088.2896,241617543.07,236113550.69,218319601.0649,481515665.2058,430150475.8633,480161015.3246,628561540.4904,690829678.8275,513563342.8842,459632618.0985,192756535.5416
"MINE CTMS SUPPORT SHIP-MC",1226,286655,,46422564,162579,,,,,,,,,,,,,,,,,,,,
"MK-113 FIRE CONTROL",1021,,,71703,15121,,,,,,,,,,,,,,,,,,,,
"MK30 MOBILE TARGET",918,20064029,3499348,3644249,6196436,,,,,,,-278982.75,,,,,,,,,,,,,
"MK74 FIRE CONTROLS SYS",977,532712,,,,,,,,,,,,,,,,,,,,,,,
"MK92 FIRE CONTROL SYS",975,-141302,875108,1186210,27792,,,,,,,,,,,,,,,,,,,,
"MLR",1835,,,,,,,,,386852,,,108379.7813,,,,,,,,,,,,
"MLS",670,,,,,,,,37500,2533392.45,592402,,-23.26,,,,,,,,,,,,
"MOBILE SUBSCRIBER EQUIP",535,27022190,453354982,61280674,97791183,,,,,,,-7616.71,,,,,,0,,,,,,,
"MODERNIZATION",1778,308241,,31826,,,,,,,,,,,,,,,,,,,,,
"MOTIF",1705,7903500,,,,,,,,,,,,,,,,,,,,,,,
"MP RTIP",697,,,,,39377324,906729,-4663274,0,1368399,1374623,718012,,1159217,5707233,13324622.19,10471504,8707325.1876,-208406.3047,0,0,,-85501.0078,-28770.8301,
"MPS",1385,,,,,,,,,-60000,,,,,,,,,,,,,,,
"MQ-1C Gray Eagle",2036,,,,,,,,,,,,,,,,,,,,17853634.5,11013810,4807642.3984,4945000,0
"MQ-9 Reaper",1805,,,,,,20517218,91284725,199540142,168167091,139441494,99215794,64526884.1992,-21284,-18.87,-123974.08,-21809.2299,-117924.4805,3334989.5938,13898060.3594,40891591.1901,65366835.5894,66892801.7532,56006244.5396,104997881.9063
"MQM-36 TARGET DRONE",835,2840500,2200490,-118828,,,,,,,,,,,,,,,,,,,,,
"MSE",662,,,,,,,,0,1570586.3809,1832476,2604859.6191,,-207546.0781,,,0,,,,,,,,
"MULTI SYS TEST EQUIP (MTE",411,,471763,2662596,10785,,,,,,,,,,,,,,,,,,,,
"N WARNING SYS PROG/EX DEW",1743,280000,,,,,,,,,,,,,,,,,,,,,,,
"N40",2099,,,,,,,,,,,,,,,,25983099.58,2200000,2200000,,,,,,
"N78",2100,,,,,,,,,,,,,,,,29128.3594,44000,,,,,,,
"N88",2102,,,,,,,,,,,,,,,,175793.75,242216.2734,17853.3496,,,,-22980.0098,,
"NAS",1823,,,,,24973349,3547600,2723987,10278170.4757,16687112.0203,7757881.2188,5522446.0661,4273553.1468,4614195.2793,3067029.42,1867062.42,27567,5848,1356409.8398,-6223.3398,,,,,
"NAVY EPS",2194,,,,,,,,,,,,,,,,,,,5219.8799,527640.7686,0,-10575,329024,0
"NAVY ERP",1987,,,,,,,9799552,80164948.3183,138471474.7344,145042174.8516,64918714.7784,42211662.7605,15380975.7019,4090140.51,-433723.25,-34983.24,-110371.6601,,,,514284.5938,,0,
"NCES",664,,,,,,,,15803946,4003549,10417879.929,-4369837.8233,32864.1992,139026,149669.11,151492.7,-19622.4004,6396693,1055026,2752153,267047,13651.3789,,2586690.0781,4452236.5
"NEMAIS",2004,,,,,,,,,2321850,3516081.717,293347,-4316.7998,0,284704.7,,-387.74,,,,,,,,
"NGEN INC 1",2200,,,,,,,,,,,,,,,,,,9971490.0274,15108133.7032,3624024.76,,,,
"NOE COMM EQUIP",456,-162072,99084,4830542,569679,,,,,,,,,,,,,,,,,,,,
"NSIPS",1965,,,,,832852,1480504,5944240.5,16260,,,,,,,,,,,,,,,,
"NTCSS",1966,,,,,,,,65769.8786,11999,40589,,,,,,,,,,,,,,
"NV LASER SYSTEMS",547,,110592,42900,44400,,,,,,,,,,,,,,,,,,,,
"NV THERMAL SYSTEMS",548,80820,9213346,16682126,19400003,,,,,,,,,,,,,,,,,,,,
"OCX",2181,,,,,,,,,,,,,,,,,,,2500000,6969395,5009061,15246008,11742422,8443347.25
"OPERATIONAL CONTROL CENTE",1140,8345456,1530434,,,,,,,,,,,,,,,,,,,,,,
"OPTION GRND COMM NETWORK",1642,,20381709,11678190,5587886,,,,,,,,,,,,,,,,,,,,
"OTHR (OVER THE HORIZON RA",1082,3416216,,1099754,250000,,,,,,,,,,,,,,,,,,,,
"Other UAS",2258,,,,,,,,,,,,3.3e+07,,,,705382.9391,7945348.0752,38220437,27257099,32404235.2383,38110053.6016,14701695.7109,,
"PACER SPEAK",1780,126008,,,,,,,,,,,,,,,,,,,,,,,
"PAVEPAWS",1684,197080,,,,,,,,,,,,,,,,,,,,,,,
"PEACE HAWK",1629,,,,84667,,,,,,,,,,,,,,,,,,,,
"PEACE SHIELD PROGRAM",1631,1394566,-99306,,2740945,,,,,,,,,,,,,,,,,,,,
"PHOENIX (AIM-54A/B)",40,,,,,,,,34606,,,,,-34606,,,,,,,,,,,
"PHOTO PROC INTREP SYS",1782,86040,,,,,,,,,,,,,,,,,,,,,,,
"PHYSICAL SECURITY SYSTEMS",596,,,52194,132221,,,,,,,,,,,,,,,,,,,,
"PKI",1979,,,,,147841,,,1186635,364076,1032576,118523.6016,32400,1169238.5996,,9273.75,,,,,,,,,
"PROPHET SYSTEM",1327,,,,,2802942,8487900,15243497,,,,-1645.09,-9222,0,-8000,,,,,,,,,,
"PRV",1328,,,,,38917681,,,,,-127339.4663,,-38658.2715,,,,,,,,,,,,
"QCK RESP MULTI-CLR PTR QR",471,11546946,6836802,,,,,,,,,,,,,,,,,,,,,,
"QM-107 GD MSL TGT SYS",154,35335,426756,31167,461616,,,,,,,,,,,,,,,,,,,,
"QUICK ERECT ANTENNA MAST",546,,,14250,,,,,,,,,,,,,,,,,,,,,
"RA-5 VIGILANTE",706,,746961,889762,62875,,,,,,,,,,,,,,,,,,,,
"RCAS",1956,,,,,-618000,,55072,,,457312.5938,50775,,26854.3008,62880,,,,,,,,,,
"REMOTE SENSING CHEM AGENT",583,,,,78182,,,,,,,,,,,,,,,,,,,,
"RMS",691,34419693,,45484279,-4e+05,48061906,22985925,11397000,15241236,7437000,9811371,7420378,0,-52966.9188,-20051.42,-52669.9,15385.16,1162164.8437,9274110.5313,22478.25,,,,,
"ROCKET LAUNCHER LAU-68",825,89920,,,,,,,,,,,,,,,,,,,,,,,
"RV-1",120,,,100747,31875,,,,,,,,,,,,,,,,,,,,
"SATCOM",986,95725245,47084269,49643499,102731120,255040,,,,,,,,,,,,,,,,,,,
"SCY",2008,87160999,73770399,113988069,140161074,-156968,,516321,,,,,,-719661.625,-423288.65,,,,,0,,,,,
"SEC MOB ANTI-JAM REL TAC",464,,,54952231,29626400,,,,,,,,,,,,,,,,,,,,
"SGL CHAN ANTI-JAM MANPORT",463,,559872,,,,,,,,,,,,,,,,,,,,,,
"SHELTER GENERAL PURPOSE",1783,419885,744320,,1477274,,,,,,,,,,,,,,,,,,,,
"SHORTSTOP",481,,,,6837441,,,,,,,,,,,,,,,,,,,,
"SIAP",643,,,,,,,,,0,,,,,,,,,,,,,,,
"SIGHT CREW SRVD WPNS AN/T",551,402794,651572,406398,399767,,,,,,,,,,,,,,,,,,,,
"SIGHT INDIVIDUAL AN/PVS-4",553,,278726,41688,,,,,,,,,,,,,,,,,,,,,
"SIGHT THERMAL NIGHT AN/TA",560,11317537,204523,453794,1099665,,,,,,,,,,,,,,,,,,,,
"SIGNAL GENERATOR 2.0-18.0",1784,-73476,,,,,,,,,,,,,,,,,,,,,,,
"SINCGARS",2112,33167538,135423809,76594684,139065916,280484081,821663735,889381849.8125,556257433.1015,726821067.8321,442362968.4903,55251848.9244,88749915.5508,76231462.688,-7850900.27,24160145.46,-450317.4465,-182275.75,0,0,,,54353.7813,38919604,3165609.2539
"SMART-T",1837,,,,,71703918,95693142,6220411,105865905,98891127,107192056.9805,8743550.7192,7274857.5577,11952946.3486,3689105.18,3810677.42,-278946.38,-1294570.9125,322710,-207398,-300846.1563,,,-9703.2998,
"SPACE FENCE INC 1",2179,,,,,,,,,,,,,,,,,,46749.6094,67131.0391,-41699.3594,,,61913,1138087
"SPECTRUM ANALYZER",1785,,873400,,,,,,,,,,,,,,,,,,,,,,
"SPS",1961,,,,,38831.0391,4567131,710636.48,583763,10375867.79,25589483.6159,12283888.5205,5067498.8961,336217.7503,-92778.54,-3480.15,0,,,,,,,,
"STATUS OF FORCES AGREEMENT",2202,,,,,,,,,,,,,,,,,,,11947868.9126,21640960.1952,2335791.3021,2348427.7502,8755500.0885,683383.5897
"STD ARMY CND & CTRL SYS S",472,968012,1013000,,212142,,,,,,,,,,,,,,,,,,,,
"STINGRAY",1871,,,,,,,,,11178159.1,0,,,,,,,,,,,,,,
"SURTASS",47,,,,,,,,845000,169130.5362,1793753.8799,1943300.36,1560928,2441792,2003569.13,1647617.36,1318900.0309,2382804.9414,-72076.0704,0,,,,0,
"SURTASS (T-AGOS)",1866,,,,,,,,,,,,4805577,7910257,8279443,8498626.05,8548588,9053639.75,8763739.1719,9415246,9744336,9574595,6873300,202948.4063,-765660.9688
"T-33 SHOOTING STAR",790,,,,499252,,,,,,,,,,,,,,,,,,,,
"TACFIRE",48,,,,,,,,44733,,,,,,511400,,,,,,,,,,
"TACSATCOM",540,4305493,1519705,,,,,,,,,,,,,,,,,,,,,,
"TACTAS",56,,,,,,,,63584,,,,,,,,,,,,,,,,
"TACTICAL CONTROL SYSTEM",1027,-782583,32991,346086,15951322,,,,,,,,,,,,,-79548.0313,,,,,,,
"TBMCS",1971,,,,,48974,12987854,16910511,25947023.1533,48212723.1971,25956337.8663,39734460.804,27329166.3327,15751595.787,19202482.377,16267877.4259,8022989.8515,3998792,3852896.3027,-40889.4004,,-33000,-123549.1016,-4503015.3596,6323558
"TCAIMS II",1957,,,,,69459,77374.0996,,4688,16164,-3600,18696,2111.0701,93500,15694.09,,,,,,,,,,
"TDC",2005,,,,,,,,,341445.8125,251266.0635,16473690.3125,18995760,33526558,11310576.07,2208495,,,-380610.2188,-384761.1563,,,,,
"TEAMMATE",441,,,,14060,,,,,,,,,,,,,,,,,,,,
"TEST EQUIPMENT MOD TEMOD",494,10687331,2377072,1498737,252224,,,,,,,,,,,,,,,,,,,,
"TEST SET AIR DATA COMPUTE",1787,251220,,,,,,,,,,,,,,,,,,,,,,,
"THIRD GEN NV SYSTEM",549,70000,1718194,362730,1221827,,,,,,,,,,,,,,,,,,,,
"TMIP",1952,,,,,,,,,98700,,,,,,,,,,,,,,,
"TOWED SONAR ARRAY",1124,15502015,2809084,10591509,3455675,,,,,,,,,,,,,,0,,,,,,
"VAN ELECTRONIC 6 TON M373",234,,137500,28790,,,,,,,,,,,,,,,,,,,,,
"VAST",1340,,,,,,,,,,,,,100835,-500.01,0,,,,,,,,,
"WAM (WWMCCS/WIS)",1323,,,,,,,74182.5601,,,,14375,,,,,,,,,,,,,
"WCS",2195,,,,,,,,,,,,,,,,,,,102762.6299,102041.6895,194200.539,76992.4199,432654.7559,3799.1801
"WIN-T",700,,,,,17243683.7402,31434748,12984446,39423200.0061,10936066.8407,60856197.7307,144655974.3016,388294040.1616,412841018.375,479535245.1344,467492696.8175,34788669.2753,-41095019.5625,10267286.1779,52483776.1366,-9702899.129,-23350365.335,-4162266.4547,7459064.7939,-113949
"XM23 RANGE FINDER LASER",947,15213967,34380,,,,,,,,,,,,,,,,,,,,,,
"ZBL",2015,,3111422,4025373,817398,10749591,16793559,53322912.125,,15037095,21601674,8531928,219112214,489336505.125,133810156.22,452356796.3319,130385029.6907,39263165.7268,-28707133.7654,21762209.1699,-10285168.1483,16471229.9766,10886513.4182,14412182.8907,-999334.25
,,18554485541.8069,20394069634.8908,23706877300.2514,29326013362.7978,35998170456.2182,39675898126.2794,42527860986.3657,49061384983.6783,53166629656.1687,52270901155.5862,53975555464.2606,50065097418.9693,47230350945.0186,39088195809.4528,38903910617.5664,38455843011.1692,41996761962.6637,44471504067.2406,49114236602.393,52810842143.2783,52719372350.2967,47152128036.7237,51073125313.6937,28590966943.3625
