"Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"DEF ENVIR & RESTORA PRG (",611,148845027,124844589,139562856,93840441,715663.9297,,,-2964,11370.0903,-147485.9024,8200.0904,-143517.6004,-25039.2207,,,,,,,,,,,
"DEF SATELLITE COMMS SYS",473,948337,5668410,,,,,,,,,,,,,,,,,,,,,,
"DEMOLITION MUNITIONS ALL",381,36300,,44521,,,,,,,,,,,,,,,,,,,,,
"DERP",2016,49898631.2695,40022145,20267035,54233412,108323623,130922900,118850251.25,110240379.4844,78741614.8154,96049956.3536,90121109.706,72123509.0481,83433392.7687,86828740.2187,57823505.2004,41670323.7297,55228713.1791,34743081.1636,18468987.8545,28664196.6574,59297609.5933,47724379.0751,29357394.1116,10349593.9423
"DGTL TOPOGRAPHIC SPPT SYS",469,4327313,10111568,17337045,15932072,,,,,,,,,,,,,,,,,,,,
"DIMHRS",1967,,,,,,,,2705432,3212605.0313,7597276.5663,14995148.7088,22627980.7784,25914713.1152,9426347.81,-127794.59,0,,,,,,,,
"DJAS",1951,,,,,,379868,,,,,-49175.2109,,,,,,,,,,,,,
"DJC2",1982,,,,,,81750,21677,69887,,3915211,0,,-5440.9302,,,,,,,,,,,
"DJM",1930,428116087,5550923,6088478,10702635,67514025,29962544,27211853,3720783.6875,5163263,-21326.9395,-2092,-229723.6838,-293279.4532,-837824.94,-17913882.07,,,,,,,,,
"DJN",1931,43819072,346797047,351174902.125,421175764,57885149,17727592,12832214,8772823.75,445371.8611,-653733.6466,-563180.6481,-42949.9414,-721370.6875,-236125.51,-55723.48,-697450.6855,-453614.9326,,,,,,-122448.2031,
"DKE",1932,885902,48665,318272,749843,,,,,,,,,,,-29117.11,,,,,,,,,
"DLS",1968,,,,,18626047,28423063,5064840,31283,15271816.4375,473764.7344,7500,-17989.8798,,,48853.48,,,,,,,,,
"DMLSS",1959,,,,,2348895,612693,80262,762154,873870,-49012.2109,,,-74448.6875,,,,,,,,,,,
"DMS",1960,,,,,,867969,951535,,,0,,,,,,,,,,,,,,
"DMSP",617,,,,,,,,,518276.6797,205895.7031,148619.5801,0,,,,,,,,,,,,
"DPH",2075,,,,33024,1279,,,,,,,,,,,,,,,,,,,
"DPPS",1950,,,,,,239183,,-15058,-3223,,,,,,,,,,,,,,,
"DSCS II",1794,,,,,,,,264607.875,,,,,,,,,,,,,,,,
"DSCS III",19,,,,,,,,,0,,4623.6201,,,,,,,,,,,,,
"DTS",1970,,,,,71882769,63077585,54340162,31102512.25,5906031.0625,0,-5680.3198,,,,,,,,,,,,,
"Defense Enterprise Office Solution (DEOS)",2251,,,,,,,,,,,,,,,,,,,,149981.9531,0,,,
"Distributed Common Ground System - Army Increment 2 (DCGS-A Inc 2)",2239,,,,,,,,,,,,,,,,,,,,111886.0684,303376.6308,169172.2022,222964.4303,64118.7086
"E-10",1371,,,,,,252985,70983,,,193794.7202,0,999960,,,,,,,,,,,,
"E-2C ADVANCED HAWKEYE",1358,,,,,,,,,,,110484,,,,,,,,,,,,,
"E-3A",4,,,,,,,,-825.58,86119.1406,0,,,,,,,,,,,,,,
"EDK",2079,,,,3983859,2030290,259000,,0,-193.82,-141880.145,-801515.625,,,,,0,,,,,,,,
"EELV",72,,,,,25802,,,31395,,0,,,,40824.45,10415.95,-1289.8,,,,,,,,
"EF-111A",5,,,,,,,,-50636.1016,,,80637.2988,,,,16725,,,,,,,,,
"EFV (AAAV)",1812,,,,,,92749,25250,,,,,,,,,,,,,,,,,
"ELECTRONICS ALL SOURCE AN",1940,25054184,28899454,37024803,19374900,10663255,1344509,,,,,,,,,,,,,,,,,,
"ENVIR PROTECT AGENCY SUPE",613,133514692,118078009,143408768,157537496,408956,,,,240152.873,-1156365.1415,-87545.8516,-101853.4101,0,,,,,,,,,,,
"EPA SUPERFUND",2021,35846294,70648338,107818930,116012016,227627819,216311155,169494584.4057,190292128.4297,148361452.1922,226405181.842,216047909.5599,170801124.0067,102472954.2304,94149737.4186,106477184.3799,95274043.4356,204359912.1891,77770005.3768,106539510.3941,111917656.1595,101656733.8184,103404331.533,137789400.3621,135845674.2983
"EXCALIBUR",1360,,,,,,4458274,757871,58565919.5625,168452466.755,394302.9089,-54677.6211,-7120418.3053,3403029,1979449.24,5620042,10804216,9600802,15367724,5188458.6659,1881512.6875,1401674,5708396,23650,251302
"F-14D",22,,,,,,,,,,2511396,2400000,11250,0,,,-60348.6016,,,,,,,,
"F-16",24,,,,,,,,,,3570,,,,,12157874.7,0,0,,,,,,,
"F-16 FALCON",1894,,,,4350,,,,,,,,,,,,,,,,,,,,
"F/A-18A/B/C/D",25,,,,,,,,176993.875,,,,,,,,,,,,,,,,
"F/A-22",671,,,,,1150045,,,,,,,,,937595.3,,,,,,,,,,
"FAAD C2I(ATCCS)",1841,,,,,2882789,17320243,10055342,643631.5,-83481,-94515.9297,-22568,58044116.11,19829819,-4996196.36,529330,378364,-4883586,-15504.9199,-802654.3125,,,,,
"FAADS C21 (SHORAD)",151,3354594,7153838,5970948,22821245,,,,,,-86347.8281,,,,,,,,,,,,,,
"FAB-T",88,,,,,,,,,53873,,19719,,,,,,449779.4063,21500,0,,,,,
"FBCB2",698,,,,,62689562,131986794,192662861.4063,584746411.4939,516079825.4951,436613597.1545,176693991.9806,106260763.0338,104762499.35,335231.22,2494538.66,-107129.8202,2357.1799,-258686.0532,,-27067.0502,,-34.34,,0
"FCA",79,,,,,,,,60728984,29637800.2305,226593040.6075,245161338.382,0,,,,,,,,,,,,
"FCS",1310,,,,,55743452,372054521,2950938447,2999812064.5,2995778253,2927730759.7715,1431608194.7305,864633858.2721,-180993400.9297,-49536635.3462,-1060.33,-88931255.28,-234381440,-94933042,-2e+06,,,,,
"FFG-7",26,,,,,,,,,149615.7031,,,,,,,,,,,,,,,
"FIRE SPT ADA CONVERSION",470,,,,20637,,,,,,,,,,,,,,,,,,,,
"FIREFINDER",477,458352,388893,101311800,48815671,,,,,-5e+05,,,,,,,,,,,,,,,
"FIV",678,,,,,,,-278258,,,,,,,,,,,,,,,,,
"FMTV",1857,,732044,58525.5698,0,67520013,299704402.125,68351848.9219,117079012.8108,3944903878.1672,97142129.4026,202767356.6979,68057909.7181,6569779.9746,27635159.93,-13205183.25,-23082488.62,-335200,-207048.6563,-0.74,,1135388.125,,,
"FORCE PROVIDER",593,,2170733,,288344,,,,,,,,,,,,,,,,,,,,
"FORK LIFT 10000 LB DD PT",268,,,76686,164000,,,,,,,,,,,,,,,,,,,,
"FORK LIFT 15000 LB",270,,495937,,,,,,,,,,,,,,,,,,,,,,
"FORK LIFT 4000 LB GE PT",267,107950,,208035,1503785,,,,,,,,,,,,,,,,,,,,
"FORK LIFT 50000 LB",272,407873,,3942218,59785731,,,,,,,,,,,,,,,,,,,,
"FORK LIFT 6000 LB GE PT",278,74970,,23132,404406,,,,,,,,,,,,,,,,,,,,
"FORK LIFT ATLAS",286,25275,,41994,28568085,,,,,,,,,,,,,,,,,,,,
"FORK LIFT FRONT/SIDE LOAD",287,,,,3298,,,,,,,,,,,,,,,,,,,,
"FQG",2080,7930077,17794933,41141025,73391828,70544517,93097948,81167086,46771037,-1970494,,,3229,0,,,,,,,,,,,
"FSCS",684,,,,,,3518400,-31072,,,,,,,,,146850211.24,291152243.9032,571485573.4201,727178440.9883,2001124973.2594,1625999060.4572,1239366034.9722,1140246893.236,1169747236.2563
"FWD AREA AD CMD,CTRL&INT",510,,,1863753,662938,,,,,,,,,,,,,,,,,,,,
"FWD AREA REFUELING SYS AD",594,,2790388,1693122,24409963,,,,,,,0,,,,,,,,,,,,,
"Family Med Tact Veh (FMTV",190,,,,1493484,,,,,,,,,,,,,,,,,,,,
"Future Vertical Lift Capability Set Three (FVL CS3)",2246,,,,,,,,,,,,,,,,,,,,,909692.2024,3439224.2188,11462197.2188,241489502.7929
"GBI - GROUND BASED INTERC",166,0,,55216,72140,,,,,,,,,,,,,,,,,,,,
"GBR - GROUND BASED RADAR",1921,,3276974,-94940,3794991,16623065,12948233,14396009,20682704.9062,1522661.375,,,,-444730.9688,-23922.47,,0,,,,,,,,
"GBR -GROUND BASED RADAR",167,1735068,12474957,27467905,2645844,,,,,,,,,,,,,,,,,,,,
"GBS",648,,,,,46100,8516998,28968,1257878.25,,689660,69318.3984,,-845240.5275,,,,-1243.09,,312315.25,,,,,
"GBSD",2187,,,,,,,,,,,,,,,,,,,142544,,-142544,,,
"GCCS-A",1983,,,,,,,,,375000,44613.3691,4426,,26838.5801,,,,,,,,,,,
"GCCS-J",1949,,,,,,,35269,,,554252.0137,,1392665.75,-21899.0703,,0,,,,0,,,,,
"GCCS-M",1975,,,,,,931183,1790402,0,50000,-73915.4799,,,,,,,,,,,,,,
"GCH",2083,,,3863869,15942556,13361871,7427250,-259719,,,,0,,,,,0,,,,,,,,
"GCSS ARMY",1345,,,,,3525613,23039609,34257105,28712373.1406,43041265.7344,27541499,5725792.8242,3555463.375,0,288877.26,,,-3855.23,,-6062.27,,,,,
"GCSS DOD",1352,,,,,,-910586,5120116,5201024,3657561.3864,,-30523.0293,,,,,,,,,,28675,,,
"GCSS-A INC 1",2178,,,,,,,,,,,,,,,,,,,,979086.0625,,,,74965
"GCSS-A INC 2",2188,,,,,,,,,,,,,,,,,,2800000,,,,,,
"GCSS-AF",1346,,,,,,,,,,152223.75,,,,,,280377305.07,212150143.0586,115776454.8516,362140808.7145,190733684.0268,128444705.9061,99280128.8625,86596488.6504,2948974.7969
"GCSS-AT",1969,,,,,-1842824,22759171,103120,,5829770.25,-1334774.5,,,,,,,,,,,,,,
"GEN SET, SMOKE, MECH XM15",569,,89178,,,,,,,,,,,,,,,,,,,,,,
"GENERATING PLNTS TRL MTD",567,211143,,,,,,,,,,,,,,,,,,,,,,,
"GFD",2084,,,,636552,660341,,168442,0,,,,,,,,,,,,,,,,
"GFEBS",1986,,,,,,,,,809294,,308009.2813,797885.4375,,-369940.32,,,,,,,,,,
"GHT",2086,26186173,9333230,3649487,2682609,375656,953312,,,0,,,-40329.1406,,,,,,,,,,,,
"GIB",1944,12295735,6283865,-236273,,-447880,,,,,,,,,,,,,,,,,,,
"GIH",2088,,,,251425,-2500,,,,,,,,,-128745,,,,,,,,,,
"GIL",2089,,,,4663340,,,,616462.9297,-5768.4101,-7315.7497,-5120.8701,-15890.9397,,-8513.93,,,,,,,,,,
"GLOBAL HAWK",659,,,,,21630,-8995,875662,1333891,2283378,1453564,885374,,573027,-5469.64,,,2721161,,,,,,,
"GMLRS",667,,,69354488,,4770614,169079393,167419060,306149822.6854,362664166.9473,642064426.4258,-678170.8087,-5779092.4296,353452911.3828,191680706.55,-6803874.97,91413265.5304,349847064.97,494910188.9143,1333368102.3755,1835352827.6092,1853962304.2309,1692885664.7789,1267114874.5921,2288141505.3184
"GNL",2091,14156643,399742,36552704,25716361,33733569,29797353,18380641,648402.2504,0,-1061697,-8505.9805,,-194136.8438,,,,,,,,,,,
"GNP",2092,190000,,586949,,,,,,,,,,,,,,,,,,,,,
"GOGGLES AN/PVS-5",555,,586891,,,,,,,,,,,,,,,,,,,,,,
"GPALS (SDS)",1,,,,,,,29433.3438,362043.2266,5270776.9277,76411.9297,139907.9063,131874.3438,,,,,,,,,,,,100050.2266
"GPS III",696,,,,,,,,44361764,19566938,3459507,6232224.2002,3734524,0,402220,0,,,-203320,,,,,0,0
"GROUND BASED COMMON SENSO",478,,149095,1179760,5528196,,,,,,,,,,,,,,,,,,,,
"GRU",1945,380000,1325690,17697666,22548258,8390581,12842072,2909113,182045,,,,,-6173101,,,,,,,,,301680.5938,,
"GUARDRAIL COMMON SENSOR",440,1094000,6266806,33445345,-4656931,,,,,,,-6636.3701,,,,,,0,,,,,,,
"H-1 UPGRADE",2,,,,,3010144,1415880,6546270,395141.7813,,2173270.7998,2265800,896863.022,1240215.8994,6951939.74,2581654.06,4920319.33,5793958.3887,11673347.768,2888530.763,2727919.9844,8263398.1593,7283611.8801,904761.7306,6844646.4448
"H. MOB. MP WHEELED VEH (H",189,6139523,35450600,48603728,182523474,,,,,-2765.9099,-608703.9383,,,,,,,,,,,,,,
"HAEUAV",701,,,,,,,,,,,,1183833,0,-13238.17,,,-2241.1599,,-1521.15,,-18903.25,,,
"HAND GRENADES ALL TYPES",378,,65640,2279830,2951739,,,,,,,,,,,,,,,,,,,,
"HARM (NAVY)",29,,,,,,,,3130.6499,,,,,,,,,,,,,,,,
"HARPOON",31,,,,,,,,32125,,,,,,0,,,,,,,,,,
"HAWK IMPROVED",1312,,,,,,,,13390689.5391,19373824.0469,17619249.4952,20540079.2627,28095913.7812,47500732.6691,39645828.7,32685393.06,21970150.8547,4525595.1923,1649832.2578,-947070.7158,-1668209.3886,-90449.0015,-80048.0469,2299931.52,5001905.75
"HDBTDC",686,,,,,,,,,1000,,,,,,,,,,,,,,,
"HELICOPTER NEW TRAINING",123,,22543680,27295792,9581842,,,,,,,,,,,,,,,,,,,,
"HELLFIRE MODULAR MSL SYS",169,1749114,2578594,13575267,43870200,,,,,,,,,,,,,,,,,,,,
"HFAJ",1861,,,,,,,,,0,,,,,1273289.78,1127037.74,354332.7902,,-434452.5,,,,,,
"HIGH MOBILITY TRAILER",261,83494,,,8594628,,,,,,,,,,,,,,,,,,,,
"HIMARS",1361,,,,,,9466,166301754,199047909.2031,313790376.7009,282232962.7736,319816271.5836,46294502.562,37846534.0137,34008923.43,21090541.8,25159043.7163,28763316.2188,27921572.9708,26801673.8749,32561985.9675,4508390.3926,-2261956.25,89688.7734,-427855.625
"HMMLTV",656,,,,,8560779,19242196,34053616,92863711.2832,24626320.1176,15251503.8911,-1096020.1934,73580531.1202,53451030.3116,11785618.15,474646.48,-78399.79,-24341.55,,585.58,,,,67500,68941.9609
"HMMWV",1927,,,448000,1257362,,-237934,,,-38077.9609,,,,,,,,,,,,,,,
"HPCM",1349,,,,,14997,4606225,8080733,2123102,689213.5782,1249856.081,1234304.8125,6391792.77,7493417.905,9463587.6625,2415592.88,,,,,,,,,
"HURRICANE KATRINA",2017,,,,,,512543110,2951984348.7318,359782398.6323,-114442501.9659,-30626423.18,-45982459.0168,1360629.2434,-142025.4756,995782.57,-221877.33,-78720.9804,,,,,,,,
"HURRICANE RITA",2018,,,,,,23965401,409918642.8125,2715528,911519.4766,-2904375.0469,-269015.3438,-524128.875,,,,,,,,,,,,
"HVY EXPANDED MOB. TAC TRU",258,401779,5483876,22924267,36711226,,,,,,,-188757.7031,,,,,,,,,,,,,
"IAMD",2032,,,,,,,,,,,,,,,,3350622,2750328,13981380.6251,46701076.9688,27953345.0937,15367299,1389684.5678,22516802.1801,8120338.7199
"IDECM",1803,,,,,,,,,,,,,,,,,3981135,4024950,2333460,2676337,65208,,-135093.0313,
"ILS-S",1973,,,,,,,,,12529,,,,,,,,,,,,,,,
"IMAGERY PROCESSING SYSTEM",544,,,,5464,,,,,,,,,,,,,,,,,,,,
"IMDS",1974,,,,,,,,,,,3071.5,8957.9502,,,,,,,,,,,,
"IMPROVED MORTAR BALLISTIC",335,,,,26579,,,,,,,,,,,,,,,,,,,,
"IMPROVED TARGET ACQ SYS",162,5525695,9228229,41344610,8012769,-250,,,,,,,,,,,,,,,,,,,
"IMPRVD CHEMICAL AGENT MON",577,,3922974,6331477,4726406,,,,,,,,,,,,,,,,,,,,
"INLAND PETROLEUM DIST SYS",578,181200,,8070701,17779157,,,,,,33044.0508,-9292,,,,,,,,,,,,,
"INTGR FAMILY OF TEST EQUI",492,1698540,,1165481,42197202,,,,,,,0,,,,,,,,,,,,,
"IPPS-A INC 2",2183,,,,,,,,,,,,,,,,,,4427052.25,,,,,,
"IRST",2189,,,,,,,,,,,,,,,,,,1719900,0,,17382000,,-703644,
"ISPAN",1963,,,,,,,,,-9,69920.7031,29939.0996,,,,,,,,,,,,,
"ITEP",2185,,,,,,,,,,,,,,,,,,,,138814838,76633776,155229573.2402,136670000,82200102.25
"JADC2",2254,,,,,,,,,,,,,,,,,,,,,,227491,,
"JASSM",1832,,,,,16782,,,,,,,,,,,,,,,,,,,
"JAVELIN",685,15607977,1155572,815350,383703,94854283,21427033,9879544,14844594.2363,21867280.7657,185568225.1992,484318189.4122,250323600.9108,266942710.0433,144765242.68,238273117.22,336344741.6858,244744105.7754,187409881.4798,421275591.387,34003785.0369,25009980.0411,-1597624.9532,-207.18,438.12
"JCALS",1954,,,,,1212544,16548931,13247700,175794,177415.3799,,1109043.5,7399926.8438,8750399.9063,4624339,2134059.67,0,-273605,,,,,,,
"JCC(X)",1331,,,,,,,,,4223.0498,,,,,,,,,,,,,,,
"JDAM",1808,,,,,230779,71160,339581,,80932,,,,-1053.65,,,,-65000,,,,,,,
"JLENS",1366,,,,,26144427,76376923,46403382,59155614,18939233.3906,13665826.8374,9180168.8984,8154810,-113123.3086,-1352360.61,-427059.22,-1078230.08,-642647.1563,-120305.8516,,,,,,
"JOINT COMMON MISSILE",1364,,,,,56878303,68136997,34755890,21920000,-1725780.375,-484218.2891,,,-566000,,,-39056.4297,,,,,,,,
"JPALS",649,,,,,,-6000,,,,399845.2813,2008555.75,0,-345000,,,-112681.04,,,,,,,,
"JPATS",1834,,,,,,2764,424374,71093,,,,,,,-28163.6895,,,,,,,,,
"JSF (F-35)",87,,,,,,,,,,206400,25500,,0,,,0,18323171.9375,908836.1944,194252.3672,-12414.4805,3242630.2803,-4060,8220505.3291,0
"JSTARS",679,,,,,486606,,,-39340,,,,,,,,,,,,,,,,
"JSTARS GND STATION MODULE",483,17344352,18398549,10155230,1978924,,,,,,,,,,,,,,,,,,,,
"JSTARS RECAP",2191,,,,,,,,,,,,,,,,,,,411291.9531,131616,0,,,
"JTIDS (ARMY)",66,,,,,0,,,0,,,,,73248,,,,,,,,,,,
"JTIDS (NAVY)",67,,,,,,,,,,,0,,,32533.25,,,0,,,,,,,
"JTIDY (AIR FORCE)",68,,,,,,,,,617370,0,,528007,3906154.9531,1719290,,,,,,,,,,
"JTRS AMF",1374,,,,,291000,103765,,,6114.03,,,,,,,,,,,,,,,
"JTRS CLUSTER 1",1356,,,,,10728662,87871294,135230541,33157389.7383,712592.9708,8510068.1563,,5889.54,,0,146385725.1,4443953.8438,,,,,-384208.4688,,,
"JTRS CLUSTER 5",1378,,,,,,,,,,,,,,,,4513307.6875,15105879.041,47826257.625,320784197.71,146684304.5312,214471201.9175,294274863.2109,248790564,8560432
"JTRS WAVEFORM",689,,,,,12529863,1773103,22201206,346992,2352272,,499883.875,,113160,1446003.5,-3046.91,950989.8203,1152426.8281,771199.4399,126630.2804,450000,152973.7598,87331.7002,-64499.0186,-374038.0625
"JTUAV",1811,,,,,,,,,,16309049,26632931.9688,36547120.6095,45804407.2951,35280884.12,-1194397.93,-2120055.82,-151571.2188,0,,0,,,3578922.75,3408293.5
"KC-135 STRATOLIFTER",1419,,,,270791,,,,,,,,,,,,,,,,,,,,
"KC-135R",77,,,,,,,0,3062,,,,,,,,,,,,,,,,
"KIOWA WARRIOR",70,,,,,,10139745,13545646.2922,118138754.043,439115729.2493,401873060.9385,329060172.4096,313824125.1342,294009019.6266,323979414.401,122044352.4963,-56063461.8767,-28317185.1747,-24408920.8315,-8712928.5166,-7701912.6758,-5583906.5031,-4420671.0717,-10456144.3804,-12692686.8282
"KMI",2001,,,,,,,,,,1489739,0,,,,,,,,,,,,,
"LAB PETROLEUM MODULAR BAS",595,,125000,,449150,,,,,,,,,,,,,,,,,,,,
"LAND COMBAT SUPT SYS (LCS",412,239928,156996,29260,6486635,,,,,,,,,,,,,,,,,,,,
"LAND WARRIOR",692,,,,,461602,11987383,23819885,17420634.9845,3090209.9063,274697.0938,27938064,-1797873,,,,,,,,,,,,
"LANDING VEH TRACKED AMPHI",197,,47700,182004,31723,,,,,,,,,,,,,,,,,,,,
"LASER HELLFIRE",9,,98245,1528296,6822150,,,127875,333851672.0913,442269426.4,498746979.648,499098455.3808,219062031.078,499070196.2265,280752013.62,184168785.3663,191956295.24,14800702.8594,45935169.2183,1999440.54,0,-34901,,0,-53619.8008
"LAUNCHER, ROCKET 2.75",175,,,4333976,2495054,,,,,,,,,,,,,,,,,,,,
"LAV (ARMY)",71,,,,,,,65859.3398,755548.385,46387648.6126,45963604.5404,37549352.75,42299692.649,-9913571.3901,10598073.745,27158603.865,5286701.3752,8400000,5405154.2187,6816569.3868,-120524,,-71277.1719,0,
"LAV (NAVY)",1863,,,,,,2972058,7984444,24848276.8249,39700574.1086,46141633.2171,2107498510.027,424131808.0929,261802657.897,113179016.52,91301961.55,121633375.3447,132362170.3695,29260201.985,30282339.8342,29458863.993,29219567.6227,10560183.4763,-2054352.7805,-2418910.75
"LHA ( R )",1332,,,,,,,20834,35031,3075707.0001,944292.2007,2052797.2749,0,0,,-30052.45,,19720,9240,11880,,,,250000,
"LHD 1",628,,,,,,,420976,0,,,,,,,,,,,,,,,,
"LIGHT ARMORED VEHICLE (LA",249,1695399,7393057,13428418,32268324,1485,,,,,-586.31,0,,,,,,,,,,,,,
"LMP",2002,,,,,,,,,3998562.25,,1529285.25,-405256.8437,-227778.375,,,,,,,,,,,
"LOADER SCOOP TYPE 4-6 CU",222,,766925,100558,1601861,,,,,,,,,,,,,,,,,,,,
"LONGBOW APACHE",1872,66636061,26603103,52773451,102198931,10522403,5417700,48674516,33906,-374581.5313,3892770.54,2932769,1096110.5156,,,,,,,,,,,,
"LONGBOW APACHE BLK III",616,,,,,,,,15798292.1689,21884076.9639,113948459.2188,18303905.5976,189206015.6582,293201754.28,1352312941.09,165290282.3,807311197.5372,1338223497.5463,233947719.9574,362877431.8059,210278527.715,383902677.2359,171216358.6288,345445849.628,120876997.1188
"LONGBOW HELLFIRE",1824,1775504,2807797,7459208,82360,29473550,119846636,176327220.7402,8125750.5568,25613429.6739,25344818.024,2742303.3062,-544134,490493.9943,-129327.68,-233325,-140084,,-37352.7114,-679916.2891,,,,,
"LOW BED 52 1/2 TON M747",228,,40599,,36361,,,,,,,,,,,,,,,,,,,,
"LOW SPEED(FT)DIESEL MEDIU",252,92658,,99624,,,,,,,,,,,,,,,,,,,,,
"LPD 17",1825,,,,,,555559,,,,,,,,,,,,,,,,,,
"LTAMDS",2240,,,,,,,,,,,,,,,,,,,,3558108891.4062,4555860339.8096,1193925604.9232,1918911399.4134,3233787953.6642
"LUH",78,,,,,,,51090520,177093399.9023,283495045.3457,304794827.868,413920148.7813,434538285.0186,383705873.9324,284169784.63,265511093.45,540030806.2872,156124738.3401,504565.4261,-3769697.1718,0,,,134719992.9361,235577521.5414
"M-551 RANGE FINDER LASER",422,,,29510,,,,,,,,,,,,,,,,,,,,,
"M-60 COMBAT 105MM GUN",239,,,13424793,1707971,,,,,,,,,,,,,,,,,,,,
"M-77 DRAGON",150,,333536,-160144,,,,,,,,,,,,,,,,,,,,,
"M-857 SEMI-TRAILER",233,7035000,,,209601,,,,,,,,,,,,,,,,,,,,
"M1/M1A1 ABRAMS TANK",53,,,,,121756004,161076806,2160354.3516,285911990.4004,880304059.8243,845382023.6688,582837532.6915,329957565.0933,245472882.6791,199610682.03,120276907.74,82129680.5344,137614363.0568,14583404.1628,-6076411.6023,55003673.3437,16583071.6875,37195420.1033,-8495873.2549,514086
"M101A1 105MM LT TOWED HOW",322,,140196,88059,123889,,,,,,,,,,,,,,,,,,,,
"M102 105MM LT TOWED HOW",327,38040,,48300,77200,,,,,,,,,,,,,,,,,,,,
"M109 155MM MED SP HOW",329,7250997,5570162,18970474,31115587,,,,,,,-54040.4883,,,,,,,,,,,,,
"M16 5.56 MM RIFLE",338,2052462,6596462,5899404,25079833,,,,,,,,,,,,,,,,,,,,
"M198 155MM TOWED HOW",326,3406462,359774,2063518,3693992,,,,,,,,,,,,,,,,,,,,
"M198 TOWED HOWITZER (155M",34,,,,,,,0,2435645.3345,82195898.1592,1673666.2813,-11623326.275,6455511.8029,11665484.7625,27806.24,1309818.71,899091.8783,87135.9,-160058.7187,0,,-335645.1861,53701,,
"M60A2 TANK",1800,,,,,,,,13593044.5969,121071.4599,112538.8901,122783.3101,322541,202950,114008.15,-45270.4,0,,,,,,,,
"M871 22.5 TON",235,,95218,163600,150941,,,,,,,,,,,,,,,,,,,,
"M872 34 TON",236,,,611441,22852102,,,,,,0,,,,,,,,,,,,,,
"M88A2 Heavy Equipment Recovery Combat Utility Lift Evacuation System (M88A2 HERCULES)",2244,,,,,,,,,,,,,,,,,,,,1716459.5,9933027.2461,-488042.4688,0,128210928
"M89",2098,,,,,,,,,,,,,,,,12865209.01,23650950.5508,24091780.7937,11087692.2344,-1055014.5859,-294039.628,-512692.3818,-1261225.79,-201206.7969
"MANEUVER CONTROL SYSTEM (",509,28500,,,,,,,,,,,,,,,,,,,,,,,
"MASK, PROTECTIVE NBC ALL",579,331601,2258566,6042727,11449521,,,,,,,,,,,,,,,,,,,,
"MCS (ATCCS)",1854,,,,,422452,67525,-2423,,,,,,,,,956763.67,,,-19381.0996,626820.9532,2528362.0313,6452613.6875,0,-4913.5698
"METEOROLOGICAL MEASURING",480,,,348847,-8550,,,,,,,,,,,,,,,,,,,,
"MH-60R",84,,,,,269772441,175938876.3203,272110262,11230446.6123,1147958,6469255.0026,-1111333.2043,-427092.9063,-576756.8269,,0,5115390.2266,6116523.15,2506927.75,3871803.8006,1098334.7333,-15780,-7500,-42971.1904,
"MH-60S",687,,,,,106049808,174006177,50365182.5,0,-44950.5405,-24558.9902,918286.27,12240.9397,-45682.9219,2425665.54,0,952756.4375,5965,9005,5347.0798,,,-3488,-7524.8398,
"MIDS-LVT",1831,,,,,,,,,,,42850,,608962,,,37373,295033.8652,318160.6367,19652.8791,,,,,
"MIM-23 HAWK",141,40994361,26721355,42838539,47933327,,,,,,0,,,,,,,,,,,,,,
"MIM-72 CHAPARRAL",148,27600,555378,94162,,,,,,,,,,,,,,,,,,,,,
"MINUTEMAN II",1355,,,,,,,,,,,,,,3054,,,,,,,,,,
"MINUTEMAN III GRP",1311,,,,,,,,,,,1939593,0,,,,,,,,,,,,
"MINUTEMAN III PRP",657,,,,,,,189882,-187034,36581480,,,,,,,,,,,,,,,
"MISCELLANEOUS AMMUNITION",405,22330452,112992736,27440870,43128330,,,,,,-5782.3901,0,,,,,,,,,,,,,
"MISSILE DEFENSE AGENCY SU",1912,182554657,229683540.3999,412705207,494926728,778050028,726631751,788835564.5699,1150785663.2188,1293359121.864,1160610187.6207,1168205933.78,957482254.4477,1178199711.5768,615983844.5692,530562775.2551,498535033.9947,501666631.0445,545824562.2529,358739602.8605,343687547.1383,292996106.4671,370972012.8189,358104518.2886,152925923.3122
"MK 19-3 GRENADE MACHINE G",321,80730,16819320,25283518,11873149,,,,,,,,,,,,,,,,,,,,
"MLR",1835,,,,,,,,,386852,,,,,,,,,,,,,,,
"MLRS",28,,,,,0,,0,40988238.5216,135974545.5403,121591262.6153,539382140.0641,686339813.7279,139088994.3795,117439386.05,268518666.18,117819781.0859,70228710.9394,15985549.4571,7158074.4047,-7878183.1482,-2068695.8779,-770978.474,-2582.3401,194040993.2578
"MLRS - MULTIPLE LNCH ROCK",164,6755986,2441010,19482280,18950253,,,,,,,-81679.2578,,,,,,,,,,,,,
"MLRS-TGW",658,,,,,,,,0,27265.4004,0,371074.835,2494880.7813,1496516,2130738,1795326.6,1153217.6,-33425,,,,,,,
"MLS",670,,,,,,,,0,2491864.75,592402,,-23.26,,,,,,,,,,,,
"MMA",1333,,,,,81137,186870,3775,,,,,3405,,,,,,8914862.7891,62137.9915,16566076.6709,45832.1992,-4860848,133082.4961,
"MOBILE SUBSCRIBER EQUIP",535,27022190,453354982,61280674,97791183,,,,,,,,,,,,,,,,,,,,
