assistance_transaction_unique_key,assistance_award_unique_key,award_id_fain,ModificationNumber,award_id_uri,sai_number,federal_action_obligation,total_obligated_amount,total_outlayed_amount_for_overall_award,indirect_cost_federal_share_amount,non_federal_funding_amount,total_non_federal_funding_amount,face_value_of_loan,original_loan_subsidy_cost,total_face_value_of_loan,total_loan_subsidy_cost,disaster_emergency_fund_codes_for_overall_award,outlayed_amount_from_COVID.19_supplementals_for_overall_award,obligated_amount_from_COVID.19_supplementals_for_overall_award,outlayed_amount_from_IIJA_supplemental_for_overall_award,obligated_amount_from_IIJA_supplemental_for_overall_award,action_date,Fiscal_Year,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,Funding_Agency_Name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,treasury_accounts_funding_this_award,federal_accounts_funding_this_award,object_classes_funding_this_award,program_activities_funding_this_award,recipient_uei,recipient_duns,recipient_name,recipient_name_raw,recipient_parent_uei,recipient_parent_duns,recipient_parent_name,recipient_parent_name_raw,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,prime_award_transaction_recipient_county_fips_code,recipient_county_name,prime_award_transaction_recipient_state_fips_code,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,prime_award_transaction_recipient_cd_original,prime_award_transaction_recipient_cd_current,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_scope,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,prime_award_transaction_place_of_performance_county_fips_code,primary_place_of_performance_county_name,prime_award_transaction_place_of_performance_state_fips_code,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,prime_award_transaction_place_of_performance_cd_original,prime_award_transaction_place_of_performance_cd_current,primary_place_of_performance_foreign_location,cfda_number,cfda_title,funding_opportunity_number,funding_opportunity_goals_text,assistance_type_code,transaction_description,prime_award_base_transaction_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,highly_compensated_officer_1_name,highly_compensated_officer_1_amount,highly_compensated_officer_2_name,highly_compensated_officer_2_amount,highly_compensated_officer_3_name,highly_compensated_officer_3_amount,highly_compensated_officer_4_name,highly_compensated_officer_4_amount,highly_compensated_officer_5_name,highly_compensated_officer_5_amount,usaspending_permalink,last_modified_date,USAspending_file_name,cfda_num,assistance_type_description,dFYear,YTD,AnyTag,DeepTech,HighTech,Biotechnology,Quantum,FutureG,AdvMaterials,TrustedAI,SysOfSys,Microelectronics,Space,Renewable,Computing,HMI,DirectedEnergy,Hypersonics,SensorCyber,ComponentTech
8900_DELP0000059_-NONE-_81.126_A000,ASST_NON_DELP0000059_8900,DELP0000059,A000,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,1400000000,204960000,,,,,,2011-09-28,2011,2011-09-28,2016-09-27,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,NEAAN5FHQFJ1,968958392,"PROSUN PROJECT COMPANY, LLC","PROSUN PROJECT COMPANY, LLC",,,,,,,4545 AIRPORT WAY,,20000,DENVER,0831.0,DENVER,08,CO,COLORADO,80239,5716,CO-01,CO-01,,,,COUNTY-WIDE,,,08**031,,08031,DENVER,08,COLORADO,,,CO-01,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,TAS::89 0209::TAS  PROSUN PROJECT COMPANY LOAN F1029,TAS::89 0209::TAS  PROSUN PROJECT COMPANY LOAN F1029,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000059_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000060_-NONE-_81.126_-NONE-,ASST_NON_DELP0000060_8900,DELP0000060,,,SAI NOT AVAILABLE,0,0,,,0,0,1188939300,233507678,3550452379,697308846,,,,,,2011-09-29,2011,2011-09-29,2016-09-28,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,FQYVJTAKQ8D3,966692639,"HIGH PLAINS RANCH II, LLC","HIGH PLAINS RANCH II, LLC",,,,,,,3939 N FIRST ST,,68000,SAN JOSE,0685.0,SANTA CLARA,06,CA,CALIFORNIA,95134,1506,CA-22,CA-17,,,,SINGLE ZIP CODE,,,0668000,SAN JOSE,,,06,CALIFORNIA,95134,CA-22,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"HIGH PLAINS RANCH II, LLC LOAN NUMBER 1229","TAS::89 4589::TAS  HIGH PLAINS RANCH II, LLC LOAN NUMBER 1229",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000060_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000060_-NONE-_81.126_A000,ASST_NON_DELP0000060_8900,DELP0000060,A000,,SAI NOT AVAILABLE,0,0,,,0,0,1188939300,233507678,3550452379,697308846,,,,,,2011-09-29,2011,2011-09-29,2016-09-28,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,FQYVJTAKQ8D3,966692639,"HIGH PLAINS RANCH II, LLC","HIGH PLAINS RANCH II, LLC",,,,,,,,,68000,SAN JOSE,0685.0,SANTA CLARA,06,CA,CALIFORNIA,95134,1506,CA-15,CA-17,,,,SINGLE ZIP CODE,,,0668000,SAN JOSE,,,06,CALIFORNIA,951010001,CA-15,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TAS::89 4589::TAS  HIGH PLAINS RANCH II, LLC LOAN NUMBER 1229","TAS::89 4589::TAS  HIGH PLAINS RANCH II, LLC LOAN NUMBER 1229",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),C,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000060_8900/,2014-04-09,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000058_-NONE-_81.126_-NONE-,ASST_NON_DELP0000058_8900,DELP0000058,,,SAI NOT AVAILABLE,0,0,,,0,0,800600000,59892000,2401800000,179676000,,,,,,2011-09-28,2011,2011-09-28,2016-09-27,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,KENVGRTCSMH7,968695549,"DESERT SUNLIGHT 300, LLC","DESERT SUNLIGHT 300, LLC",Z4HCXG9DJVW5,167212823,"ESI ENERGY, LLC",,,,620 EIGHTH AVE,44TH FLOOR,61152,RIVERSIDE,0623.0,HUMBOLDT,06,CA,NEW YORK,10018,1618,CA-45,CA-12,,,,SINGLE ZIP CODE,,,0661152,LANCASTER,,,06,CALIFORNIA,93536,CA-45,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"DESERT SUNLIGHT 300, LLC LOAN NUMBER F1039","DESERT SUNLIGHT 300, LLC LOAN NUMBER F1039",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000058_8900/,2014-10-02,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000054_-NONE-_81.126_0001,ASST_NON_DELP0000054_8900,DELP0000054,0001,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,1292000000,48320800,,,,,,2011-09-28,2011,2011-09-27,2016-09-26,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,GRWVG3NP66A9,832213339,AV SOLAR RANCH 1 LLC,"AV SOLAR RANCH 1, LLC",RQNMMKNVVES8,001807150,EXELON CORPORATION,,,,353 SACRAMENTO STREET,SUITE 2100,40130,LANCASTER,0637.0,LOS ANGELES,06,CA,CALIFORNIA,94111,3620,CA-22,CA-11,,,,SINGLE ZIP CODE,,,0640130,LANCASTER,,,06,CALIFORNIA,93535,CA-22,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"AV SOLAR RANCH 1, LLC LOAN","TAS::89 0209::TAS  AV SOLAR RANCH I, LLC LOAN NUMBER 1166",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000054_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000056_-NONE-_81.126_-NONE-,ASST_NON_DELP0000056_8900,DELP0000056,,,SAI NOT AVAILABLE,0,0,,,0,0,660400000,49313840,1320800000,98627680,,,,,,2011-09-28,2011,2011-09-28,2016-09-27,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,WV98YJJWD6M6,968694815,"DESERT SUNLIGHT 250, LLC","DESERT SUNLIGHT 250, LLC",Z4HCXG9DJVW5,167212823,"ESI ENERGY, LLC",,,,620 EIGHTH AVE,44TH FLOOR,61152,RIVERSIDE,0623.0,HUMBOLDT,06,CA,NEW YORK,10018,1618,CA-45,CA-12,,,,SINGLE ZIP CODE,,,0661152,DESERT CENTER,,,06,CALIFORNIA,92239,CA-45,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"DESERT SUNLIGHT 250, LLC LOAN NUMBER F1006","DESERT SUNLIGHT 250, LLC LOAN NUMBER F1006",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000056_8900/,2014-10-02,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000055_-NONE-_81.126_-NONE-,ASST_NON_DELP0000055_8900,DELP0000055,,,SAI NOT AVAILABLE,0,0,,,0,0,127375287,33232212,127375287,33232212,,,,,,2011-09-28,2011,2011-09-28,2016-09-27,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,U19JMDVZ5FK8,782435874,"ABENGOA BIOENERGY BIOMASS OF KANSAS, LLC","ABENGOA BIOENERGY BIOMASS OF KANSAS, LLC",,,,,,,16150 MAIN CIRCLE DRIVE,"SUITE 200, CARE OF: CARL LAFOY",33425,HUGOTON,20189.0,STEVENS,20,KS,MISSOURI,63017,8520,KS-01,KS-02,,,,,,,20**189,HUGOTON,20189,,20,KANSAS,67951,,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"ABENGOA BIOENERGY BIOMASS OF KANSAS, LLC LOAN NUMBER 1209","ABENGOA BIOENERGY BIOMASS OF KANSAS, LLC LOAN NUMBER 1209",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000055_8900/,2014-10-02,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000054_-NONE-_81.126_-NONE-,ASST_NON_DELP0000054_8900,DELP0000054,,,SAI NOT AVAILABLE,0,0,,,0,0,646000000,24160400,1292000000,48320800,,,,,,2011-09-27,2011,2011-09-27,2016-09-26,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,GRWVG3NP66A9,832213339,AV SOLAR RANCH 1 LLC,"AV SOLAR RANCH 1, LLC",RQNMMKNVVES8,001807150,EXELON CORPORATION,,,,353 SACRAMENTO STREET,SUITE 2100,40130,LANCASTER,0637.0,LOS ANGELES,06,CA,CALIFORNIA,94111,3620,CA-22,CA-11,,,,SINGLE ZIP CODE,,,0640130,LANCASTER,,,06,CALIFORNIA,93535,CA-22,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"AV SOLAR RANCH 1, LLC LOAN","TAS::89 0209::TAS  AV SOLAR RANCH I, LLC LOAN NUMBER 1166",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000054_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000054_-NONE-_81.126_A000,ASST_NON_DELP0000054_8900,DELP0000054,A000,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,1292000000,48320800,,,,,,2011-09-27,2011,2011-09-27,2016-09-26,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,GRWVG3NP66A9,832213339,AV SOLAR RANCH 1 LLC,"AV SOLAR RANCH 1, LLC",RQNMMKNVVES8,001807150,EXELON CORPORATION,,,,353 SACRAMENTO ST,,40130,LANCASTER,0637.0,LOS ANGELES,06,CA,CALIFORNIA,94111,3620,CA-08,CA-11,,,,SINGLE ZIP CODE,,,0640130,LANCASTER,,,06,CALIFORNIA,935341000,CA-22,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TAS::89 0209::TAS  AV SOLAR RANCH I, LLC LOAN NUMBER 1166","TAS::89 0209::TAS  AV SOLAR RANCH I, LLC LOAN NUMBER 1166",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),C,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000054_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000052_-NONE-_81.126_-NONE-,ASST_NON_DELP0000052_8900,DELP0000052,,,SAI  NOT AVAILABLE,0,0,,,0,0,330260600,9808740,330260600,9808740,,,,,,2011-09-23,2011,2011-09-23,2016-09-22,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,CSVSN33CH5L7,968267257,"MESQUITE SOLAR 1, LLC","MESQUITE SOLAR 1, LLC",,,,,,,101 ASH STREET,,74540,TONOPAH,0413.0,MARICOPA,04,AZ,CALIFORNIA,92101,3017,AZ-07,AZ-50,,,,SINGLE ZIP CODE,,,0474540,TONOPAH,,,04,ARIZONA,85354,AZ-07,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"MESQUITE SOLAR 1, LLC LOAN NUMBER 1169","MESQUITE SOLAR 1, LLC LOAN NUMBER 1169",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000052_8900/,2014-10-02,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000050_-NONE-_81.126_-NONE-,ASST_NON_DELP0000050_8900,DELP0000050,,,SAI NOT AVAILABLE,0,0,,,0,0,168927504,10938838,337855008,21877676,,,,,,2011-09-21,2011,2011-09-21,2016-09-20,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,HFB4PC4KK5N7,968385190,"GRANITE RELIABLE POWER, LLC","GRANITE RELIABLE POWER, LLC",,,,,,,200 DONALD LYNCH BLVD STE 300,,19300,DUMMER (TOWN OF),337.0,COOS,33,NH,MASSACHUSETTS,01752,4707,NH-02,NH-03,,,,SINGLE ZIP CODE,,,3319300,MARLBOROUGH,,,33,NEW HAMPSHIRE,017524707,NH-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"GRANITE RELIABLE POWER, LLC LOAN NUMBER F1014","TAS::89 4576::TAS  GRANITE RELIABLE POWER, LLC LOAN NUMBER F1014",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000050_8900/,2014-10-02,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000050_-NONE-_81.126_A000,ASST_NON_DELP0000050_8900,DELP0000050,A000,,SAI NOT AVAILABLE,0,0,,,0,0,168927504,10938838,337855008,21877676,,,,,,2011-09-21,2011,2011-09-21,2016-09-20,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,HFB4PC4KK5N7,968385190,"GRANITE RELIABLE POWER, LLC","GRANITE RELIABLE POWER, LLC",,,,,,,200 DONALD LYNCH BLVD STE 300,,38645,MARLBORO,259.0,ESSEX,25,MA,MASSACHUSETTS,01752,4707,MA-03,MA-03,,,,SINGLE ZIP CODE,,,3319300,AMHERST,,,33,NEW HAMPSHIRE,030310000,NH-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TAS::89 4576::TAS  GRANITE RELIABLE POWER, LLC LOAN NUMBER F1014","TAS::89 4576::TAS  GRANITE RELIABLE POWER, LLC LOAN NUMBER F1014",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000050_8900/,2014-04-29,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000051_-NONE-_81.126_-NONE-,ASST_NON_DELP0000051_8900,DELP0000051,,,SAI NOT AVAILABLE,0,0,,,0,0,692221000,104871482,692221000,104871482,,,,,,2011-09-21,2011,2011-09-21,2016-09-20,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,ELZLFRBJ2GG6,831822981,"TONOPAH SOLAR ENERGY, LLC",TONOPAH SOLAR ENERGY,,,,,,,2425 OLYMPIC BLVD STE 500 E,,70000,SANTA MONICA,0637.0,LOS ANGELES,06,CA,CALIFORNIA,90404,4030,CA-02,CA-36,,,,SINGLE ZIP CODE,,,0670000,SANTA MONICA,,,06,CALIFORNIA,90404,CA-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TONOPAH SOLAR ENERGY, LLC LOAN NUMBER 1143","TAS::89 4572::TAS  TONOPAH SOLAR ENERGY, LLC  LOAN NUMBER 1143",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000051_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000051_-NONE-_81.126_A000,ASST_NON_DELP0000051_8900,DELP0000051,A000,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,692221000,104871482,,,,,,2011-09-21,2011,2011-09-21,2016-09-20,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,ELZLFRBJ2GG6,831822981,"TONOPAH SOLAR ENERGY, LLC","TONOPAH SOLAR ENERGY, LLC",,,,,,,2425 OLYMPIC BLVD STE 500 E,,70000,SANTA MONICA,0637.0,LOS ANGELES,06,CA,CALIFORNIA,90404,4030,CA-30,CA-36,,,,SINGLE ZIP CODE,,,0670000,SANTA MONICA,,,06,CALIFORNIA,904011000,CA-30,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TAS::89 4572::TAS  TONOPAH SOLAR ENERGY, LLC  LOAN NUMBER 1143","TAS::89 4572::TAS  TONOPAH SOLAR ENERGY, LLC  LOAN NUMBER 1143",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),C,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000051_8900/,2013-08-06,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000045_-NONE-_81.126_-NONE-,ASST_NON_DELP0000045_8900,DELP0000045,,,SAI NOT AVAILABLE,0,0,,,0,0,45600000,5460600,45600000,5460600,,,,,,2011-09-12,2011,2011-09-12,2016-09-11,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,G42KZTSHG5J1,968752290,FOTOWATIO NEVADA SOLAR,FOTOWATIO NEVADA SOLAR,,,,,,,44 MONTGOMERY ST STE 2200,,40000,LAS VEGAS,323.0,CLARK,32,NV,CALIFORNIA,94104,4709,NV-02,NV-11,,,,SINGLE ZIP CODE,,,3240000,LAS VEGAS,,,32,NEVADA,89165,NV-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"FOTOWATIO NEVADA SOLAR, LLC LOAN NUMBER","FOTOWATIO NEVADA SOLAR, LLC LOAN NUMBER",NON,,X,OTHER,L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000045_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000046_-NONE-_81.126_A000,ASST_NON_DELP0000046_8900,DELP0000046,A000,,SAI NOT AVAILABLE,0,0,,,0,0,1124110270,161871840,2248220270,323743641,,,,,,2011-09-12,2011,2011-09-12,2016-09-11,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,L59KEYPUJ3R3,009497361,MOJAVE SOLAR LLC,MOJAVE SOLAR LLC,,,,,,,,,43000,LAKEWOOD,0859.0,JEFFERSON,08,CO,COLORADO,80215,4406,CO-07,CO-07,,,,SINGLE ZIP CODE,,,0633924,HINKLEY,,,06,CALIFORNIA,923470000,CA-25,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131,TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000046_8900/,2014-04-29,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000046_-NONE-_81.126_-NONE-,ASST_NON_DELP0000046_8900,DELP0000046,,,SAI NOT AVAILABLE,0,0,,,0,0,1124110270,161871840,2248220270,323743641,,,,,,2011-09-12,2011,2011-09-12,2016-09-11,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,L59KEYPUJ3R3,009497361,MOJAVE SOLAR LLC,MOJAVE SOLAR LLC,,,,,,,11500 W. 13TH AVENUE,,33924,HINKLEY,0671.0,SAN BERNARDINO,06,CA,COLORADO,80215,4406,CA-25,CA-07,,,,SINGLE ZIP CODE,,,0633924,HINKLEY,,,06,CALIFORNIA,92347,CA-25,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,MOJAVE SOLAR LLC LOAN NUMBER 1131,TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000046_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000043_-NONE-_81.126_A000,ASST_NON_DELP0000043_8900,DELP0000043,A000,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,0,78833242,,,,,,2011-09-01,2011,2011-09-01,2016-08-31,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,PJ8ADGQ1HCP3,800572237,CUBICPV INC,1366 TECHNOLOGIES INC.,PJ8ADGQ1HCP3,800572237,CUBICPV INC,1366 TECHNOLOGIES INC.,,,45 HARTWELL AVE,,35215,LEXINGTON,2517.0,MIDDLESEX,25,MA,MASSACHUSETTS,02421,3102,MA-07,MA-05,,,,SINGLE ZIP CODE,,,2535250,LEXINGTON,,,25,MASSACHUSETTS,024200001,MA-07,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270","TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),C,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000043_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
