"Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"F-16",24,,,,,738060.7598,4049362,294069.8381,585781031.3221,582044277.6212,419793284.294,384089804.1678,526568347.0503,376075023.64,337730775.1124,462911780.6877,55751596.5811,45669239.7172,25608793.5871,-5373273.1785,-5658986.2346,-10231718.1358,-586635.6382,95325471.79,126826677
"F-16 FALCON",1894,649457506,642274963,784026790,768163207.5,155275786,116116565.5039,57910655,62605640.8496,3292285.4073,-1609620.8091,-2137806.4023,-1691420.8099,-2715816.0779,-3190666.52,-1031433.31,-177369.95,-826608.68,-9135232.1963,-128368.3477,5493,,0,0,
"F-18 HORNET",746,940923016,725487899,953275644,1123830103,10557,239000,,,-103704,-1643756.0938,-4330797.0375,-477952.8633,,,,,0,,,0,-92500,,,
"F-22 Raptor",1436,994658926,837891938,587909377,3109521257,,,,,,0,-1056562.75,-2539199.5,-83911,,,,,0,,,,,,
"F-4 PHANTOM",736,5537138,2679163,3487837,1658604,,,,,,,,,,,,,,,,,,,,
"F-4 PHANTOM II",1891,29848803,41133612,30427026,24521737,4448538,1166126,17628,0,,-14051.4404,-514390,-1323.3,-339645.0195,0,,128715,0,,,,,,0,
"F-5 FREEDOM FIGHTER",738,43837295,23815978,64743337,13052445,417267,,,,,,,-119466.2578,,,,,,0,0,,,,,
"F-5E",1320,,,,,,,,1409122.7987,666633.4123,1465335.4899,652692.8824,492973.1766,970293.2375,1543553.63,10126820.75,27882525.77,23848117.961,22288923.2815,22433029.469,21149948.6486,-61949.9688,-685173.5469,-496701.3126,0
"F-6 SKYRAY",737,,71396,148632,,,,,,,,,,,,,,,,,,,,,
"F-86 SABRE",1449,,57472,,,,,,,,,,,,,,,,,,,,,,
"F/A-18 E/F",1828,,,,,431486206.0591,2116223705,2144448009.458,3015984321.0098,4434668644.2284,2659116110.9784,2554550761.3623,2581976930.4419,2749745664.63,2564636211.5335,2845739665.6613,510536554.734,1144805846.7943,124662216.8198,11618499.4575,11299756.1075,-25710646.2852,-16114934.0411,2059880.8641,-6069032.8671
"F/A-18A/B/C/D",25,,,,,,,146482903.5158,221719335.4188,103159600.2257,219388414.3556,234413352.6365,37868871.0728,30510685.3402,41391492.47,26194985.1592,5577239.7221,4700268.8741,2820989.6488,1275890.2682,-938522.8732,585990.4761,132106.8399,-3802077.3021,-348652.377
"F/A-22",671,,,,278982781,4247084514,2172292783,4940293889,6408106023.9843,4584560934.3672,4441826618.0391,2352786706.3597,2195560560.3017,1663615021.229,1469701276.01,1438385977.71,1447816626.26,1446423801.8031,1806072185.7753,42357732.0332,-11584522.9001,-17170445.5487,2722228.418,-24005672.7453,71078802
"F404-GE-400 OR 402",811,12123798,41513179,48880009,127752846,,,,,,,,,,,,,,,,,,,,
"F404-RR-408 ENGINE",807,,2318213,5111784,1123643,,,,,,,,,,,,,,,,,,,,
"F405-RR-401 ENGINE",806,29020858,28131471,157642,70000,,,,,,,,,,,,,,,,,,,,
"F414-GE-400",812,361442272,429357444,65890505,56485176,,,,,,,,0,,,,,,,,,,,,
"FB-111A",1796,,,,,,,,150000,0,101514.7891,,,,,-33221.51,,,,,,,,,
"FCA",79,,,,,,,,60728984,29637800.2305,227764852.0976,243772069.9757,-53295.9102,-112156.8828,77530.7,0,-32131.1992,-4284.3198,0,-352310,,,,,
"GCSS-A INC 1",2178,,,,,,,,,,,,,,,,,,,484075.3438,,,,,
"GGU-71A OBOGS OXY CONCENT",1163,,,,171342,,,,,,,,,,,,,,,,,,,,
"GHY",2087,20834716,1009504,11730586,2862996,2e+05,4246219,,,,,-147804.9219,-574282.9844,,,,0,,,,,,0,,
"GLOBAL HAWK",659,,,,,7165322,206443971,115587998,407472682,474632456.2851,636982709.5548,593055201.9619,607622959.1954,271659437.1621,245627937.59,243966356.35,317325129.6531,380969483.5743,395707132.5781,470541675.0668,484584295.1159,358110428.008,366407470.5449,40726586.6953,13463801.8602
"H-1 UPGRADE",2,,,,,225863032,242483926,261855926.2031,354044955.5612,378835036.2181,630386853.9796,741782131.3278,825589480.9978,268794231.2755,1061775575.9599,550435988.42,800704754.2479,809612654.5978,676160793.023,793225001.8888,898421232.6098,395424501.3242,242105006.6173,148680294.8727,136855570.5261
"H-13 SIOUX",752,,96426,51848,38728,,,,,,,,,,,,,,,,,,,,
"H-3 JOLLY GREEN GIANT",1456,8806094,5355188,876056,37118,,,,,,-124113.0469,,,,,,,,,,,,,,
"H-3 SEA KING",1455,,87990,36520,1495000,,,,,,,,,,,,,,,,,,,,
"H-46 SEA KNIGHT",754,95485665,103052448,77010914,44110203,,,,,,-50570.3311,-19086.3794,,,,,,,,,,,,,
"H-57 SEARANGER",761,7693225,9333286,2780350,38098616,,,,,,,,,,,,,,,,,,,,
"H100-T400-CP400 PT-6T-3",802,10838139,3345485,9353794,10427374,,,,,,,,,,,,,,,,,,,,
"HAEUAV",701,,,,,,1105144,1990282,,,434711,858272,1104365,0,-13238.17,0,0,-272777.5349,,-1521.15,,-18903.25,,0,
"HELICOPTER NEW TRAINING",123,1933116,22543680,27295792,9581842,,,,,,,,,,,,,,,,,,,,
"HH-53 SUPER JOLLY",1901,27987723,25476034,47111984,49322723,6208135,9103165,2472517,497499.3863,860676.1563,-126629.6082,-50204.9893,-1665327.2725,-2753619.5703,-458961.6,,,-6291.4902,,,,,,,
"HHD-60",621,,,,,,,,104126.7002,2389547.7969,1736123,2370878.1201,6979161,7151814.4746,127750,281827.05,-45252,-228814.0625,-26932.8203,-38819.8398,,,,,
"HLR",1382,,,,,1417910,1407995,,,,,,431301,0,,,3405858.6033,6623474.2325,72779653.2802,215220274.0977,285656421.4003,284822954.556,1449663265.5885,1866090604.4844,921361267.9844
"IMDS",1974,,,,,,,,,,,3071.5,,,,,,,,,,,,,
"INTGR FAMILY OF TEST EQUI",492,,,,1072488,,,,,,,,,,,,,,,,,,,,
"IRST",2189,,,,,,,,,,,,,,,,,,1719900,0,,17382000,,-703644,
"ITEP",2185,,,,,,,,,,,,,,,,,,,11244.4805,138814838,76633776,155229573.2402,136670000,82200102.25
"J-52",803,23622095,26206803,81056956,48730076,,,,,,,,,,,,,,,,,,,,
"J-57",808,164915,292702,,,,,,,,,,,,,,,,,,,,,,
"J-58",1483,636798,,2953443,1500851,,,,,,,,,,,,,,,,,,,,
"J-60",805,37870,,,,,,,,,,,,,,,,,,,,,,,
"J-69",1485,9368796,14697017,13301160,6742990,,,,,,,,,,,,,,,,,,,,
"J-79",809,5711706,3168460,3730263,469347,,,,,,,,,,,,,,-186436.0781,,,,,,
"J-85",810,36424348,45887032,137832004,51711794,,,,,,,-92820.4609,,,,,,,,,,,,,
"JOINT C2",2184,,,,,,,,,,,,,,,,,,,6966686,0,20547,-399186.6719,0,
"JPATS",1834,21991056,4517727,3512841,16972589,29838338,4756306,43726401,218365914.1046,754586004.5959,772392388.5938,277275636.0332,473335705.8931,372059002.7623,260300557.24,478839638.2905,184416478.806,187382204.2488,47979028.2065,-4905955.746,-67679.0606,-414954.0625,-13455777.5254,-9999130.6875,
"JSF (F-35)",87,178031456,268635741,6554622,239927692,196592861.0938,298929304,634208169,1065880921.7227,2731035654.3702,3691756626.1371,1874970548.0441,4876760172.575,4703656860.9744,12188274857.38,3808932854.26,11390479946.9339,10166002384.5202,24142780609.3471,15994084688.9169,17159190678.1875,35953318555.1719,9805187787.8331,20754154100.2067,26856373541.1332
"JSTARS",679,,,,167290061,273546711,265094193,243452367,370999429.6823,413053043.0032,456046882.5179,489089530.5613,415904907.2398,307619967.6275,223235303.2,315272584.3,-10019997.3375,10998794.7049,3432308.8126,21338421.789,-921022.9819,-728035.5,-53400.26,,
"JSTARS RECAP",2191,,,,,,,,,,,,,,,,,,,,20710,,,,
"JTUAV",1811,,,,,,,,,,16309049,26632931.9688,36547120.6095,45804407.2951,35280884.12,-1194397.93,-2120055.82,-151571.2188,0,,0,,,3578922.75,3408293.5
"KC-10A",625,,,,,,,,119967.1,0,1463.5,401460513.8145,425402134.8828,433208386.8945,375055193.08,349456810.89,3141064.9258,-148375.2891,-2311700.4219,-12056580,-9159866.875,,27767.9805,,
"KC-135 STRATOLIFTER",1419,503663543,368793298,634227345,592766360,1974712,,,,-28000,-767626.7153,-801837.6971,-2.36,-28121,,,,,,,0,0,-95829.2812,,
"KC-135R",77,,,,,271360,550892,855307,75374524.3323,217935094.8391,265445866.9272,183620177.5771,87177867.7698,111752881.3138,207215160.5505,121365970.8855,61756377.3824,62672147.0117,64949019.8098,65389422.8932,52444816.8008,55070710.7674,20972516.2423,-2460915.0167,-171816.5938
"KC-45A",1380,,,,,,,,,,,,809688296,706461993.6875,1594565096.45,1396058579.2,467525282.3125,2979022335.7129,2379470666.75,3271457200.3125,2931195070.75,172437610.6328,4468002993.7608,3249060358.2579,2728880725.9094
"KIOWA WARRIOR",70,,,,,,10139745,13545646.2922,118138754.043,439116899.2493,414420058.974,370228496.9917,368681787.5668,345289755.4529,338427125.511,148643668.0863,-56615278.2532,-32320473.0009,-24529691.5346,-10647221.7471,-14307172.8008,-5599283.4728,-4420671.0717,-10748545.2554,-12692686.8282
"LAMPS MKIII (SH-60B)",32,,,,,,,9306608,38656149.602,36182475.3871,45243130.774,48651839.4856,52063805.489,40604732.727,35121304.56,34003459.015,-1528789.36,0,,,,,,,
"LLLBGK",626,,,,,,,,235564.9531,,,,,,,,,,,,,,,,
"LOADER A/C 40K",1568,,,438129,-124552,,,,,,,,,,,,,,,,,,,,
"LONGBOW APACHE",1872,66636061,26603103,52773451,102198931,13689846,5592756,52969196,33906,-374581.5313,3537380.5275,2302029.9675,1096110.5156,6081973.0625,0,18020.2,,,,,,,,,
"LONGBOW APACHE BLK III",616,,,,,,,,15798292.1689,21884076.9639,113948459.2188,18303905.5976,189206015.6582,293436899.0798,1351377086.88,166102845.8,823077642.1734,1364729062.8431,377287945.5664,481414330.4248,598984261.2009,490596444.4422,240625862.3663,337546166.417,155644385.6012
"LUH",78,,,,,,,51090520,177093399.9023,283495045.3457,304820456.868,413920148.7813,434538285.0186,383705873.9324,284169784.63,265511093.45,540030806.2872,156124738.3401,504565.4261,-3769697.1718,0,0,0,134719992.9361,235577521.5414
"MANEUVER CONTROL SYSTEM (",509,28500,,,,,,,,,,,,,,,,,,,,,,,
"MH-60R",84,,,,,327906262,462105314.3203,506107117.25,576269927.3623,363572578.043,511985732.5417,427732708.1308,483748597.7043,754891706.5397,817690846.79,365920722.72,357634860.1438,547437685.4054,192533806.8076,203944115.8483,27718468.0117,33215276.5396,7297283.9527,-28608934.3408,12726969.3661
"MH-60S",687,,,,,180973121,384432303,324671005.2063,186456483.0933,236076652.4032,235827296.2033,125961421.5615,191643472.72,46577346.346,65461937.24,98742422.2701,48053902.4964,253449798.95,44907029.1134,21124231.3962,3465962.6104,-624243.2246,3468831.2822,1271731.4581,3653868.25
"MH53E SEA DRAGON",762,4843173,46745431,58490634,22398904,,,,,,,-120762,,,,,,,,,,,,,
"MMA",1333,,,,,44877606,434557003,871521962,1073009382,783627139,1088710802.375,1281857793,3027110789.6402,3765412842.0601,751308114.3,850821379.74,1758872527.909,3492411209.718,2821282548.3477,2755575563.4591,3882372006.5527,2790636103.0426,2635487049.2397,589031561.3532,460936960.1566
"MOBILE ARRESTING BARRIERS",1777,372000,849150,377400,533000,,,,,,,,,,,,,,,,,,,,
"MODERNIZATION",1778,,49998,2113480,25551,,,,,,,,,,,,,,,,,,,,
"MPS",1385,,,,,,,,,,126346,,,,,,,,,,,,,,
"MQ-1C Gray Eagle",2036,,,,,,,,,,,,,,,,,,402394843.885,489788661,823620163.4766,654948780.8008,468620328,525541200.5,264659647
"MQ-25 Stingray",2257,,,,,,,,,,,,,,,,,86960936,35752364,79050816,356893120,448743003.7812,100636620,37054302,108101422
"MQ-9 Reaper",1805,,,,,21498250,4057886,426167.4339,103335043,35569233,59004728,211807492,240264258,154326826,412843460.73,68803198,497536692.5146,424295840.9244,978793330.4133,936625018.4678,1405371687.91,912661237.8036,747699210.9739,544133167.2154,218014220.5886
"MROI",2148,,,,,,,,,,,,,,,,,8775094,202580,12456977.131,20980391.2817,144235708.1665,112777340.0938,875399239.9411,29754402.9629
"MSE",662,,,,,,,,,,,,,,0,-94105,,,,,,,,,
"MULTI SYS TEST EQUIP (MTE",411,,45766,,84730,,,,,,,,,,,,,,,,,,,,
"N23",1999,,,,,,,,,,,,,,33414.48,,,,,,,,,,
"NAVY EPS",2194,,,,,,,,,,,,,,,,,,,,6271008.1875,-4999173,16355.7305,81537.7783,-7820.3101
"NCES",664,,,,,,,,,,,,,,,,,,,,11373537,81100830,39827031,4260421,634012.375
"O-2",1463,64860,-35735,,63000,,,,,,,,,,,,,,,,,,,,
"OH-58 KIOWA (AHIP)",1898,928375845,127569456,178422722,273582605,46204386,53233661,23615692,-117940.7393,-125813.1912,-252444.3668,-74856.6011,-467253.0022,-156004.7212,-276725.19,0,0,0,,0,,-217443.0156,,,
"OV-1 MOHAWK",128,61303,,26048,279672,,,,,,,-62448.9199,,,,,,,,,,,,,
"OV-10 COIN (NOW BRONCO)",796,77225,78002,,54843,,,,,,,,,,,,,,,,,,,,
"OV-10 LARA (NOW BRONCO)",1480,205887,217102,342608,437604,,,,,,,,,,,,,,,,,,,,
"Other UAS",2258,,,,,,,,27285861,99731509,147087361,224021755.75,187263071,202346088,409414033.81,336148128.49,152353120.04,446775799.2617,194736439.6875,422995357.91,83191270.8125,39968092,20303253.25,,
"P-3 ORION",778,132533843,244876929,261193244,297187469,,,,,,-15638.6797,-83680.7403,-525397.3799,,,,,,,,,,,,
"P-3C",1324,,,,,,,37203.5703,1418441.77,160686240.6808,294239824.3636,320384655.3168,220197065.5003,356461796.6804,156004014.8802,6803686.4,-4802103.4373,-5098472.7802,-7906800.794,-817165.8282,-85858.2598,-70723.4219,,,123923
"PIONEER UNMANNED AERIAL V",884,6405333,1743967,,9955794,,,,,,,,,,,,,,,,,,,,
"POSEIDON",1316,,,,,,,,,2093740,826260,2255916,2154775,273440327.125,2309240527.44,2306981122.66,398296202.8731,317989671.3632,15531895.375,-656111.9209,4096704.8906,-27166681,4480592.75,-343140.8906,-12074228.9219
"PREDATOR",676,,,,,,,441590,,619555.3585,591271.7883,74086.04,75964542.2002,4332394,28485332,-2065398.04,-346559.0234,1615379,-778283.4375,,,,-919087,,
"PREDATOR B",1386,,,,,,,,,,,,3020644,1565528,,,,-177864.2969,,,,,,,1181643.5
"PREDATOR UAV",880,1359213,199972,,44884884,,,,155193851,92503699.375,52667283.605,164433586.25,63541490,21056040.8828,,-1144720.83,,-741947.4675,0,,,,,,
"PRV",1328,,,,,12139434,1392849,,,,,41600,-122994,0,,298458978,150655703,139909692,244664129,310231656.1875,850452624.0313,721165753.2344,708261897.75,457306167.1445,609886804
"QM-107 GD MSL TGT SYS",154,2597933,151957,3216337,326314,,,,,,,,,,,,,,,,,,,,
"RAH 66 COMMANCHE",117,9515567,534716896,663141306,775825500,,,,,,-572,,,,,,,,,,,,,,
"REPAIR SHIP AIRCRAFT",1270,70000,,13740,654479,,,,,,,-306798.6563,,,,,,,,,,,,,
"RF-4C",1465,11640476,13498776,14719986,2420690,,,,,,,,,,,,,,,,,,,,
"ROCKET LAUNCHER LAU-10",826,,406696,4188995,655277,,,,,,,,,,,,,,,,,,,,
"RPV (AQUILA)",640,,,,,,,,,,,,37747617,42605064,8155746,-403782,0,5480,-296073,-1873727,,,,,
"RQ-7B Shadow Tactical Unmanned Aircraft System (RQ-7B Shadow)",2233,,,,,,,,,,,,,,,,,,,,,,113214572.6485,105962350.4982,63715343.7969
"RV-1",120,44368,,,,,,,,,,,,,,,,,,,,,,,
"S-2 TRACKER",779,,2528800,3799665,2793641,,,,,,,,,,,,,,,,,,,,
"S-3 VIKING",781,61743289,57410009,70961804,42268780,,,,,,-1558.9399,,,,,,,-85960,,,,,,,
"S-3A",1317,,,,,,,,1744192.5588,4061.7798,97467.4219,,,,,,,,,,,,,,
"S-61R",758,84648,,,105959,,,,,,,,,,,,,,,,,,,,
"SCOUT",85,,,,,,,,38370181.7481,882417,7528372.6499,416566.4008,75313101.4639,50819117.9455,45390340.07,133241068.77,15605475.5605,69914518.25,59325182.4525,-128611.5,-510348.73,-1489186.2969,-1483908.625,-526.97,-1860853.125
"SCOUT ASH",115,1189900,1692449,939314,5554411,,,,,-80529.0284,-9548.3301,,,,,,,,,,,,,,
"SGT YORK GUN (DIVAD)",18,,,,,,,,,,863490,0,,,,,,,,,,,,,
"SH-3D SEA KING",749,33351986,12228177,57868930,12791308,,,,,,-55901.5098,-395269.4306,,86501.7222,,,,,,,,,,,
"SH-60 SEAHAWK",1903,339873640,390389709,413448578,461072291,42984000,24591122,2576334,,-61175,-2131470,-3822737.1201,-15280626.1875,-186071.06,-582936.64,-8582,-40,-390434.4063,0,0,,0,,,
"SHILLELAGH MISSILE",1373,,,,,4146,,,,60400000,4132380,1967302.1875,0,-150000,17670117.36,41486059.53,62616146.04,9685,33258924,40234499.4688,25712916.875,58754862.75,58122402.5625,57099095.7423,21213033.7188
"SPS",1961,,,,,,514400,,,7694,248600.1123,88639.88,365575,,-2846,,,,,,,,,,
"SRAM",1338,,,,,,,,,,,286641,,,-2118.08,,,,,,,,,,
"STATUS OF FORCES AGREEMENT",2202,,,,,,,,,,,,,,,,,,,,,51099.4004,,,
"T-2 BUCKEYE",789,35497467,12618911,2347565,32039960,,,,,,,-6832,,,-95448,,,,,,,,,,
"T-34 MENTOR",791,75239866,73919336,98684351,122439075,2663825,,,,-2865323.0352,-26743.0796,-8305.7402,,,,,,,,,,,,,
"T-37",1466,28706303,8372293,9082943,3777963,,,,,,,,,,,,,,,,,,,,
"T-38 TALON",782,48285592,37381204,38783249,163168748,,,,,,-24728,,,,,,,,,,,,,,
"T-39 SABRELINER",783,1333714,460609,3737835,35227803,,,,,,,,,,,,,,,,,,,,
"T-400",1515,2866578,3560909,9258023,182222,,,,,,,,,,,,,,,,,,,,
"T-44",785,-2046339,4324238,692529,240550,,,,,,,,,,,,,,,,,,,,
"T-45 GOSHAWK",792,-1983057,5885666,22464073,9542418,,,,,,,23384.7402,,,,,,,,,,,,,
"T-45TS",651,133741883,334540702,132052043,323323613,330900338.6802,343415072,250466459.4805,365518151.1016,71226800.1426,78275414.2257,50978211.8617,28787305.6318,29248297.8551,109808873.42,125435595.25,2774801.5942,-15774379.709,5045150.5508,-1919090.0078,-841466.4536,-3357.8201,0,-725483.0781,
"T-46A",637,,,,,,,,,5300000,,,,,,,,,,,,,,,
"T-56",818,64519931,110660966,98588467,135361953,,,,,,-87146.9531,-4.44,-15813.29,,,,,-1108743.625,-76981.9688,,,,,,
"T-58",819,50602126,43896240,63706461,31684411,,,,,,-18100.5498,,,,,,3122.1001,,,,,,,,
"T-64",134,43226746,35696918,30001075,61464309,,,,,,,,,,,,,,,,,,,,
"T-700",136,35291221,11549313,36501043,152983386,,,,,,-94933.0703,,,,,,,,,,,,,,
"T-76",1514,379251,,,,,,,,,,,,,,,,,,,,,,,
"T-800",135,20036384,13175900,37852785,52307814,,,,,,,,,,,,,,,,,,,,
"TA-4 SKYHAWK",787,65241,,1209518,78052,,,,,,,,,,,,,,,,,,,,
"TACTICAL UAV",677,,,,,76964219,177733077,415006900,401192962.4062,958780823.6017,588843317.4513,953115780.4112,1168876476.6386,1965500484.7001,717030815.6894,524285516.9175,312941332.7919,349306256.6912,-56060885.3204,30222568.145,-21815009.9571,-3034148.0259,528879.1392,-618718.2578,-255832.2344
"TF-30",815,7005311,26639207,28098470,14935394,,,,,,,,,,,,,,,,,,,,
"TF-33",1500,42114260,61093579,60494035,89793693,,,,,,-554179.25,,,,,,,-82065,,,-102959.8281,,,,
"TF-34",816,55090064,79214739,97364098,43733813,,,,,,,,,,,,,,,,,,,,
"TF-39",1502,160165198,78330703,54083377,38369151,,,,,,-273268.875,,,,,,,,,,,,,,
"TF-41",1503,26122,,,,,,,,,,,,,,,,,,,,,,,
"TOW FLIGHTLINE",1565,8382328,762953,12308658,11580531,,,,,,,,,,,,,,,,,,,,
"TURBOFAN ENGINES",817,8019970,2251440,35391293,47495980,,,,,,,,,,,,,,,,,,,,
"U-2",1476,189142298,79527134,132915362,484679750,,,,,0,-3208847.9016,-2239187.9688,-16328.7002,,,,,,-821492.9375,-2020271.355,,,,,0
"U-21 UTE",127,,,14518,1351,,,,,,,,,,,,,,,,,,,,
"UAV HUNTER (SHORT RANGE U",171,11602962,17195178,,-4,,,,,,,,,,,,,,,,,,,,
"UH-1 IROQUOIS",1897,392949902,117167606,57532734,34792886,1125946,1200000,550000,1e+05,0,-19647.79,-54350.1504,-17860.9509,-619021.625,,,,,0,0,-62031.711,,,0,
"UH-1N REPLACEMENT",2196,,,,,,,,,,,,,,,,,,,9.8e+07,240219157,117498316,15537756,4046916,306009805.3984
"UH-2",2149,4300403,,,,,,,,,,,-37.28,,-28.8,,,,,,,,,,
"UH-2 SEASPRITE",748,447576,1459804,1074466,7037010,,,,,,,-396261.8438,,,,,,,,,,,,,
"UH-3H",770,3999892,10480333,11882830,572407,,,,,,-4172,,42131.7499,,,,,,,,,,,,
"UH-60 BLACKHAWK UTTAS",111,1004129438,2139172246,380851630,1070002040,239218,,,,-19045.9309,-1092889.5939,-202531.3683,-916131.1421,,,,,,-2179773,1710948.9766,-2808,0,-440748,,
"UH-60 UTTAS BLACK HAWK",769,8824464,6291700,11838705,10226402,,,,,,,,,,,,,,,,,,,,
"V22",624,,,,,217356961,1283300356,1206031696,1982775910.3563,2892461437.0703,2905749060.6262,3009617963.4144,2933479559.2798,3026050188.1968,2126739059.26,2171014786.2606,2116717995.2878,2240521439.5375,2394172267.8088,2496146679.9583,1848018802.377,1970407916.9383,2102295787.8397,1590750685.0735,843475451.2461
"V22 VERTICAL LIFT AIRCRAF",1911,107712980,191902553,374110032,407620154,26066412,-79121,2739267,2395295,0,-4361396.4529,-9051580.9717,-943659.2032,-330801.8301,-95709.84,971453,,-606417.875,-3248.6001,,,,,0,0
"VH-3D EXECUTIVE HELICOPTE",772,6285426,37764202,1599582,8795273,,,,,,,,,,,,,,,,,,,,
"VH-71",1384,,,,,,444700000,629200000,398557282,116429627,542002704,69768260,53396892,-2e+07,-2945974.65,-78095342.52,,,,,,,,,
"VH-80N EXECUTIVE HELICOPT",773,831068,117706,-37140,,,,,,,,,,,,,,,,,,,,,
"VSX ACFT REPLACE S-2E",780,,121469,68672,,,,,,,,,,,,,,,,,,,,,
"VTUAV",660,15886701,8447616,36881568,18714602,,7380121,14621783,38384689,57946203,52785872.52,35904434,69911794.125,115687927,30826848,1547748,5160205.3272,14875630.4903,53563950.336,69971033.6133,38421227,78904568.9463,41493272.875,28942583.2263,14678899.8833
"X-31",797,,27696,,,,,,,,,,,,,,,,,,,,,,
"ZBL",2015,,,,,74868874,95929424,318277952.8125,110598588.8398,423077780.4336,284677850.4766,685096489.146,427838278.5556,377147701.3391,877539578.9513,762423888.11,686041306.8991,340346069.4629,273732815.1582,63372459.5153,-13770782.6133,-18267381.3125,-11916735.75,-32844612,-678370.75
,,17851791620.53,18928068967.9394,23374539002.1662,27466465634.9567,36621601947.1452,33956090591.5561,35786391603.6723,33601097757.7611,35694689979.2755,32432508215.492,30630087808.0251,30658449243.4073,36031876920.4268,28905105883.431,25582095085.2758,30741509217.2039,35055003338.3831,37920266007.3768,44881946837.6313,49017389369.1594,50542746879.7162,41539920169.8764,37139289470.8574,25008178517.9099
