"CalendarYear","exclude","NAICS_Code","naics_text","def4_mismatch","def4_obl","def4_period_obl","US4_rcp","def4_ratio","OPTAX.display.label","US4_pay","US4_emp","US4_avg_sal","def4_cont_count","US4_estab","def4_hh_index","def4_top4","def4_top8","def4_top12","def4_top20","def4_top50"
2007,"No","5174","Satellite telecommunications",NA,472634770.246,472634770.246,4449919000,0.106211994026408,"Total",792784000,"10146",78137.5911689336,157,"823",925.931686806768,0.495995559761596,0.707923098697413,0.872850784453685,0.966385168626319,0.99592667189228
2007,"No","5179","Other telecommunications",NA,237086377.7479,237086377.7479,25309439000,0.00936750821493515,"Total",4215510000,"66804",63102.6585234417,262,"5655",1830.56358121895,0.729077649515271,0.836353769381607,0.896801997732388,0.93904165070035,0.981389563893897
2007,"No","5182","Data processing, hosting, and related services",NA,317251661.2237,317251661.2237,66651853000,0.00475983257695326,"Total",26428444000,"393741",67121.3919810231,315,"17129",430.469184050564,0.324769951283553,0.504134973951276,0.618975769630682,0.748833397389979,0.927053166424401
2007,"No","5191","Other information services",NA,148943027.2953,148943027.2953,37438443000,0.003978344593425,"Total",10428347000,"128309",81275.2573864655,282,"7401",1331.64458800764,0.698470931680481,0.803565533263895,0.841777773530577,0.896911781406401,0.961144705651094
2007,"No","5211","Monetary authorities - central bank",NA,17752,17752,4.4967e+10,3.94778393043788e-07,"Total",1338898000,"19062",70239.1144685762,1,"47",10000,1,1,1,1,1
2007,"No","5221","Depository credit intermediation",NA,7916787.0195,7916787.0195,759781856000,1.04198158418513e-05,"Total",117552337000,"2143597",54838.8232489596,11,"125433",6759.57549188587,0.98655167051217,0.99888396306794,1,1,1
2007,"No","5222","Nondepository credit intermediation",NA,196968.6401,196968.6401,513274515000,3.83749113473908e-07,"Total",47390477000,"774337",61201.3593564559,8,"54660",3331.74260333228,0.929100388808543,1,1,1,1
2007,"No","5223","Activities related to credit intermediation",NA,975438.6543,975438.6543,70286514000,1.3878034331024e-05,"Total",15961558000,"362117",44078.4553058818,5,"51346",6963.82201486115,1,1,1,1,1
2007,"No","5231","Securities and commodity contracts intermediation and brokerage",NA,208599.7603,208599.7603,371499600000,5.61507361784508e-07,"Total",92731276000,"460309",201454.405627524,8,"37478",7357.6131273724,1,1,1,1,1
2007,"No","5232","Securities and commodity exchanges",NA,-3320,-3320,NA,3.22610120983184e-05,"Total",NA,"i",187933.88969562,1,"29",NA,NA,NA,NA,NA,NA
2007,"No","5239","Other financial investment activities",NA,19522586,19522586,NA,3.22610120983184e-05,"Total",NA,"m",187933.88969562,12,"47968",9436.5103668412,0.995689607923868,0.999368218943945,1,1,1
2007,"No","5241","Insurance carriers",NA,8236468731.0048,8236468731.0048,1522579527000,0.00540954911382097,"Total",103857571000,"1497402",69358.5096053031,32,"34108",3154.04099829892,0.982838049559904,0.999824313787322,0.999929929801505,0.999991952619255,1
2007,"No","5242","Agencies, brokerages, and other insurance related activities",NA,128203795.9571,128203795.9571,146905317000,0.000872696772146784,"Total",50010311000,"926081",54002.0916096972,23,"150644",9434.32907072243,0.997606146846168,0.999556503762708,0.999897680336897,1,1
2007,"No","5311","Lessors of real estate",NA,98410754.1303,98410754.1303,180650546000,0.000544757579256362,"Total",18952487000,"541676",34988.6038886715,513,"121296",441.894228945762,0.344790178179709,0.480844297244846,0.557720864997002,0.657459017039515,0.845254133269311
2007,"No","5312","Offices of real estate agents and brokers",NA,252639,252639,84358267000,2.99483392659074e-06,"Total",15976628000,"355215",44977.3461143251,5,"109472",8428.04683153532,1,1,1,1,1
2007,"No","5313","Activities related to real estate",NA,58977251.9893,58977251.9893,65428591000,0.000901398778239012,"Total",26417925000,"632085",41794.8930919101,123,"85962",3896.72707988888,0.883385358802695,0.946343551694612,0.964630301697908,0.978032632894995,0.99453461296024
2007,"No","5321","Automotive equipment rental and leasing",NA,148658528.5341,148658528.5341,44982246000,0.00330482672061551,"Total",6209260000,"190260",32635.6564700936,703,"13189",1543.82053131129,0.525097505941806,0.56919132234165,0.603984571564902,0.668496145558459,0.796297224095992
2007,"No","5322","Consumer goods rental",NA,19526831.5088,19526831.5088,24750699000,0.000788940607649101,"Total",5485765000,"248464",22078.7116040956,246,"32956",407.140325591648,0.296583621306357,0.456209229291077,0.577658301171607,0.699862944427576,0.87050725597411
2007,"No","5323","General rental centers",NA,2195415.809,2195415.809,4248965000,0.000516694255895259,"Total",870125000,"29810",29189.0305266689,87,"4730",727.457004849642,0.457654415395428,0.646080727475435,0.733924866272457,0.837759473825411,0.967194194548694
2007,"No","5324","Commercial and industrial machinery and equipment rental and leasing",NA,553750498.7607,553750498.7607,47703110000,0.011608268281894,"Total",8558309000,"161590",52963.1103409864,1189,"14245",823.29715148939,0.444128926943123,0.612136969935272,0.708292076486133,0.794923454709445,0.889879294752705
2007,"No","5331","Lessors of nonfinancial intangible assets (except copyrighted works)",NA,1123086,1123086,32936173000,3.40988614554581e-05,"Total",2294365000,"29379",78095.4082848293,5,"2447",9684.76151934931,1,1,1,1,1
2007,"No","5411","Legal services",NA,31118197.989,31118197.989,239397140000,0.000129985671462073,"All establishments",89090011000,"1203763",74009.594081227,223,"191102",2080.36879012699,0.767305653084249,0.834582094501952,0.864097850314775,0.90051604458237,0.963930811659176
2007,"No","5412","Accounting, tax preparation, bookkeeping, and payroll services",NA,178475007.9629,178475007.9629,114109492000,0.00156406802654857,"All establishments",52522525000,"1375685",38179.1798267772,115,"123366",750.066573852744,0.467675950319281,0.697145110826747,0.807044154526068,0.903281670704995,0.991112093302751
2007,"No","5413","Architectural, engineering, and related services",NA,30274226682.0598,30274226682.0598,254201181000,0.119095539064627,"All establishments",97559516000,"1432209",68118.2117973005,5266,"116090",460.493246512967,0.36024280322284,0.512675434066452,0.593345305793674,0.676999380328019,0.772102502439315
2007,"No","5414","Specialized design services",NA,132209539.0135,132209539.0135,20554627000,0.00643210596881666,"All establishments",6372385000,"122764",51907.6032061516,265,"33337",2847.02482421734,0.835118502033168,0.910067475370092,0.930722364621067,0.953461794805134,0.980636902315907
2007,"No","5415","Computer systems design and related services",NA,12457172131.9706,12457172131.9706,244389132000,0.0509726927299312,"All establishments",94988258000,"1252197",75857.2796452954,4794,"118081",306.392203911287,0.260143554545403,0.360552116541643,0.42560305094379,0.519091109296932,0.654466855587425
2007,"No","5416","Management, scientific, and technical consulting services",NA,10638756363.2061,10638756363.2061,139804518000,0.0760973716400646,"All establishments",54662910000,"770340",70959.4594594595,3381,"137063",2128.17057639171,0.556544340283739,0.603372134685178,0.631445777049873,0.673093471061752,0.766052696655476
2007,"No","5417","Scientific research and development services",NA,22338763891.0775,22338763891.0775,94517652000,0.236344888159912,"All establishments",61509465000,"690097",89131.6220763168,5773,"16169",450.637479104291,0.353349238773509,0.461122542273995,0.530120912613803,0.622236911109423,0.732674078798736
2007,"No","5418","Advertising, public relations, and related services",NA,879309878.4901,879309878.4901,87434205000,0.010056817906563,"All establishments",26128831000,"447797",58349.7232004681,477,"40654",3937.24814902676,0.874292942427926,0.924995756280618,0.946343950254385,0.965010148024592,0.988545631398468
2007,"No","5419","Other professional, scientific, and technical services",NA,3948663902.2146,3948663902.2146,56595557000,0.0697698567082678,"All establishments",19240430000,"575562",33428.9442318986,1450,"71630",677.226089304696,0.473745875566017,0.626744211153005,0.719998958908293,0.809958429050167,0.914224949428379
2007,"No","5511","Management of companies and enterprises",NA,213504,213504,104442966000,2.04421617057486e-06,"Total",249510832000,"2664203",93653.0857445923,4,"51451",3518.50578889407,1,1,1,1,1
2007,"No","5611","Office administrative services",NA,1024846003.3423,1024846003.3423,39295497000,0.0260804947534396,"Total",17798898000,"369211",48207.9298829125,532,"29604",3374.79021776001,0.719167620229188,0.764171636776142,0.794661428873018,0.838238095792644,0.909383628982264
2007,"No","5612","Facilities support services",NA,10115869389.96,10115869389.96,25734653000,0.393083574507882,"Total",11193796000,"265262",42199.0183290483,1171,"5855",1515.89294926843,0.574115868653682,0.645769012333542,0.685784428089986,0.742916470007766,0.856696661697917
2007,"No","5613","Employment services",NA,219325742.2754,219325742.2754,209690293000,0.00104595085989698,"Total",150104330000,"5305054",28294.5904037923,361,"53097",401.124172818729,0.311802916185404,0.432514903395954,0.519582437063245,0.643617364767585,0.845305739437625
2007,"No","5614","Business support services",NA,313941479.753,313941479.753,62296925000,0.00503943781740431,"Total",23808555000,"826476",28807.3156389296,631,"36495",1606.93782671902,0.582676037422728,0.706925544266566,0.777583969874661,0.841589896071501,0.921782591899553
2007,"No","5615","Travel arrangement and reservation services",NA,38835640.9603,38835640.9603,31891364000,0.00121774788184977,"Total",12408762000,"258329",48034.7231630982,100,"22595",1997.96224007367,0.854322196226986,0.931112557442177,0.958966219549445,0.977163818140967,0.996973256283837
2007,"No","5616","Investigation and security services",NA,1238731279.6015,1238731279.6015,40905381000,0.0302828441960118,"Total",19844439000,"788766",25158.8417857768,1026,"25249",719.848382770854,0.393765937819752,0.525605370353304,0.618869305692135,0.741532320185278,0.89754225603331
2007,"No","5617","Services to buildings and dwellings",NA,832324891.7088,832324891.7088,103363377000,0.00805241581560169,"Total",38918779000,"1723943",22575.4441997212,3287,"179530",55.5508854458289,0.0884311868565492,0.133038112333958,0.169764674665333,0.231824521110462,0.399883597876476
2007,"No","5619","Other support services",NA,801831966.658,801831966.658,37185496000,0.0215630300227271,"Total",10524971000,"327709",32116.8201056425,842,"21080",852.948271042732,0.502748832961937,0.693578606742238,0.774733795095716,0.857695263592738,0.941393682518733
2007,"No","5621","Waste collection",NA,89023157.5758,89023157.5758,40462328000,0.00220014917519822,"Total",8365079000,"195638",42757.9457978511,869,"10097",430.904926981851,0.32300979149837,0.42044355667207,0.489543076602377,0.581956209753085,0.771535251025984
2007,"No","5622","Waste treatment and disposal",NA,697642299.3695,697642299.3695,14264648000,0.0489070812942247,"Total",3245575000,"63558",51064.7754806633,523,"2600",1739.17112108914,0.700430674725585,0.78043143568936,0.815854399726761,0.860165321783264,0.935988199213517
2007,"No","5629","Remediation and other waste management services",NA,2615753215.8075,2615753215.8075,20460739000,0.127842558169942,"Total",5236863000,"127009",41232.2197639537,1091,"9090",312.107396261837,0.255269790012098,0.422731091580452,0.532094980674722,0.677664523734977,0.873546898731247
2007,"No","6114","Business schools and computer and management training",NA,356057329.3247,356057329.3247,10037128000,0.0354740249725519,"All establishments",3342682000,"64987",51436.1641559081,844,"8350",539.437543670413,0.405448632655902,0.521151403113172,0.604668307858038,0.691863276101945,0.829667103183745
2007,"No","6115","Technical and trade schools",NA,427341935.1164,427341935.1164,10629854000,0.0402020512338551,"All establishments",3441639000,"105520",32615.9874905231,235,"8124",2119.01931496735,0.761180288391894,0.856520109959615,0.907440970200407,0.946170144775701,0.985180444425237
2007,"No","6116","Other schools and instruction",NA,244245271.072,244245271.072,15520887000,0.0157365536565017,"All establishments",4969673000,"304151",16339.492554685,600,"38186",528.755331898623,0.361042506773193,0.505725664096402,0.601478678455093,0.740998036052975,0.903185477466209
2007,"No","6117","Educational support services",NA,197588833.3239,197588833.3239,8792787000,0.022471695643702,"All establishments",2505115000,"65293",38367.2828634004,822,"6725",493.524411979068,0.339399920328301,0.472305312515623,0.562923742554313,0.695008709994451,0.858340228554028
2007,"No","6211","Offices of physicians",NA,583185236.9372,583185236.9372,336281858000,0.00173421557857932,"All establishments",147214296000,"2109762",69777.6791884582,570,"220131",408.362702580761,0.307909133317785,0.503125846340444,0.607326782162152,0.744862990962538,0.884124638082815
2007,"No","6212","Offices of dentists",NA,121253495.8085,121253495.8085,93930384000,0.00129088683176788,"All establishments",34324956000,"825447",41583.4765890481,232,"127057",940.546633683363,0.51553611767637,0.786979513616454,0.898840797119185,0.927827033734429,0.957756798837328
2007,"No","6213","Offices of other health practitioners",NA,173981465.7438,173981465.7438,50318320000,0.0034576167436393,"All establishments",19352123000,"614836",31475.2600693518,628,"125063",296.834241378818,0.271146474870749,0.418742757159348,0.511964764734819,0.625061559396559,0.786176267457759
2007,"No","6214","Outpatient care centers",NA,1058262254.6669,1058262254.6669,74091852000,0.0142831124624459,"All establishments",27671921000,"655149",42237.5993857886,91,"29776",2054.4805203726,0.844818530476313,0.994182185128929,0.996624233298424,0.998446299219207,0.999880035329417
2007,"No","6215","Medical and diagnostic laboratories",NA,64340140.6391,64340140.6391,40077711000,0.00160538461488232,"All establishments",13006596000,"241003",53968.6061999228,292,"13106",1305.35901413506,0.572734406574964,0.675931648656725,0.741418400187202,0.817600744442693,0.920209589939085
2007,"No","6216","Home health care services",NA,3893081,3893081,47617015000,8.17581908483764e-05,"All establishments",23787589000,"984164",24170.3506732618,9,"23070",8102.83639736361,0.965957553927082,0.998656591013647,1,1,1
2007,"No","6219","Other ambulatory health care services",NA,244422234.7314,244422234.7314,26136069000,0.00935191266641514,"All establishments",9353572000,"273080",34252.1312435916,293,"9358",1325.73790002626,0.588352531625226,0.736586926003216,0.806038837137486,0.885366485400539,0.962779319491092
2007,"No","6221","General medical and surgical hospitals",NA,338025893.54,338025893.54,657318093000,0.000514250097692047,"All establishments",244332890000,"5077619",48119.5792752469,418,"5102",411.461152849205,0.300836137839784,0.490735729891672,0.617258102601979,0.779559258326716,0.890923744895823
2007,"No","6222","Psychiatric and substance abuse hospitals",NA,113928,113928,17189050000,6.62794046209651e-06,"All establishments",9254785000,"217513",42548.1925218263,4,"569",3540.42988484157,1,1,1,1,1
2007,"No","6223","Specialty (except psychiatric and substance abuse) hospitals",NA,277491.3614,277491.3614,28452657000,9.75273983726722e-06,"All establishments",11389674000,"233711",48734.0090967049,10,"834",5066.11337021269,0.980230717453214,1,1,1,1
2007,"No","6231","Nursing care facilities",NA,347030,347030,92516564000,3.75100398237877e-06,"All establishments",41657415000,"1591190",26180.038210396,10,"16320",2793.34802219816,0.911356549997804,1,1,1,1
2007,"No","6232","Residential mental retardation, mental health and substance abuse facilities",NA,179802,179802,26966946000,6.66749582989487e-06,"All establishments",13283282000,"594679",22336.8943581327,3,"33113",4658.90590757236,1,1,1,1,1
2007,"No","6239","Other residential care facilities",NA,1200,1200,8338523000,1.43910378372765e-07,"All establishments",4011012000,"152264",26342.4841065518,1,"6131",10000,1,1,1,1,1
2007,"No","6241","Individual and family services",NA,124957257.4573,124957257.4573,63062052000,0.00198149685102699,"All establishments",24953615000,"1166042",21400.2711737656,318,"57437",2266.72554453801,0.744044328859638,0.872141718538162,0.903411375294389,0.938650163838159,0.964858835041195
2007,"No","6242","Community food and housing, and emergency and other relief services",NA,21560825.2748,21560825.2748,23520393000,0.000916686437798892,"All establishments",4391764000,"164216",26743.8252058265,57,"13985",1325.69378760287,0.657240704814879,0.864442745695081,0.920066729689873,0.969283073984461,0.999431345050863
2007,"No","6243","Vocational rehabilitation services",NA,17010671.7671,17010671.7671,11535590000,0.00147462520487465,"All establishments",5164772000,"303713",17005.4360531159,39,"7631",2467.52173043152,0.867747758202249,0.959704514240195,0.980640497658991,0.992908618904686,1
2007,"No","6244","Child day care services",NA,2901403,2901403,29685907000,9.77367139228726e-05,"All establishments",13951863000,"855126",16315.5640221441,34,"75112",2149.74078852747,0.760110888055146,0.911774553340764,0.966093579708368,0.992494939905784,1
2007,"No","7111","Performing arts companies",NA,3680834.4411,3680834.4411,13573780000,0.000271172395684916,"All establishments",3979787000,"127648",31177.8249561294,394,"8838",118.640034894593,0.166635162596701,0.232475630146511,0.279358242667196,0.351260079776863,0.511456978552297
2007,"No","7112","Spectator sports",NA,1437574.3398,1437574.3398,30403066000,4.72838607724629e-05,"All establishments",14136103000,"121461",116383.88453907,109,"4237",354.294220379325,0.289114463535493,0.451513264091769,0.564317228723365,0.688598958966057,0.894061556818843
2007,"No","7113","Promoters of performing arts, sports, and similar events",NA,2280761.6,2280761.6,16122434000,0.000141465091437186,"All establishments",2957275000,"121395",24360.7644466411,53,"6647",1177.72827028366,0.591364389878749,0.748122830073264,0.837260033685363,0.912690126082694,1
2007,"No","7114","Agents and managers for artists, athletes, entertainers, and other public figures",NA,161137,161137,4918537000,3.27611645495398e-05,"All establishments",1694012000,"18676",90705.2902120368,16,"3534",1294.42284630263,0.649603564886243,0.881405072318528,1,1,1
2007,"No","7115","Independent artists, writers, and performers",NA,8308067.4627,8308067.4627,12754733000,0.000651371335072243,"All establishments",5071563000,"48321",104955.671447197,211,"20612",2131.97704935661,0.666103613292706,0.748747834154871,0.790110434144142,0.823181481755665,0.899748494439291
2007,"No","7121","Museums, historical sites, and similar institutions",NA,5075152,5075152,13285398000,0.000382009782469445,"All establishments",3661655000,"130071",28151.2020358112,75,"7125",1034.25402609134,0.516715917863269,0.656904106166639,0.751994840938798,0.868842533173134,0.985179914969277
2007,"No","7131","Amusement parks and arcades",NA,-309430,-309430,13544300000,-2.2845772760497e-05,"All establishments",2802120000,"133993",20912.4357242543,6,"3145",3056.25942161437,0.98466901203886,1,1,1,1
2007,"No","7139","Other amusement and recreation industries",NA,9875208.0504,9875208.0504,59680040000,0.000165469192889281,"All establishments",19490413000,"1190143",16376.5303833237,348,"68155",498.338758540926,0.374536894530851,0.492927082221655,0.567683844761602,0.653390800272153,0.807963987729176
2007,"No","7211","Traveler accommodation",NA,202663379.7448,202663379.7448,175183663000,0.00115686232536878,"Total",45138911000,"1919638",23514.2829012553,2479,"53103",74.1741525247003,0.105716979510658,0.178836743513611,0.241736293572455,0.314576682269014,0.462645435702753
2007,"No","7212","RV (recreational vehicle) parks and recreational camps",NA,6159716.1102,6159716.1102,4396300000,0.00140111368882924,"Total",1090655000,"39939",27308.0197300884,728,"7420",25.4219174777717,0.0469205983025359,0.0732623634116337,0.094035193416975,0.126966717120085,0.215353569084338
2007,"No","7213","Rooming and boarding houses",NA,1600784,1600784,811242000,0.00197325089184238,"Total",163721000,"11084",14770.9310718152,26,"2217",4181.50887171993,0.847575661599677,0.930138662561874,0.964987279190988,0.993763494149959,1
2007,"No","7221","Full-service restaurants",NA,7073076.2701,7073076.2701,192258833000,3.67893436141891e-05,"Total",63259045000,"4603747",13740.7735481554,179,"220089",553.902475143783,0.417406425526277,0.57510718062091,0.642106396394748,0.735420486898164,0.882296320240978
2007,"No","7222","Limited-service eating places",NA,9121757.7906,9121757.7906,182948752000,4.98596338640233e-05,"Total",46100068000,"4082091",11293.2484846614,96,"269155",1760.27809594516,0.811949533279391,0.899571584273035,0.923321686430908,0.948863254124968,0.985638735238134
2007,"No","7223","Special food services",NA,755283146.8146,755283146.8146,39878874000,0.0189394301056394,"Total",10890948000,"588058",18520.1935863469,819,"35453",540.262946679545,0.337550537142746,0.462040849407058,0.544934378690382,0.652648221376517,0.850080363261105
2007,"No","8111","Automotive repair and maintenance",NA,927938953.5495,927938953.5495,85887165000,0.010804163271072,"All establishments",24617678000,"877395",28057.6912337089,698,"165552",2801.96810454742,0.869280254567886,0.937882855563529,0.954952848955665,0.971193328965301,0.984913341216154
2007,"No","8112","Electronic and precision equipment repair and maintenance",NA,1187191344.9909,1187191344.9909,NA,0.0207548282491912,"All establishments",NA,"124676",31774.2075660365,2839,"13021",728.657205890361,0.421784011699268,0.547650408736782,0.613557257619464,0.697832211080129,0.812755149327535
2007,"No","8113","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance",NA,720483338.085,720483338.085,25961742000,0.0277517332267226,"All establishments",7754468000,"181534",42716.3396388555,1951,"22749",1323.89031887405,0.547457050976828,0.654620412877441,0.715683123797619,0.791353235626361,0.867838673841685
2007,"No","8114","Personal and household goods repair and maintenance",NA,23003152.7664,23003152.7664,6556642000,0.00350837406806716,"All establishments",2052375000,"77478",26489.7777433594,337,"20829",361.095563226292,0.315276436601362,0.469043430973984,0.53766375428346,0.635532808989404,0.808015076654872
2007,"No","8121","Personal care services",NA,2443193,2443193,26304723000,9.28803926199869e-05,"All establishments",10530272000,"613307",17169.6589147034,27,"112791",5688.55111868602,0.949553896034477,0.979888802476279,0.990889408815337,1,1
2007,"No","8122","Death care services",NA,1487919.9297,1487919.9297,15292794000,9.72954928772336e-05,"All establishments",4190238000,"138013",30361.1833667843,59,"21400",570.286295197501,0.364036390122962,0.557207403067154,0.734222304704438,0.899314474515974,1
2007,"No","8123","Drycleaning and laundry services",NA,70547682.3277,70547682.3277,23233640000,0.00303644553017521,"All establishments",7517070000,"346067",21721.4296653538,571,"39989",186.080052177005,0.18593516613351,0.290214420972879,0.370284303270361,0.485653557268681,0.707407207594023
2007,"No","8129","Other personal services",NA,13874258.5099,13874258.5099,17273764000,0.000803198336500371,"All establishments",4521382000,"240152",18827.1677937306,166,"35971",677.151053980504,0.449866452157894,0.633022021401591,0.727067765097844,0.841823228396746,0.944645937769017
2007,"No","8132","Grantmaking and giving services",NA,1044262,1044262,93275924000,1.11954077238624e-05,"All establishments",NA,"165715",36681.9599063596,22,"17067",6458.27085876088,0.877635989280904,0.935786992606178,0.970893647236168,1,1
2007,"No","8133","Social advocacy organizations",NA,16781228.0379,16781228.0379,19729651000,0.000850558787780889,"All establishments",4841777000,"130831",37007.8727518707,98,"15520",1073.54937858619,0.585993108850863,0.809832062498666,0.908001710773813,0.943145420604407,0.992537354309353
2007,"No","8134","Civic and social organizations",NA,733833.25,733833.25,15443522000,4.75172211364739e-05,"All establishments",4329378000,"256654",16868.5389668581,46,"30403",1018.8885020036,0.510087964008372,0.695360194742006,0.807816142700094,0.916193701060084,1
2007,"No","8139","Business, professional, labor, political, and similar organizations",NA,18119178.8181,18119178.8181,56997414000,0.000317894752525088,"All establishments",15210472000,"327189",46488.3354880512,265,"44856",928.191122451264,0.463845445001704,0.619555242190958,0.684426325199748,0.768396268908906,0.882932331462236
2007,"No","9211","Executive, Legislative, and Other General Government Support","Not tracked: Public Administration",1952793706.2698,NA,NA,NA,NA,NA,NA,NA,253,NA,4722.7401044503,0.834546757444527,0.898678066933639,0.923726780583101,0.949254873732009,0.990375195181588
2007,"No","9221","Justice, Public Order, and Safety Activities","Not tracked: Public Administration",21855256.9397,NA,NA,NA,NA,NA,NA,NA,396,NA,785.119537039312,0.484986414347363,0.58707314328997,0.633005408144093,0.687340301831976,0.786022760817841
2007,"No","9231","Administration Of Human Resource Programs","Not tracked: Public Administration",24073923.7684,NA,NA,NA,NA,NA,NA,NA,129,NA,3634.81649492226,0.88183781139769,0.925833810911801,0.945145599382778,0.96287071768801,0.989716455359785
2007,"No","9241","Administration Of Environmental Quality Programs","Not tracked: Public Administration",46011553.7422,NA,NA,NA,NA,NA,NA,NA,73,NA,5975.50705074819,0.93364514022327,0.973509948993236,0.981492675842706,0.98957532547253,0.999726533926242
2007,"No","9251","Administration Of Housing Programs, Urban Planning, and Community Development","Not tracked: Public Administration",9449061,NA,NA,NA,NA,NA,NA,NA,12,NA,2994.44523129172,0.975751770466928,0.999465132037988,1,1,1
2007,"No","9261","Administration Of Economic Programs","Not tracked: Public Administration",153121366.8809,NA,NA,NA,NA,NA,NA,NA,57,NA,9119.45404489681,0.989863518881675,0.995467973933514,0.997326732803661,0.99883928260927,1
2007,"No","9271","Space Research and Technology","Not tracked: Public Administration",603087866.6992,NA,NA,NA,NA,NA,NA,NA,24,NA,8013.18131949606,0.983702555917146,0.995887249581965,0.999426733387775,1,1
2007,"No","9281","National Security and International Affairs","Not tracked: Public Administration",42438952,NA,NA,NA,NA,NA,NA,NA,37,NA,2731.74378181942,0.743842072254753,0.90020401540547,0.963071519767972,0.993036373753998,1
2007,"Not in sample","2331",NA,"Reassigned in 2002",755246,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2332","Residential Building Construction","Reassigned in 2002",51790619.3125,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2333","Nonresidential Building Construction","Reassigned in 2002",470427810.7332,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2341",NA,"Reassigned in 2002",12244228,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2349","Other Heavy Construction","Reassigned in 2002",40239996.7266,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2351",NA,"Reassigned in 2002",13716637.3984,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2352",NA,"Reassigned in 2002",609922.4799,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2353",NA,"Reassigned in 2002",125655,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2354",NA,"Reassigned in 2002",155763,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2355",NA,"Reassigned in 2002",-38173,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2356","Roofing, Siding, and Sheet Metal Contractors","Reassigned in 2002",10295993.8203,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2357",NA,"Reassigned in 2002",3818534,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","2359","Other Special Trade Contractors","Reassigned in 2002",30546522.3211,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4211",NA,"Reassigned in 2002",-4716062,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4212","Furniture and Home Furnishing Wholesalers","Reassigned in 2002",10609,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4213",NA,"Reassigned in 2002",702219,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4214",NA,"Reassigned in 2002",42314042.2194,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4216",NA,"Reassigned in 2002",285556,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4218",NA,"Reassigned in 2002",338602,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4219",NA,"Reassigned in 2002",1146619,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4221",NA,"Reassigned in 2002",19466333,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4222",NA,"Reassigned in 2002",1078210,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4224",NA,"Reassigned in 2002",-1301631.0453,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4226",NA,"Reassigned in 2002",177327,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4227",NA,"Reassigned in 2002",1695200,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","4229",NA,"Reassigned in 2002",2086896.5509,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","5132",NA,"Reassigned in 2002",239503,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","5133",NA,"Reassigned in 2002",376832157.5512,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA
2007,"Not in sample","5141","Information Services","Reassigned in 2002",17087019.9285,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
