"principalnaicscode","StartCY","def6_HHI_lag1","def6_obl_lag1","def6_ratio_lag1","US6_avg_sal_lag1","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","CY"
"561410",2008,703.61575540601,12958749.3134,0.00380743488493444,30140.2706226887,12524092.4004,132,123463267.5655,819,386,487,"Document Preparation Services",56,561,5614,"NA",2007
"561410",2009,773.651784147435,16867703.7398,0.00380743488493444,30140.2706226887,17915501.2588,129,123463267.5655,819,386,487,"Document Preparation Services",56,561,5614,"NA",2008
"561410",2010,602.109582219922,16530812.4177,0.00380743488493444,30140.2706226887,31657118.0404,135,123463267.5655,819,386,487,"Document Preparation Services",56,561,5614,"NA",2009
"561410",2011,607.693156927224,24439329.2326,0.00380743488493444,30140.2706226887,21777641.4899,104,123463267.5655,819,386,487,"Document Preparation Services",56,561,5614,"NA",2010
"561410",2012,822.400466923765,24493662.9706,0.00380743488493444,30140.2706226887,11868765.6591,110,123463267.5655,819,386,487,"Document Preparation Services",56,561,5614,"NA",2011
"561410",2013,551.254872779723,16119352.2694,0.00474307710058052,30653.8461538462,15218291.8157,81,123463267.5655,819,386,487,"Document Preparation Services",56,561,5614,"NA",2012
"561410",2014,566.930772518875,11786915.6401,0.00474307710058052,30653.8461538462,4696482.9042,75,123463267.5655,819,386,487,"Document Preparation Services",56,561,5614,"NA",2013
"561410",2015,1041.96541819355,14032263.7375,0.00474307710058052,30653.8461538462,7805373.997,53,123463267.5655,819,386,487,"Document Preparation Services",56,561,5614,"NA",2014
"561421",2008,1185.75833151398,23221493.8433,0.0101440935832033,24477.0555264325,14309556.8928,91,65494925.5228,320,483,661,"Telephone Answering Services",56,561,5614,"NA",2007
"561421",2009,2323.89720559574,21754182.748,0.0101440935832033,24477.0555264325,9295594.8313,59,65494925.5228,320,483,661,"Telephone Answering Services",56,561,5614,"NA",2008
"561421",2010,1125.58091679477,13750579.0898,0.0101440935832033,24477.0555264325,20856422.6583,53,65494925.5228,320,483,661,"Telephone Answering Services",56,561,5614,"NA",2009
"561421",2011,1108.47930140472,23008452.8451,0.0101440935832033,24477.0555264325,17256573.5523,38,65494925.5228,320,483,661,"Telephone Answering Services",56,561,5614,"NA",2010
"561421",2012,1022.18861579363,15916984.9237,0.0101440935832033,24477.0555264325,2574336.4282,27,65494925.5228,320,483,661,"Telephone Answering Services",56,561,5614,"NA",2011
"561421",2013,911.379461067744,12584502.7007,0.00646571019048524,24679.725518071,379190.11,21,65494925.5228,320,483,661,"Telephone Answering Services",56,561,5614,"NA",2012
"561421",2014,1477.11236646033,8940945.39,0.00646571019048524,24679.725518071,479005.5399,20,65494925.5228,320,483,661,"Telephone Answering Services",56,561,5614,"NA",2013
"561421",2015,1549.70970204758,11418784.6105,0.00646571019048524,24679.725518071,344245.51,11,65494925.5228,320,483,661,"Telephone Answering Services",56,561,5614,"NA",2014
"561422",2008,6567.38718186729,2642278.1504,0.000180163652816049,21315.5378916917,36592.6703,3,126209707.2359,23,384,1028,"Telemarketing Bureaus and Other Contact Centers",56,561,5614,"NA",2007
"561422",2009,6148.82000083409,2865928.1123,0.000180163652816049,21315.5378916917,1104837.9691,3,126209707.2359,23,384,1028,"Telemarketing Bureaus and Other Contact Centers",56,561,5614,"NA",2008
"561422",2010,6702.8850950412,691090.9845,0.000180163652816049,21315.5378916917,461073.3206,4,126209707.2359,23,384,1028,"Telemarketing Bureaus and Other Contact Centers",56,561,5614,"NA",2009
"561422",2011,6661.77617941648,4624817.8423,0.000180163652816049,21315.5378916917,43623561.6859,5,126209707.2359,23,384,1028,"Telemarketing Bureaus and Other Contact Centers",56,561,5614,"NA",2010
"561422",2012,2848.74448122405,7602850.5517,0.000180163652816049,21315.5378916917,80716970.23,2,126209707.2359,23,384,1028,"Telemarketing Bureaus and Other Contact Centers",56,561,5614,"NA",2011
"561422",2013,5062.20187456924,30320615.5695,0.00179208625395498,26040.5436306882,7983,1,126209707.2359,23,384,1028,"Telemarketing Bureaus and Other Contact Centers",56,561,5614,"NA",2012
"561422",2014,4756.87100537743,26037784.07,0.00179208625395498,26040.5436306882,234688.36,4,126209707.2359,23,384,1028,"Telemarketing Bureaus and Other Contact Centers",56,561,5614,"NA",2013
"561422",2015,6415.90211771261,49054444.49,0.00179208625395498,26040.5436306882,24000,1,126209707.2359,23,384,1028,"Telemarketing Bureaus and Other Contact Centers",56,561,5614,"NA",2014
"561431",2008,1433.28522234441,1619025.0377,0.000753521009925938,17364.7807506503,2707405.8577,19,6654208.158,54,816,929.5,"Private Mail Centers",56,561,5614,"NA",2007
"561431",2009,1432.88834712724,2102224.7067,0.000753521009925938,17364.7807506503,862803.5839,9,6654208.158,54,816,929.5,"Private Mail Centers",56,561,5614,"NA",2008
"561431",2010,1911.92654643994,1148062.7557,0.000753521009925938,17364.7807506503,1491171.3805,6,6654208.158,54,816,929.5,"Private Mail Centers",56,561,5614,"NA",2009
"561431",2011,1921.3493164666,1404498.2692,0.000753521009925938,17364.7807506503,500295.4389,4,6654208.158,54,816,929.5,"Private Mail Centers",56,561,5614,"NA",2010
"561431",2012,1392.98543527319,847056.9409,0.000753521009925938,17364.7807506503,963161.3869,3,6654208.158,54,816,929.5,"Private Mail Centers",56,561,5614,"NA",2011
"561431",2013,2777.88870413679,1458650.3938,0.00062641062868652,19388.6131789358,70692.87,5,6654208.158,54,816,929.5,"Private Mail Centers",56,561,5614,"NA",2012
"561431",2014,1604.06981314206,1439988.85,0.00062641062868652,19388.6131789358,27275.1701,5,6654208.158,54,816,929.5,"Private Mail Centers",56,561,5614,"NA",2013
"561431",2015,4136.96008636413,2693360.18,0.00062641062868652,19388.6131789358,31402.47,3,6654208.158,54,816,929.5,"Private Mail Centers",56,561,5614,"NA",2014
"561439",2008,2843.08869968487,3370669.8632,0.000410087443586163,33184.8282074379,2702383.3129,47,15599436.8263,135,689,807,"Other Business Service Centers (including Copy Shops)",56,561,5614,"NA",2007
"561439",2009,2786.34848066039,3063421.5491,0.000410087443586163,33184.8282074379,1027095.837,27,15599436.8263,135,689,807,"Other Business Service Centers (including Copy Shops)",56,561,5614,"NA",2008
"561439",2010,3087.60244664544,3924414.1705,0.000410087443586163,33184.8282074379,1415610.3583,19,15599436.8263,135,689,807,"Other Business Service Centers (including Copy Shops)",56,561,5614,"NA",2009
"561439",2011,5650.21135940798,4962775.13,0.000410087443586163,33184.8282074379,9930619.2179,14,15599436.8263,135,689,807,"Other Business Service Centers (including Copy Shops)",56,561,5614,"NA",2010
"561439",2012,8761.31045682859,13462328.7616,0.000410087443586163,33184.8282074379,112874.3002,7,15599436.8263,135,689,807,"Other Business Service Centers (including Copy Shops)",56,561,5614,"NA",2011
"561439",2013,3534.57186902946,817805.3739,0.000141630841913448,34792.2981316655,68311.77,8,15599436.8263,135,689,807,"Other Business Service Centers (including Copy Shops)",56,561,5614,"NA",2012
"561439",2014,4623.76141421849,538629.1313,0.000141630841913448,34792.2981316655,120392.78,8,15599436.8263,135,689,807,"Other Business Service Centers (including Copy Shops)",56,561,5614,"NA",2013
"561439",2015,6095.35748432868,533346.4787,0.000141630841913448,34792.2981316655,222149.25,5,15599436.8263,135,689,807,"Other Business Service Centers (including Copy Shops)",56,561,5614,"NA",2014
"561440",2008,4043.76255600551,175845,1.43606784704973e-05,33387.0404993084,28253.6399,7,744848.0209,34,1029,985.5,"Collection Agencies",56,561,5614,"NA",2007
"561440",2009,4138.50657246361,162633.0195,1.43606784704973e-05,33387.0404993084,263290.8771,6,744848.0209,34,1029,985.5,"Collection Agencies",56,561,5614,"NA",2008
"561440",2010,6893.59823123423,270058.0186,1.43606784704973e-05,33387.0404993084,64756.9309,7,744848.0209,34,1029,985.5,"Collection Agencies",56,561,5614,"NA",2009
"561440",2011,3065.09559078405,103151.151,1.43606784704973e-05,33387.0404993084,7067.08,3,744848.0209,34,1029,985.5,"Collection Agencies",56,561,5614,"NA",2010
"561440",2012,6041.60274253567,5798.46,1.43606784704973e-05,33387.0404993084,226490.8125,4,744848.0209,34,1029,985.5,"Collection Agencies",56,561,5614,"NA",2011
"561440",2013,7551.30361823957,212122.6326,1.7135148339736e-05,35526.2161330049,8900,3,744848.0209,34,1029,985.5,"Collection Agencies",56,561,5614,"NA",2012
"561440",2014,10000,-44258.46,1.7135148339736e-05,35526.2161330049,68324.1797,2,744848.0209,34,1029,985.5,"Collection Agencies",56,561,5614,"NA",2013
"561440",2015,9286.19431055363,79592,1.7135148339736e-05,35526.2161330049,77764.5008,2,744848.0209,34,1029,985.5,"Collection Agencies",56,561,5614,"NA",2014
"561450",2008,3805.10306562103,1030550.4505,0.000125809045074912,91191.150968637,1735674.9386,44,11855831.6762,253,733,707.5,"Credit Bureaus",56,561,5614,"NA",2007
"561450",2009,4335.21306167286,1417348.2954,0.000125809045074912,91191.150968637,2204937.7027,43,11855831.6762,253,733,707.5,"Credit Bureaus",56,561,5614,"NA",2008
"561450",2010,4567.22356302149,1400674.7302,0.000125809045074912,91191.150968637,1308232.9817,43,11855831.6762,253,733,707.5,"Credit Bureaus",56,561,5614,"NA",2009
"561450",2011,4558.16852797182,1547996.0671,0.000125809045074912,91191.150968637,557718.6305,27,11855831.6762,253,733,707.5,"Credit Bureaus",56,561,5614,"NA",2010
"561450",2012,4683.72683064868,1377777.4419,0.000125809045074912,91191.150968637,2868132.3213,32,11855831.6762,253,733,707.5,"Credit Bureaus",56,561,5614,"NA",2011
"561450",2013,5967.20606260446,2361862.2721,0.000334458352210846,108918.163672655,2534252.2142,23,11855831.6762,253,733,707.5,"Credit Bureaus",56,561,5614,"NA",2012
"561450",2014,7484.14187309824,2362926.145,0.000334458352210846,108918.163672655,303177.8601,22,11855831.6762,253,733,707.5,"Credit Bureaus",56,561,5614,"NA",2013
"561450",2015,5713.99686817977,1404594.67,0.000334458352210846,108918.163672655,343705.0271,19,11855831.6762,253,733,707.5,"Credit Bureaus",56,561,5614,"NA",2014
"561491",2008,10000,121763,0.000169898462495866,30866.0656793303,14800,2,14800,2,1238,1218.5,"Repossession Services",56,561,5614,"NA",2007
"561492",2008,2081.66126985919,1956956.25,0.000870369139053585,40542.180632355,872711.6618,158,16635085.8445,1235,678,417.5,"Court Reporting and Stenotype Services",56,561,5614,"NA",2007
"561492",2009,1310.65888098,1662385.2461,0.000870369139053585,40542.180632355,4076743.4365,176,16635085.8445,1235,678,417.5,"Court Reporting and Stenotype Services",56,561,5614,"NA",2008
"561492",2010,2816.77322521657,3710604.0922,0.000870369139053585,40542.180632355,3103214.9235,166,16635085.8445,1235,678,417.5,"Court Reporting and Stenotype Services",56,561,5614,"NA",2009
"561492",2011,4513.65516315475,4392318.4761,0.000870369139053585,40542.180632355,2626341.1856,168,16635085.8445,1235,678,417.5,"Court Reporting and Stenotype Services",56,561,5614,"NA",2010
"561492",2012,3537.38890306933,3011149.4306,0.000870369139053585,40542.180632355,829570.5486,163,16635085.8445,1235,678,417.5,"Court Reporting and Stenotype Services",56,561,5614,"NA",2011
"561492",2013,451.918002438513,1249429.4329,0.000590350139646129,40162.3713334881,3871061.92,150,16635085.8445,1235,678,417.5,"Court Reporting and Stenotype Services",56,561,5614,"NA",2012
"561492",2014,2897.62975148469,2166124.6812,0.000590350139646129,40162.3713334881,810976.2578,146,16635085.8445,1235,678,417.5,"Court Reporting and Stenotype Services",56,561,5614,"NA",2013
"561492",2015,3429.9842635187,2129800.15,0.000590350139646129,40162.3713334881,444465.9107,108,16635085.8445,1235,678,417.5,"Court Reporting and Stenotype Services",56,561,5614,"NA",2014
"561499",2008,2233.36471883083,266844148.8445,0.0326660805590631,38378.2192692765,79025481.3189,903,951848664.5797,5537,166,196,"All Other Business Support Services",56,561,5614,"NA",2007
"561499",2009,3255.43596072388,237111264.1197,0.0326660805590631,38378.2192692765,389339192.7545,493,951848664.5797,5537,166,196,"All Other Business Support Services",56,561,5614,"NA",2008
"561499",2010,3141.03541166013,383340500.1549,0.0326660805590631,38378.2192692765,173295132.26,1136,951848664.5797,5537,166,196,"All Other Business Support Services",56,561,5614,"NA",2009
"561499",2011,3388.2293945576,262486155.2665,0.0326660805590631,38378.2192692765,60668639.2447,1381,951848664.5797,5537,166,196,"All Other Business Support Services",56,561,5614,"NA",2010
"561499",2012,4338.27863586527,201427426.3278,0.0326660805590631,38378.2192692765,169856802.5682,874,951848664.5797,5537,166,196,"All Other Business Support Services",56,561,5614,"NA",2011
"561499",2013,5617.10626563376,254324985.8143,0.0356365160375611,40483.3733721077,42266447.3503,323,951848664.5797,5537,166,196,"All Other Business Support Services",56,561,5614,"NA",2012
"561499",2014,888.462091759167,52345064.7713,0.0356365160375611,40483.3733721077,24055548.5322,318,951848664.5797,5537,166,196,"All Other Business Support Services",56,561,5614,"NA",2013
"561499",2015,1202.31945368074,43119687.0765,0.0356365160375611,40483.3733721077,13341420.5509,109,951848664.5797,5537,166,196,"All Other Business Support Services",56,561,5614,"NA",2014
"561510",2008,4094.24719123298,14688287.0276,0.00121705173384639,52404.1366049271,23624410.9659,70,70435216.421,722,468,511.5,"Travel Agencies",56,561,5615,"NA",2007
"561510",2009,9104.59953839419,18416597.3836,0.00121705173384639,52404.1366049271,18732694.496,20,70435216.421,722,468,511.5,"Travel Agencies",56,561,5615,"NA",2008
"561510",2010,9318.88671568552,15406665.8809,0.00121705173384639,52404.1366049271,4253672.0627,93,70435216.421,722,468,511.5,"Travel Agencies",56,561,5615,"NA",2009
"561510",2011,7837.03326364618,16819556.2736,0.00121705173384639,52404.1366049271,12499180.1574,94,70435216.421,722,468,511.5,"Travel Agencies",56,561,5615,"NA",2010
"561510",2012,5768.62320053963,8554726.5895,0.00121705173384639,52404.1366049271,2883273.1958,143,70435216.421,722,468,511.5,"Travel Agencies",56,561,5615,"NA",2011
"561510",2013,4443.31020048464,7964796.5742,0.000580021494055556,41573.2525816237,2605254.33,118,70435216.421,722,468,511.5,"Travel Agencies",56,561,5615,"NA",2012
"561510",2014,3931.21228347261,6610041,0.000580021494055556,41573.2525816237,2881756.5208,98,70435216.421,722,468,511.5,"Travel Agencies",56,561,5615,"NA",2013
"561510",2015,2699.47596425218,4843630.9006,0.000580021494055556,41573.2525816237,2954974.6924,86,70435216.421,722,468,511.5,"Travel Agencies",56,561,5615,"NA",2014
"561520",2008,2964.1619244833,933510,0.000212321714785962,37161.8365758755,88224.6631,3,776978.233,21,1026,1034.5,"Tour Operators",56,561,5615,"NA",2007
"561520",2009,8085.22854496059,88224.6631,0.000212321714785962,37161.8365758755,355845,5,776978.233,21,1026,1034.5,"Tour Operators",56,561,5615,"NA",2008
"561520",2010,4514.10300072092,360720,0.000212321714785962,37161.8365758755,4908,1,776978.233,21,1026,1034.5,"Tour Operators",56,561,5615,"NA",2009
"561520",2011,10000,-30041,0.000212321714785962,37161.8365758755,5300,1,776978.233,21,1026,1034.5,"Tour Operators",56,561,5615,"NA",2010
"561520",2012,10000,4574,0.000212321714785962,37161.8365758755,193986.4099,4,776978.233,21,1026,1034.5,"Tour Operators",56,561,5615,"NA",2011
"561520",2013,6406.83757227454,101129.6699,1.88230729413674e-05,39764.4726099296,40211.04,2,776978.233,21,1026,1034.5,"Tour Operators",56,561,5615,"NA",2012
"561520",2014,4342.24869940432,133067.78,1.88230729413674e-05,39764.4726099296,24585.23,2,776978.233,21,1026,1034.5,"Tour Operators",56,561,5615,"NA",2013
"561520",2015,10000,25891.57,1.88230729413674e-05,39764.4726099296,63917.89,3,776978.233,21,1026,1034.5,"Tour Operators",56,561,5615,"NA",2014
"561591",2008,1822.24380889204,127348.8101,8.47387116135373e-05,35567.9156908665,1339037.98,9,2134864.7646,46,945,950.5,"Convention and Visitors Bureaus",56,561,5615,"NA",2007
"561591",2009,3765.54906038513,211394.97,8.47387116135373e-05,35567.9156908665,436216.5753,14,2134864.7646,46,945,950.5,"Convention and Visitors Bureaus",56,561,5615,"NA",2008
"561591",2010,4742.36811573162,1305265.5853,8.47387116135373e-05,35567.9156908665,112837.2498,9,2134864.7646,46,945,950.5,"Convention and Visitors Bureaus",56,561,5615,"NA",2009
"561591",2011,4749.24111528012,378177.9797,8.47387116135373e-05,35567.9156908665,109266.7399,4,2134864.7646,46,945,950.5,"Convention and Visitors Bureaus",56,561,5615,"NA",2010
"561591",2012,7316.30155936848,108747.8699,8.47387116135373e-05,35567.9156908665,97820.7196,7,2134864.7646,46,945,950.5,"Convention and Visitors Bureaus",56,561,5615,"NA",2011
"561591",2013,2514.81833982009,98331.9196,6.18657248680511e-05,43715.7644136218,30430.5,2,2134864.7646,46,945,950.5,"Convention and Visitors Bureaus",56,561,5615,"NA",2012
"561591",2015,NA,NA,NA,NA,9255,1,2134864.7646,46,945,950.5,"Convention and Visitors Bureaus",56,561,5615,"NA",2014
"561599",2008,4037.35259680648,23086495.1226,0.00165814319113249,47673.9957214167,3820779.8118,71,13997400.213,330,702,652,"All Other Travel Arrangement and Reservation Services",56,561,5615,"NA",2007
"561599",2009,3941.75905098508,10883508.2451,0.00165814319113249,47673.9957214167,3070556.4877,60,13997400.213,330,702,652,"All Other Travel Arrangement and Reservation Services",56,561,5615,"NA",2008
"561599",2010,1354.87993185909,3978643.7511,0.00165814319113249,47673.9957214167,2437935.2325,46,13997400.213,330,702,652,"All Other Travel Arrangement and Reservation Services",56,561,5615,"NA",2009
"561599",2011,1735.21134809547,2943891.6551,0.00165814319113249,47673.9957214167,2065800.8533,47,13997400.213,330,702,652,"All Other Travel Arrangement and Reservation Services",56,561,5615,"NA",2010
"561599",2012,3545.55982875445,1694750.0704,0.00165814319113249,47673.9957214167,607190.1779,37,13997400.213,330,702,652,"All Other Travel Arrangement and Reservation Services",56,561,5615,"NA",2011
"561599",2013,2865.06631007117,744760.891,5.45516779037695e-05,51257.6516752188,1046522.55,35,13997400.213,330,702,652,"All Other Travel Arrangement and Reservation Services",56,561,5615,"NA",2012
"561599",2014,1419.35735635608,951666.82,5.45516779037695e-05,51257.6516752188,370289.6,17,13997400.213,330,702,652,"All Other Travel Arrangement and Reservation Services",56,561,5615,"NA",2013
"561599",2015,1920.99519264843,352048.05,5.45516779037695e-05,51257.6516752188,578325.4998,17,13997400.213,330,702,652,"All Other Travel Arrangement and Reservation Services",56,561,5615,"NA",2014
"561611",2008,3474.09030144684,40292669.1308,0.0103654656396386,32897.5104921786,46729081.9043,42,142201645.0089,320,371,661,"Investigation Services",56,561,5616,"NA",2007
"561611",2009,2105.49615038083,64919401.7832,0.0103654656396386,32897.5104921786,6810835.4724,42,142201645.0089,320,371,661,"Investigation Services",56,561,5616,"NA",2008
"561611",2010,3313.1277315738,31798866.7044,0.0103654656396386,32897.5104921786,17122604.8654,43,142201645.0089,320,371,661,"Investigation Services",56,561,5616,"NA",2009
"561611",2011,1550.45789248924,21686073.3684,0.0103654656396386,32897.5104921786,42463234.0278,39,142201645.0089,320,371,661,"Investigation Services",56,561,5616,"NA",2010
"561611",2012,2356.43164804901,22122374.7798,0.0103654656396386,32897.5104921786,13884574.1997,47,142201645.0089,320,371,661,"Investigation Services",56,561,5616,"NA",2011
"561611",2013,2477.07889117392,24749043.8807,0.0050471439567752,37079.696168774,11181813.5787,42,142201645.0089,320,371,661,"Investigation Services",56,561,5616,"NA",2012
"561611",2014,2535.9620408364,18676048.8,0.0050471439567752,37079.696168774,578797.8,32,142201645.0089,320,371,661,"Investigation Services",56,561,5616,"NA",2013
"561611",2015,1621.91649824465,9659853.4983,0.0050471439567752,37079.696168774,3430703.1606,33,142201645.0089,320,371,661,"Investigation Services",56,561,5616,"NA",2014
"561612",2008,1049.51151362372,1016459021.5563,0.0540689651818158,21083.2828320771,714909924.8202,258,4800451030.2915,1782,49,351,"Security Guards and Patrol Services",56,561,5616,"NA",2007
"561612",2009,501.695798947923,642538503.8378,0.0540689651818158,21083.2828320771,907771933.1301,315,4800451030.2915,1782,49,351,"Security Guards and Patrol Services",56,561,5616,"NA",2008
"561612",2010,454.44520705276,797605271.1907,0.0540689651818158,21083.2828320771,929227921.6142,309,4800451030.2915,1782,49,351,"Security Guards and Patrol Services",56,561,5616,"NA",2009
"561612",2011,606.358094351289,1121576918.5474,0.0540689651818158,21083.2828320771,1015945423.5291,306,4800451030.2915,1782,49,351,"Security Guards and Patrol Services",56,561,5616,"NA",2010
"561612",2012,526.827496179007,970192764.8028,0.0540689651818158,21083.2828320771,540669889.2661,224,4800451030.2915,1782,49,351,"Security Guards and Patrol Services",56,561,5616,"NA",2011
"561612",2013,736.40203783328,794488281.8845,0.034482372754023,23424.9272501147,328804531.7291,143,4800451030.2915,1782,49,351,"Security Guards and Patrol Services",56,561,5616,"NA",2012
"561612",2014,839.381257238953,575334958.3438,0.034482372754023,23424.9272501147,226472819.5367,124,4800451030.2915,1782,49,351,"Security Guards and Patrol Services",56,561,5616,"NA",2013
"561612",2015,1137.59654554398,439156712.8944,0.034482372754023,23424.9272501147,136648586.666,103,4800451030.2915,1782,49,351,"Security Guards and Patrol Services",56,561,5616,"NA",2014
"561613",2008,3680.66724937221,6053249.2598,0.0027204416433793,31569.2986946506,4879714.1593,149,25178711.3568,307,622,668.5,"Armored Car Services",56,561,5616,"NA",2007
"561613",2009,3256.02291481657,5016953.1099,0.0027204416433793,31569.2986946506,13018791.8287,51,25178711.3568,307,622,668.5,"Armored Car Services",56,561,5616,"NA",2008
"561613",2010,5177.95911924959,7838186.6978,0.0027204416433793,31569.2986946506,732378.335,17,25178711.3568,307,622,668.5,"Armored Car Services",56,561,5616,"NA",2009
"561613",2011,6963.76604433378,3876549.7421,0.0027204416433793,31569.2986946506,1019145.3135,9,25178711.3568,307,622,668.5,"Armored Car Services",56,561,5616,"NA",2010
"561613",2012,4374.00408083959,2128596.5756,0.0027204416433793,31569.2986946506,2272571.8521,33,25178711.3568,307,622,668.5,"Armored Car Services",56,561,5616,"NA",2011
"561613",2013,2058.47912545871,2436257.9715,0.00104384318623815,34871.0491770171,2587151.3981,27,25178711.3568,307,622,668.5,"Armored Car Services",56,561,5616,"NA",2012
"561613",2014,4187.97247035115,1715693.21,0.00104384318623815,34871.0491770171,535404.1102,15,25178711.3568,307,622,668.5,"Armored Car Services",56,561,5616,"NA",2013
"561613",2015,3134.50004370459,2019259.96,0.00104384318623815,34871.0491770171,133554.3599,6,25178711.3568,307,622,668.5,"Armored Car Services",56,561,5616,"NA",2014
"561621",2008,597.435557563609,173761302.3114,0.0121001113981415,43118.9722732007,241322734.7351,1581,1468282732.9351,8715,123,142,"Security Systems Services (except Locksmiths)",56,561,5616,"NA",2007
"561621",2009,538.070797801985,213098815.0764,0.0121001113981415,43118.9722732007,151854469.5829,1470,1468282732.9351,8715,123,142,"Security Systems Services (except Locksmiths)",56,561,5616,"NA",2008
"561621",2010,451.584791738399,220425952.6025,0.0121001113981415,43118.9722732007,305424464.0656,1250,1468282732.9351,8715,123,142,"Security Systems Services (except Locksmiths)",56,561,5616,"NA",2009
"561621",2011,602.068277477871,322784318.2059,0.0121001113981415,43118.9722732007,180768003.0792,977,1468282732.9351,8715,123,142,"Security Systems Services (except Locksmiths)",56,561,5616,"NA",2010
"561621",2012,386.781156404931,239742120.5028,0.0121001113981415,43118.9722732007,166926934.3803,895,1468282732.9351,8715,123,142,"Security Systems Services (except Locksmiths)",56,561,5616,"NA",2011
"561621",2013,903.532266877889,205725462.5385,0.0136873641105778,42831.4915276941,258781816.128,798,1468282732.9351,8715,123,142,"Security Systems Services (except Locksmiths)",56,561,5616,"NA",2012
"561621",2014,592.301166277703,206242047.4414,0.0136873641105778,42831.4915276941,91711294.0645,908,1468282732.9351,8715,123,142,"Security Systems Services (except Locksmiths)",56,561,5616,"NA",2013
"561621",2015,589.729080924254,266449056.6549,0.0136873641105778,42831.4915276941,71493016.8995,836,1468282732.9351,8715,123,142,"Security Systems Services (except Locksmiths)",56,561,5616,"NA",2014
"561622",2008,977.202207813851,2165037.3432,0.00132542378742651,31870.8000507164,1320350.5724,72,11694987.6518,512,735,576,"Locksmiths",56,561,5616,"NA",2007
"561622",2009,700.062416279191,1681555.7831,0.00132542378742651,31870.8000507164,2181211.1316,68,11694987.6518,512,735,576,"Locksmiths",56,561,5616,"NA",2008
"561622",2010,839.410365669049,1468617.0039,0.00132542378742651,31870.8000507164,1465861.4937,80,11694987.6518,512,735,576,"Locksmiths",56,561,5616,"NA",2009
"561622",2011,557.250260579435,1843302.3397,0.00132542378742651,31870.8000507164,2994777.5807,72,11694987.6518,512,735,576,"Locksmiths",56,561,5616,"NA",2010
"561622",2012,1104.10319860808,2285566.5464,0.00132542378742651,31870.8000507164,943459.7998,67,11694987.6518,512,735,576,"Locksmiths",56,561,5616,"NA",2011
"561622",2013,1262.25335206882,1865138.9776,0.00113947961589263,33648.588410104,604981.82,44,11694987.6518,512,735,576,"Locksmiths",56,561,5616,"NA",2012
"561622",2014,1860.84031343217,1405610.83,0.00113947961589263,33648.588410104,1670161.3443,58,11694987.6518,512,735,576,"Locksmiths",56,561,5616,"NA",2013
"561622",2015,1114.92506980837,1548633.8519,0.00113947961589263,33648.588410104,514183.9093,51,11694987.6518,512,735,576,"Locksmiths",56,561,5616,"NA",2014
"561710",2008,255.738727159319,11774098.6178,0.00135448383632533,34954.5653899169,9397295.094,229,73518966.8936,1601,459,370,"Exterminating and Pest Control Services",56,561,5617,"NA",2007
"561710",2009,253.047980227307,10238646.3834,0.00135448383632533,34954.5653899169,11373880.4533,238,73518966.8936,1601,459,370,"Exterminating and Pest Control Services",56,561,5617,"NA",2008
"561710",2010,383.287139857635,14296576.7508,0.00135448383632533,34954.5653899169,12888698.1358,266,73518966.8936,1601,459,370,"Exterminating and Pest Control Services",56,561,5617,"NA",2009
"561710",2011,326.587993094637,12645452.3896,0.00135448383632533,34954.5653899169,14212495.2821,231,73518966.8936,1601,459,370,"Exterminating and Pest Control Services",56,561,5617,"NA",2010
"561710",2012,258.931970086903,12454015.4788,0.00135448383632533,34954.5653899169,8692764.787,220,73518966.8936,1601,459,370,"Exterminating and Pest Control Services",56,561,5617,"NA",2011
"561710",2013,318.187260313303,14263052.7504,0.00138377011886428,38565.5498550952,5718366.0784,141,73518966.8936,1601,459,370,"Exterminating and Pest Control Services",56,561,5617,"NA",2012
"561710",2014,287.24854741629,12185215.95,0.00138377011886428,38565.5498550952,5938971.5521,141,73518966.8936,1601,459,370,"Exterminating and Pest Control Services",56,561,5617,"NA",2013
"561710",2015,357.297458092495,13250086.7601,0.00138377011886428,38565.5498550952,5296495.5109,135,73518966.8936,1601,459,370,"Exterminating and Pest Control Services",56,561,5617,"NA",2014
"561720",2008,105.369600746467,506903346.8044,0.015350985188302,16604.2402451299,717063052.998,2045,4465983477.8195,16407,53,88.5,"Janitorial Services",56,561,5617,"NA",2007
"561720",2009,125.436877104858,634347704.9363,0.015350985188302,16604.2402451299,512029597.3608,2201,4465983477.8195,16407,53,88.5,"Janitorial Services",56,561,5617,"NA",2008
"561720",2010,96.590850173718,624209729.2482,0.015350985188302,16604.2402451299,621001181.3759,2060,4465983477.8195,16407,53,88.5,"Janitorial Services",56,561,5617,"NA",2009
"561720",2011,93.7138832134574,720259167.9793,0.015350985188302,16604.2402451299,656244139.2522,2425,4465983477.8195,16407,53,88.5,"Janitorial Services",56,561,5617,"NA",2010
"561720",2012,105.945334414496,740425161.3585,0.015350985188302,16604.2402451299,557409116.4913,2275,4465983477.8195,16407,53,88.5,"Janitorial Services",56,561,5617,"NA",2011
"561720",2013,128.245140616642,749426090.1829,0.0204308911457689,17942.819976129,491997035.6888,1923,4465983477.8195,16407,53,88.5,"Janitorial Services",56,561,5617,"NA",2012
