"CalendarYear","exclude","NAICS_Code","naics_text","obl","cont_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50","mismatch"
2004,FALSE,"331513","Steel Foundries (except Investment)",19678232,37,8474.89161229971,1,0.966463450578284,0.983597764270693,0.990115981964233,0.996149654094941,1,NA
2004,FALSE,"331521","Aluminum Die-Casting Foundries",74700,3,6080.77109867404,1,1,1,1,1,1,NA
2004,FALSE,"331522","Nonferrous (Except Aluminum) Die-Casting Foundries",865397,7,3909.70317782222,1,0.95752700783571,1,1,1,1,NA
2004,FALSE,"331524","Aluminum Foundries (except Die-Casting)",240965,12,1435.89984059044,1,0.626211275496441,0.895544996161268,1,1,1,NA
2004,FALSE,"331525","Copper Foundries (Except Die-Casting)",131720,11,1600.13569674384,1,0.735089583965988,0.978120255086547,1,1,1,NA
2004,FALSE,"331528","Other Nonferrous Foundries (Except Die-Casting)",9287533,17,9156.47715603489,1,0.990840654560587,0.997361857834141,0.999599728673989,1,1,NA
2004,FALSE,"332111","Iron and Steel Forging",16607220,121,994.402476981025,1,0.537935343162338,0.642293405225194,0.700701020474026,0.791455120283851,0.920090424531788,NA
2004,FALSE,"332112","Nonferrous Forging",21999812,268,776.403839924461,1,0.413447214136097,0.488775844249186,0.536515199435345,0.611808284032491,0.76436495663038,NA
2004,FALSE,"332114","Custom Roll Forming",3294905,29,1732.85840208654,1,0.687604953708832,0.818846370380937,0.898517863185737,0.989558424294479,1,NA
2004,FALSE,"332115","Crown and Closure Manufacturing",105493,2,8998.91417041692,1,1,1,1,1,1,NA
2004,FALSE,"332116","Metal Stamping",2830608,70,754.286185547567,1,0.466046260990759,0.632709753685686,0.747535939939991,0.874998060350604,0.988251367276492,NA
2004,FALSE,"332117","Powder Metallurgy Part Manufacturing",4598724,30,2842.47528654507,1,0.753460090233726,0.848003489663655,0.898931312250964,0.970583796722743,1,NA
2004,FALSE,"332211","Cutlery and Flatware (Except Precious) Manufacturing",6517001,20,4150.05767986967,1,0.83794800706644,0.974147004120454,0.995448519955728,1,1,NA
2004,FALSE,"332212","Hand and Edge Tool Manufacturing",53736113.9297,365,1080.79242301875,1,0.466274939095621,0.608307136135218,0.68163561586854,0.761164809208313,0.8713038497874,NA
2004,FALSE,"332213","Saw Blade and Handsaw Manufacturing",1745395,26,2197.35387320684,1,0.789139355364878,0.909878264737837,0.960896432349813,0.993036366591669,1,NA
2004,FALSE,"332214","Kitchen Utensil, Pot, and Pan Manufacturing",1120223,23,1316.08615762508,1,0.591790206057187,0.808564901809729,0.913717179525862,0.989996634598647,1,NA
2004,FALSE,"332311","Prefabricated Metal Building and Component Manufacturing",121727743,257,404.036516882678,1,0.297163380179044,0.464611044174272,0.584775791271145,0.731563687163008,0.915842765250354,NA
2004,FALSE,"332312","Fabricated Structural Metal Manufacturing",400318485,428,3079.46327420016,1,0.763990294886068,0.832084324980312,0.883025474312384,0.938243110096353,0.972843402318004,NA
2004,FALSE,"332313","Plate Work Manufacturing",19051611,176,672.366258194881,1,0.460837037889599,0.625795697928237,0.708226778827448,0.805813793705727,0.928921292692941,NA
2004,FALSE,"332321","Metal Window and Door Manufacturing",7464624,155,253.682228923902,1,0.214677439583517,0.369639024030212,0.475568264321898,0.608185423670163,0.828881313308915,NA
2004,FALSE,"332322","Sheet Metal Work Manufacturing",27863940,184,1775.33685632166,1,0.620675034746243,0.714528036356659,0.788118058657324,0.860952242154903,0.943882282703025,NA
2004,FALSE,"332323","Ornamental and Architectural Metal Work Manufacturing",10863044,100,2037.35286432193,1,0.726780567535932,0.825665025150004,0.873720196982,0.91820615621474,0.979220887684407,NA
2004,FALSE,"332410","Power Boiler and Heat Exchanger Manufacturing",440595549,74,4896.9550163459,1,0.991860778857327,0.994845407632394,0.996408499612428,0.998182530833265,0.999808495375985,NA
2004,FALSE,"332420","Metal Tank (Heavy Gauge) Manufacturing",36179441,142,3692.19555921725,1,0.728538316797575,0.809422449546638,0.84783180037137,0.897303976980925,0.9631679922719,NA
2004,FALSE,"332431","Metal Can Manufacturing",8495259,29,1501.60261560777,1,0.692359644991834,0.855408673898878,0.926370261594363,0.992264455027682,1,NA
2004,FALSE,"332439","Other Metal Container Manufacturing",246843561,309,2717.34468777745,1,0.776633534558685,0.846677335415322,0.881332956460404,0.920558878459898,0.968956960651732,NA
2004,FALSE,"332510","Hardware Manufacturing",263898028.9019,1219,1677.06294356045,1,0.614935717610207,0.685870035954235,0.712590952400374,0.749989634608191,0.823536345818175,NA
2004,FALSE,"332611","Spring (Heavy Gauge) Manufacturing",5431903,162,537.29684155275,1,0.375428464020804,0.467771423753333,0.532514847927145,0.627751084656703,0.837772508087865,NA
2004,FALSE,"332612","Spring (Light Gauge) Manufacturing",9618811,53,3630.89686373291,1,0.772663828407094,0.865244452945478,0.901958108037167,0.956812784538468,1,NA
2004,FALSE,"332618","Other Fabricated Wire Product Manufacturing",40984274,370,346.481931377136,1,0.280887701617975,0.392364273251053,0.45753338351577,0.553133706589096,0.750211948857638,NA
2004,FALSE,"332710","Machine Shops",25558703,378,204.615741665303,1,0.20969387137908,0.304333534226299,0.376659344361044,0.464808112064155,0.658667161506468,NA
2004,FALSE,"332721","Precision Turned Product Manufacturing",14483726,127,1513.86123780842,1,0.609792278516976,0.777777785447237,0.823976239891614,0.878748582568834,0.967868523129909,NA
2004,FALSE,"332722","Bolt, Nut, Screw, Rivet, and Washer Manufacturing",359385711,1012,995.867262071379,1,0.589396188891003,0.677347015567325,0.713563258164819,0.768035614447979,0.858843113099919,NA
2004,FALSE,"332811","Metal Heat Treating",18816918,20,8625.38931041778,1,0.990742745437909,0.996332343054266,0.998456761091269,1,1,NA
2004,FALSE,"332812","Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",3420846,72,1472.75595293506,1,0.543987112074783,0.672629436813656,0.754518275562239,0.866684875514622,0.987493823377264,NA
2004,FALSE,"332813","Electroplating, Plating, Polishing, Anodizing, and Coloring",8761552.5,84,2781.12762466996,1,0.733794604166661,0.850781581217761,0.889039057653071,0.934595116611039,0.991294154322658,NA
2004,FALSE,"332911","Industrial Valve Manufacturing",76148940.1399,641,179.294539345941,1,0.195774924140268,0.30452247037887,0.376670733943374,0.463498077974046,0.650860892791547,NA
2004,FALSE,"332912","Fluid Power Valve and Hose Fitting Manufacturing",514313244,592,1177.86264823635,1,0.607576886152907,0.753699201862628,0.831356936416606,0.889010083896098,0.94750177305085,NA
2004,FALSE,"332913","Plumbing Fixture Fitting and Trim Manufacturing",9378491,71,3772.96710740847,1,0.814474972804924,0.870305193271242,0.907070250936311,0.943856193055898,0.993928590722337,NA
2004,FALSE,"332919","Other Metal Valve and Pipe Fitting Manufacturing",49221362.3999,418,1154.68987220717,1,0.414661324297355,0.496133556065794,0.558944841789098,0.644368685783148,0.784088196366185,NA
2004,FALSE,"332991","Ball and Roller Bearing Manufacturing",89684266,425,410.095278085985,1,0.321536568283959,0.501039141513616,0.594424803245028,0.701946029666381,0.873464576679421,NA
2004,FALSE,"332992","Small Arms Ammunition Manufacturing",650931345,220,940.865922980104,1,0.519612848374533,0.678929609729669,0.77615608619884,0.886416938586963,0.987798647003365,NA
2004,FALSE,"332993","Ammunition (except Small Arms) Manufacturing",1499394899.125,126,1545.25683149026,1,0.604563981748502,0.760674382900863,0.824627937322643,0.919730187041573,0.993642192148916,NA
2004,FALSE,"332994","Small Arms, Ordnance, and Ordnance Accessories Manufacturing",496195425.1875,376,861.026864714383,1,0.547436116894769,0.690921461964739,0.759711831306224,0.833345043964074,0.925828962240639,NA
2004,FALSE,"332995","Other Ordnance and Accessories Manufacturing",179167845.75,513,514.533449704723,1,0.399140213658109,0.538683899705133,0.611484500971451,0.710427144125315,0.852389421464358,NA
2004,FALSE,"332996","Fabricated Pipe and Pipe Fitting Manufacturing",6179944,240,339.827102426177,1,0.290695514393011,0.433583216935299,0.521295500412301,0.646192586858392,0.880789372848686,NA
2004,FALSE,"332997","Industrial Pattern Manufacturing",117333,6,2078.56850497279,1,0.852206966497064,1,1,1,1,NA
2004,FALSE,"332998","Enameled Iron and Metal Sanitary Ware Manufacturing",6374727,30,3579.90402725113,1,0.891662038246484,0.936267046097811,0.96176606087938,0.993520734433847,1,NA
2004,FALSE,"332999","All Other Miscellaneous Fabricated Metal Product Manufacturing",320712947.1201,1398,1281.93358607632,1,0.471457059409288,0.518686133776317,0.552783163072919,0.604801237350918,0.709568707873644,NA
2004,FALSE,"333111","Farm Machinery and Equipment Manufacturing",2780743,86,395.596502073518,1,0.320062804776786,0.455036999173962,0.563088390390352,0.707372228297089,0.946633553250701,NA
2004,FALSE,"333112","Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing",2626899,89,661.02353670403,1,0.385385582011337,0.501727321834604,0.587077006005941,0.706778220251331,0.926736810208539,NA
2004,FALSE,"333120","Construction Machinery Manufacturing",444709196,339,846.504215992246,1,0.443445079398384,0.579647254970164,0.681011122931426,0.800905527249991,0.940377253631595,NA
2004,FALSE,"333131","Mining Machinery and Equipment Manufacturing",17240467,35,6612.16661556388,1,0.929289038400178,0.964165877873262,0.98100074667351,0.994614937054779,1,NA
2004,FALSE,"333132","Oil and Gas Field Machinery and Equipment Manufacturing",3539281,42,1338.77133704211,1,0.649171373679806,0.795085392616286,0.87334181555737,0.954309783019965,1,NA
2004,FALSE,"333210","Sawmill and Woodworking Machinery Manufacturing",963620,32,1516.14889867351,1,0.651031356391785,0.814705427063866,0.886801447107681,0.968568771957522,1,NA
2004,FALSE,"333220","Plastics and Rubber Industry Machinery Manufacturing",11562686,22,4355.67605827159,1,0.963550164728161,0.98909829428906,0.994713252612758,0.999660891941544,1,NA
2004,FALSE,"333291","Paper Industry Machinery Manufacturing",1311664,24,4280.57036545363,1,0.845669317752107,0.92494114346357,0.963449480964637,0.994991857670867,1,NA
2004,FALSE,"333292","Textile Machinery Manufacturing",903998,29,1151.35329448874,1,0.541199206192934,0.738969555242379,0.833527286564793,0.955376007469043,1,NA
2004,FALSE,"333293","Printing Machinery and Equipment Manufacturing",46989768.2592,60,8467.76384106415,1,0.978981581965113,0.985848478392597,0.989445801044848,0.994598824465794,0.999793231395296,NA
2004,FALSE,"333294","Food Product Machinery Manufacturing",30200375,28,8164.78959735027,1,0.98409993253395,0.993967856359399,0.997326291478169,0.999261433012007,1,NA
2004,FALSE,"333295","Semiconductor Machinery Manufacturing",7042597,39,1916.33133375995,1,0.734461307384194,0.832929954674391,0.883879909641287,0.961004725955496,1,NA
2004,FALSE,"333298","All Other Industrial Machinery Manufacturing",55112517.7998,474,709.395431522881,1,0.408997458285415,0.486069221225515,0.539373352769421,0.620178699998419,0.779621357686097,NA
2004,FALSE,"333311","Automatic Vending Machine Manufacturing",956716,11,4668.07066765927,1,0.952152837123632,0.995912741543389,1,1,1,NA
2004,FALSE,"333312","Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing",4269505,72,534.937067621921,1,0.369802865827182,0.553238963670575,0.670098248661167,0.811666869300912,0.981618179186568,NA
2004,FALSE,"333313","Office Machinery Manufacturing",6336745.8316,127,938.914898130188,1,0.588362431378012,0.682438078503343,0.7455865916634,0.816623802325866,0.933052533530052,NA
2004,FALSE,"333314","Optical Instrument and Lens Manufacturing",469270167.95,404,1404.65266775334,1,0.587927455576665,0.734225044289039,0.804473218803572,0.872425996726846,0.953276329913513,NA
2004,FALSE,"333315","Photographic and Photocopying Equipment Manufacturing",47399039.3183,282,2122.72209154648,1,0.682662993455848,0.774245252500949,0.823818468295513,0.869394645198928,0.934126365250049,NA
2004,FALSE,"333319","Other Commercial and Service Industry Machinery Manufacturing",538486471.1196,807,590.055330625017,1,0.408671959322984,0.611522435176725,0.705190887582979,0.804973034522981,0.899001704616291,NA
2004,FALSE,"333411","Air Purification Equipment Manufacturing",36618344,184,1557.90399568376,1,0.602196036394315,0.72808251194655,0.804320820682026,0.881181358182196,0.951205505850551,NA
2004,FALSE,"333412","Industrial and Commercial Fan and Blower Manufacturing",40413298.21,134,1888.99267082249,1,0.603894277005768,0.719732986003983,0.787918957114649,0.87204411874364,0.964212609197119,NA
2004,FALSE,"333414","Heating Equipment (except Warm Air Furnaces) Manufacturing",44225256,151,2933.97266692261,1,0.702751620298024,0.803996137432548,0.847391887387337,0.898919144079437,0.967947432868264,NA
2004,FALSE,"333415","Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment",99194565,504,596.260991604224,1,0.435557731640252,0.561520862938649,0.625108434477838,0.700266671915514,0.831804470923452,NA
2004,FALSE,"333511","Industrial Mold Manufacturing",1138677,22,1368.46895222913,1,0.596330597498582,0.875006366831355,0.950389650078949,1,1,NA
2004,FALSE,"333512","Machine Tool (Metal Cutting Types) Manufacturing",65810818,366,965.102071115203,1,0.508302022977168,0.589398607535879,0.655253831333089,0.746945601627761,0.891291693043236,NA
2004,FALSE,"333513","Machine Tool (Metal Forming Types) Manufacturing",6218447.1406,104,472.399584325603,1,0.334386237204449,0.515153714129812,0.633286100462057,0.7683934642466,0.951345891802369,NA
2004,FALSE,"333514","Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",8183781,45,3365.35837461893,1,0.833458054813079,0.923816145664935,0.957052408380308,0.980881282219716,1,NA
2004,FALSE,"333515","Cutting Tool and Machine Tool Accessory Manufacturing",7376281,190,537.974955563802,1,0.392049597893573,0.498748081858595,0.559910746350363,0.656427541195895,0.845014174487116,NA
2004,FALSE,"333516","Rolling Mill Machinery and Equipment Manufacturing",161701,13,1518.13677355316,1,0.704170042238452,0.909332657188267,1,1,1,NA
2004,FALSE,"333518","Other Metalworking Machinery Manufacturing",9459937,79,950.662044234485,1,0.491723056767885,0.638519658235661,0.73441882230176,0.854269734051397,0.982677332981553,NA
2004,FALSE,"333611","Turbine and Turbine Generator Set Units Manufacturing",419086644,181,2962.77612771116,1,0.792227826083316,0.891088085116354,0.910440043721653,0.937245675219817,0.978768132870335,NA
2004,FALSE,"333612","Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",83731660,445,1996.2101446461,1,0.576180267496531,0.641345498884715,0.676706739378449,0.733574295873866,0.829052908541302,NA
2004,FALSE,"333613","Mechanical Power Transmission Equipment Manufacturing",69506820,420,797.941452885034,1,0.389102562807359,0.472043476576897,0.535851391396792,0.626153812836066,0.801709262970449,NA
2004,FALSE,"333618","Other Engine Equipment Manufacturing",188334074.25,327,2542.7028243254,1,0.6867657481143,0.77667146028258,0.81463164526332,0.870709294065601,0.945666126163674,NA
2004,FALSE,"333911","Pump and Pumping Equipment Manufacturing",112626656,896,519.641640005897,1,0.316951469766918,0.411376681225641,0.478023737361242,0.569678229075425,0.71831134798306,NA
2004,FALSE,"333912","Air and Gas Compressor Manufacturing",29344813,225,656.161016139337,1,0.460887061889328,0.599899726360092,0.680340836330815,0.762268502672425,0.897713084295927,NA
2004,FALSE,"333913","Measuring and Dispensing Pump Manufacturing",35079116,78,3205.39966908772,1,0.964964396480231,0.977037819311068,0.982350239384596,0.990171844695288,0.998562620563186,NA
2004,FALSE,"333921","Elevator and Moving Stairway Manufacturing",2080731,68,1032.00844032359,1,0.527489680626451,0.659883918920234,0.741135578197662,0.851517778419223,0.986227707767017,NA
2004,FALSE,"333922","Conveyor and Conveying Equipment Manufacturing",9596683,104,960.255758902034,1,0.469865688502323,0.673675734037098,0.75785456118375,0.854971425481029,0.968736598384552,NA
2004,FALSE,"333923","Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",33966964,232,742.358638052565,1,0.451983530872908,0.609259979856752,0.693706187403587,0.783144101439103,0.905772221592342,NA
2004,FALSE,"333924","Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",190691145.1191,322,920.176435108741,1,0.497651592608087,0.676003983092705,0.781421788417607,0.866471780949594,0.953151145064903,NA
2004,FALSE,"333991","Power-Driven Handtool Manufacturing",4698553,121,1182.40023387102,1,0.498032266529717,0.582509764176333,0.64743315654841,0.745075558368715,0.918186726849734,NA
2004,FALSE,"333992","Welding and Soldering Equipment Manufacturing",14981892,254,235.291289821794,1,0.225868065231502,0.361330527749086,0.453227918121883,0.575022735578134,0.767517541854322,NA
2004,FALSE,"333993","Packaging Machinery Manufacturing",707811,29,1887.34194023842,1,0.733756610168534,0.867150976743792,0.915994523961905,0.974330718228454,1,NA
2004,FALSE,"333994","Industrial Process Furnace and Oven Manufacturing",7300763,69,863.47672545343,1,0.446230556845402,0.615365170689505,0.734725610019112,0.831694250518605,0.98527653163604,NA
2004,FALSE,"333995","Fluid Power Cylinder and Actuator Manufacturing",17511477,171,1768.4875637288,1,0.623518556174859,0.723490129072513,0.793864243094015,0.860035814382265,0.955668672962253,NA
2004,FALSE,"333996","Fluid Power Pump and Motor Manufacturing",9901674,98,750.974756064348,1,0.45635454292242,0.646568688865039,0.763793353572042,0.85473216184923,0.965797383478434,NA
2004,FALSE,"333997","Scale and Balance Manufacturing (2007), Scale and Balance (Except Laboratory) Manufacturing (2002)",2396730,73,1225.13770688598,1,0.507323300076158,0.667132306010455,0.740670687302003,0.843171058091459,0.980294415160873,NA
2004,FALSE,"333999","All Other Miscellaneous General Purpose Machinery Manufacturing",165560963,754,475.872441479534,1,0.371055670040798,0.484651917505477,0.553909988803436,0.633063419502606,0.775008539813141,NA
2004,FALSE,"334111","Electronic Computer Manufacturing",1895926166.1784,985,1248.6481163735,1,0.543126495487646,0.656312338113892,0.730812104459787,0.802993183326043,0.904593409316459,NA
2004,FALSE,"334112","Computer Storage Device Manufacturing",151537942.019,282,1358.36348813169,1,0.643875608245208,0.768260376700241,0.844023494406977,0.905079208721975,0.959739829699249,NA
2004,FALSE,"334113","Computer Terminal Manufacturing",9532489.5,107,767.057996117257,1,0.482517676620731,0.638362751041971,0.710612528858699,0.797495992294234,0.945607496712279,NA
2004,FALSE,"334119","Other Computer Peripheral Equipment Manufacturing",336785330.4199,1167,747.850333956637,1,0.370271308185964,0.4680711926163,0.531895538206409,0.620201738569485,0.776161194704608,NA
2004,FALSE,"334210","Telephone Apparatus Manufacturing",427563096.189,309,2764.86967249936,1,0.741986453096342,0.852648414655165,0.90651669313685,0.940544942860764,0.977934450936498,NA
2004,FALSE,"334220","Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing",2745692137.1501,1248,846.531953598071,1,0.449712155267447,0.633590328347123,0.775101263316873,0.857724202586127,0.921941568490227,NA
2004,FALSE,"334290","Other Communications Equipment Manufacturing",2124806899.6969,1152,497.952436955326,1,0.354153178530227,0.548097558053898,0.66323391058393,0.749685508617397,0.877191460170769,NA
2004,FALSE,"334310","Audio and Video Equipment Manufacturing",139249885.21,496,902.168688139243,1,0.531486924644303,0.65487065890259,0.71004902289475,0.763294962166118,0.867586379094779,NA
2004,FALSE,"334411","Electron Tube Manufacturing",120347433,174,824.996551552657,1,0.518349568765276,0.714718960442249,0.81098696195697,0.891347514373992,0.956070793710786,NA
2004,FALSE,"334412","Bare Printed Circuit Board Manufacturing",270534991.2297,531,1778.65339125089,1,0.68065014484304,0.762544391751581,0.796841828065877,0.842190804217715,0.915671778178614,NA
2004,FALSE,"334413","Semiconductor and Related Device Manufacturing",75530919.73,531,205.651921019523,1,0.225016458128951,0.332789207435144,0.393749441659816,0.47840307361157,0.676437939025167,NA
2004,FALSE,"334414","Electronic Capacitor Manufacturing",8723192,152,343.207799068683,1,0.282252872572334,0.414838283967612,0.50310505603912,0.626157603776232,0.849791796397465,NA
2004,FALSE,"334415","Electronic Resistor Manufacturing",62997829,245,4587.14290787274,1,0.75729150920423,0.787357926254887,0.810117424840148,0.844284792734683,0.915668871700325,NA
2004,FALSE,"334416","Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",50596749,340,1742.80819374267,1,0.593339045522209,0.657290286281129,0.696800784932927,0.754987983278578,0.858166049848679,NA
2004,FALSE,"334417","Electronic Connector Manufacturing",233044118,620,3675.19471275501,1,0.738433126705612,0.777024749150616,0.80272848748947,0.835342681061583,0.897074448176639,NA
2004,FALSE,"334418","Printed Circuit Assembly (Electronic Assembly) Manufacturing",317214952,479,1876.64649115605,1,0.708908613146537,0.758322768940807,0.791846133556707,0.836218320223883,0.906285257946689,NA
2004,FALSE,"334419","Other Electronic Component Manufacturing",894668725.8999,1308,883.771914948137,1,0.540731517385425,0.695820778045347,0.764247682735055,0.833880133209085,0.89938460456544,NA
2004,FALSE,"334510","Electromedical and Electrotherapeutic Apparatus Manufacturing",218504494.6016,297,1412.75276395737,1,0.642372805761766,0.749486452369636,0.80817880919295,0.871756970956465,0.952176148868703,NA
2004,FALSE,"334511","Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",5837793845,928,1196.45778200356,1,0.667358491629989,0.808272961203713,0.851851664544416,0.896688379235658,0.956417899400312,NA
2004,FALSE,"334512","Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",28193220,207,355.096144485922,1,0.293497606674416,0.452812998934237,0.552197687743812,0.685147529721548,0.865869968429556,NA
2004,FALSE,"334513","Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",88155556,650,310.989385910309,1,0.287336403369495,0.454418377996316,0.517337214615607,0.585149702920329,0.725568146802379,NA
2004,FALSE,"334514","Totalizing Fluid Meter and Counting Device Manufacturing",122382580.3599,457,1413.42435886956,1,0.496777509937854,0.593231256951452,0.64770320847917,0.720052163039861,0.843066911534913,NA
2004,FALSE,"334515","Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals",287492202.8701,713,425.393429734671,1,0.329782366862133,0.487605603203196,0.583147454564655,0.692343444959437,0.834247254889648,NA
2004,FALSE,"334516","Analytical Laboratory Instrument Manufacturing",213419803.0781,555,1048.04900146495,1,0.47872631413757,0.58731254257581,0.641627827339392,0.715097710524035,0.847996688472103,NA
2004,FALSE,"334517","Irradiation Apparatus Manufacturing",26036023,102,945.670067788979,1,0.574803280167831,0.755813238053211,0.819359935928573,0.88681725238177,0.976909022664699,NA
2004,FALSE,"334518","Watch, Clock, and Part Manufacturing",1319459,43,1761.91403515869,1,0.651475488223029,0.812548988751123,0.886197807119749,0.961318936062681,1,NA
2004,FALSE,"334519","Other Measuring and Controlling Device Manufacturing",268123551,977,249.682927357086,1,0.222365073127905,0.380422652796405,0.473753417962321,0.589727631298821,0.762268838650258,NA
2004,FALSE,"334611","Software Reproducing",33099514.2485,287,2269.01974680237,1,0.659732120969679,0.736261437223774,0.778417562067433,0.834132266532958,0.913759199496532,NA
2004,FALSE,"334612","Prerecorded Compact Disc (Except Software), Tape, and Record Reproducing",4986022,27,7368.29398669849,1,0.944442884527987,0.976836443962742,0.988654683031884,0.997547543913765,1,NA
2004,FALSE,"334613","Blank Magnetic and Optical Recording Media Manufacturing",15021857,108,1132.96523357319,1,0.501947068876715,0.693295987441333,0.804274929558634,0.873220309734075,0.960386290173539,NA
2004,FALSE,"335110","Electric Lamp Bulb and Part Manufacturing",13430985,110,1593.8955798551,1,0.575559573627697,0.69584561370592,0.768297410800474,0.843967140161351,0.974734094334853,NA
2004,FALSE,"335121","Residential Electric Lighting Fixture Manufacturing",8546832,53,847.242573671745,1,0.541045500835865,0.695955881664692,0.79346873789025,0.880303485548797,0.999875158421272,NA
2004,FALSE,"335122","Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",15515164,232,603.851454503216,1,0.434924210887186,0.553645687669722,0.617018235526864,0.71063399677537,0.859923147609946,NA
2004,FALSE,"335129","Other Lighting Equipment Manufacturing",59286748,242,1176.07297564672,1,0.56466778723918,0.686072845308704,0.729343845821887,0.785202189696082,0.886587770921189,NA
2004,FALSE,"335211","Electric Housewares and Household Fan Manufacturing",1511441,40,2384.22400189388,1,0.633833540310207,0.759430900709985,0.856774429170573,0.941471747822112,1,NA
2004,FALSE,"335212","Household Vacuum Cleaner Manufacturing",828453,35,861.873682537926,1,0.497409026221162,0.738150504615229,0.818690981866201,0.927817269054491,1,NA
2004,FALSE,"335221","Household Cooking Appliance Manufacturing",548624,29,655.613615820896,1,0.396697920615941,0.640269109626994,0.779601329872554,0.932332526466214,1,NA
2004,FALSE,"335222","Household Refrigerator and Home Freezer Manufacturing",5493005.0002,34,2377.88614479279,1,0.906142448408252,0.95622523551476,0.977978356073662,0.991522490877342,1,NA
2004,FALSE,"335224","Household Laundry Equipment Manufacturing",7552479,37,3918.21541746884,1,0.819681590640636,0.900123654762893,0.938340775260679,0.980308717177499,1,NA
2004,FALSE,"335228","Other Major Household Appliance Manufacturing",2191475,17,2028.23696401679,1,0.799582929305605,0.945523448818718,0.993830639181373,1,1,NA
2004,FALSE,"335311","Power, Distribution, and Specialty Transformer Manufacturing",91958921.5322,481,379.433054286423,1,0.328702420187582,0.431525797824155,0.500484107632636,0.585196200371126,0.75782940929076,NA
2004,FALSE,"335312","Motor and Generator Manufacturing",379664888.4,659,1171.90611388691,1,0.553377893407496,0.622624207493377,0.680156661619453,0.755750561577148,0.859410133229475,NA
2004,FALSE,"335313","Switchgear and Switchboard Apparatus Manufacturing",93492585.5,352,367.726262599357,1,0.294177673424213,0.487551159161322,0.591832100858501,0.694718595983235,0.834718433393698,NA
2004,FALSE,"335314","Relay and Industrial Control Manufacturing",69411017,352,1149.63822274853,1,0.513270873788345,0.588902143038184,0.632244646253439,0.695738556583227,0.837907644682234,NA
2004,FALSE,"335911","Storage Battery Manufacturing",52475025,196,1122.41572104774,1,0.593635276109132,0.736140298722205,0.813883936547139,0.877598616869786,0.958550133467873,NA
2004,FALSE,"335912","Primary Battery Manufacturing",187987813,134,1023.13645927113,1,0.570757940569264,0.813801972365092,0.886984716397547,0.956243078374448,0.992096354671672,NA
2004,FALSE,"335921","Fiber Optic Cable Manufacturing",11506439,113,681.379433188585,1,0.472617319241015,0.578976923424253,0.650602356283713,0.745392586597942,0.934942134895853,NA
2004,FALSE,"335929","Other Communication and Energy Wire Manufacturing",43146518,185,2955.2613841323,1,0.698299153595662,0.784860715759265,0.839916514236444,0.893749687981774,0.967079545097938,NA
2004,FALSE,"335931","Current-Carrying Wiring Device Manufacturing",103061417,688,396.220054165657,1,0.280578661986169,0.35498869083537,0.400406013225941,0.469937128468643,0.636411065026465,NA
2004,FALSE,"335932","Noncurrent-Carrying Wiring Device Manufacturing",5086973,124,366.686392060461,1,0.295125982170024,0.459731883974421,0.556527479459609,0.677756578758374,0.944632061086007,NA
2004,FALSE,"335991","Carbon and Graphite Product Manufacturing",6903596,46,2681.42867354773,1,0.769297044612692,0.857186167904379,0.922021943346627,0.976757475379498,1,NA
2004,FALSE,"335999","All Other Miscellaneous Electrical Equipment and Component Manufacturing",309475805.4499,1056,311.083024449176,1,0.274644345480488,0.388213121897942,0.480212122455197,0.614709432121393,0.754560081937677,NA
2004,FALSE,"336111","Automobile Manufacturing",154744483.0898,97,1991.36251966577,1,0.798772755742685,0.910885231787925,0.947383102034457,0.971707387747561,0.995602348748284,NA
2004,FALSE,"336112","Light Truck and Utility Vehicle Manufacturing",937248048.73,166,8703.08934857008,1,0.968468366974664,0.977292413504304,0.981911943088328,0.987249228993206,0.996194914362118,NA
2004,FALSE,"336120","Heavy Duty Truck Manufacturing",82384621.6289,193,850.538232084283,1,0.512111525565713,0.740361747420856,0.825103156256717,0.90287945327659,0.967976235941999,NA
2004,FALSE,"336211","Motor Vehicle Body Manufacturing",713260368.1406,636,1311.89043022508,1,0.53644818047509,0.662901776215886,0.715405504448379,0.792122892505551,0.894266741238558,NA
2004,FALSE,"336212","Truck Trailer Manufacturing",1211741062,169,2268.21323841688,1,0.897276006273875,0.962728199699914,0.979562360090625,0.991410355992636,0.997839062054283,NA
2004,FALSE,"336213","Motor Home Manufacturing",371219,6,2879.52276178946,1,0.863064659944669,1,1,1,1,NA
