"CSIScontractID","Action_Obligation_Then_Year","IsClosed","Term","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","StartFY","Agency","Office","ProdServ","NAICS","UnmodifiedDays","qDuration","Ceil","UnmodifiedContractBaseAndAllOptionsValue_Then_Year","UnmodifiedCurrentCompletionDate","SumOfisChangeOrder","ChangeOrderBaseAndAllOptionsValue","qNChg","CBre","qCRais","Where","Intl","PSR","UnmodifiedNumberOfOffersReceived","Offr","Comp","EffComp","Urg","Veh","FxCb","Fee","UCA","b_Term","j_Term","b_CBre","j_CBre","pChangeOrderUnmodifiedBaseAndAll","pChange3Sig","CRai","n_CBre","qHighCeiling","ceil.median.wt","UnmodifiedYearsFloat","UnmodifiedYearsCat","Dur.Simple","n_Fixed","n_Incent","n_NoFee","Pricing","PricingFee","b_Comp","n_Comp","q_Offr","nq_Offr","CompOffr","cb_Comp","cn_Comp","cn_Offr","cl_Offr","b_Urg","NoComp","b_Intl","b_UCA","SIDV","MIDV","FSSGWAC","BPABOA","StartCY","cl_Ceil","NAICS5","NAICS4","NAICS3","NAICS2","c_def6_HHI_lag1","cl_def6_HHI_lag1","c_def5_HHI_lag1","cl_def5_HHI_lag1","c_def4_HHI_lag1","cl_def4_HHI_lag1","c_def3_HHI_lag1","cl_def3_HHI_lag1","c_def2_HHI_lag1","cl_def2_HHI_lag1","def6_HHI_lag1","def6_obl_lag1","def6_ratio_lag1","US6_avg_sal_lag1","def5_HHI_lag1","def5_obl_lag1","def5_ratio_lag1","US5_avg_sal_lag1","def4_HHI_lag1","def4_obl_lag1","def4_ratio_lag1","US4_avg_sal_lag1","def3_HHI_lag1","def3_obl_lag1","def3_ratio_lag1","US3_avg_sal_lag1","def2_HHI_lag1","def2_obl_lag1","def2_ratio_lag1","US2_avg_sal_lag1","capped_def6_ratio_lag1","cl_def6_ratio_lag1","capped_def5_ratio_lag1","cl_def5_ratio_lag1","capped_def4_ratio_lag1","cl_def4_ratio_lag1","capped_def3_ratio_lag1","cl_def3_ratio_lag1","capped_def2_ratio_lag1","cl_def2_ratio_lag1","cl_def6_obl_lag1","cl_def5_obl_lag1","cl_def4_obl_lag1","cl_def3_obl_lag1","cl_def2_obl_lag1","cl_US6_avg_sal_lag1","cl_US5_avg_sal_lag1","cl_US4_avg_sal_lag1","cl_US3_avg_sal_lag1","cl_US2_avg_sal_lag1","cl_Days","ObligationWT_Then_Year","l_Offr","ChangeOrderCeilingGrowth","l_CBre","qGrowth","Why_Outlier"
3026999,8949.5698,0,0,2012-01-27,2010-12-10,2011-07-28,2011,"1700","N00104","6695",334512,180.958333333333,"[~2 months,~7 months)","[0,15k)",600,2011-06-08,3,8349.5698,"[   3,3316]","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","UCA",0,0.00533766548614949,1,0.987468136800453,13.9159496666667,13.916,"[ 0.150,   Inf]",14.9576163333333,"[0.00e+00,1.50e+04)",3537.6001,0.49543691535478,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,1,NA,NA,NA,NA,2010,-0.44363030787694,33451,3345,334,"31-33",-0.303488912108723,-0.149738814765482,-0.35810577496018,-0.298915345732533,-0.316075632495403,-0.229711616754422,-0.309665514052237,-0.478118031867271,-0.410203863472017,-0.527829698999189,889.299320803247,42987867.3231,0.00858611808915119,45627.0231213873,558.624180172547,9819069078.8271,0.0779283095525001,71114.1999455537,558.624180172547,9819069078.8271,0.0779283095525001,71114.1999455537,189.16103961163,23656568397.4592,0.0643753889783035,62190.7458995691,141.788738463116,148935501217.709,0.0268296875686396,45818.4299852116,0.00858611808915119,-0.160223165140181,0.0779283095525001,0.116575476686782,0.0779283095525001,0.14244693010535,0.0643753889783035,0.513891833061747,0.0268296875686396,0.22713187774248,-0.646062395128463,0.577134928951718,0.54565224971642,0.453129603185871,0.450442164953562,-0.339966449140157,0.268465633859606,0.306047725406662,0.295975907235619,-0.234371166585511,0.574499726275518,8949.5698,0,8374.5698,2.70522062384387,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
19139931,289075,0,0,2009-11-30,2009-03-30,2009-09-24,2009,"1700","N69450","Y300",562910,32,"[0 months,~2 months)","[0,15k)",11455,2009-04-30,2,277620,"   2","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",6,"5+","Comp.","2+ Offers","Not Urgency","S-IDC","Cost","Award Fee","Not UCA",0,0.0205796446534805,1,0.978299938363489,24.235704932344,24.236,"[ 0.150,   Inf]",25.235704932344,"[0.00e+00,1.50e+04)",3537.6001,0.0876112251882272,0,"<~1 year",0,0,0,"Cost-Based","Other CB",1,"1","5+",4,"5+ offers",0.163698561686023,0.312512698756295,0.580160289614247,0.350982708137329,0,"Any Comp.",0,0,1,0,0,0,2009,0.145498316086161,56291,5629,562,"56",-0.425735140346174,-0.483668510452352,-0.395311137139826,-0.421027965779032,-0.362200408470414,-0.37427459769764,-0.139062950302016,0.0095573627773667,0.779644999678152,0.719254273138592,425.645834962271,2398481858.0429,0.206520771147571,44673.7865073463,425.645834962271,2398481858.0429,0.206520771147571,44673.7865073463,404.503348223456,2460206062.5542,0.127842558169942,41232.2197639537,460.764779334917,3487819670.6043,0.0452523217756092,43623.2493105993,838.660014092285,19708862517.5512,0.0285176751497828,29407.0208092807,0.206520771147571,0.414727680296633,0.206520771147571,0.691841692865512,0.127842558169942,0.37663049939257,0.0452523217756092,0.25804949192008,0.0285176751497828,0.278931069793583,0.352922170267691,0.232859216771955,0.148062286910736,-0.1434166506438,-0.23038709131744,-0.369207387726559,-0.363461093732426,-0.478951104560609,-0.358609095632774,-1.22147378288785,0.116164421728367,289075,1.79175946922805,277620,3.22825985410957,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
19254296,256687.4375,0,0,2012-01-31,2011-03-02,2011-06-03,2011,"1700","N62478","F999",562910,212.958333333333,"[~2 months,~7 months)","[0,15k)",10200,2011-09-30,1,341112,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",5,"5+","Comp.","2+ Offers","Not Urgency","S-IDC","Cost","Award Fee","Not UCA",0,0.0128073051921092,1,0.974708364193793,33.4423529411765,33.442,"[ 0.150,   Inf]",34.4423529411765,"[0.00e+00,1.50e+04)",3537.6001,0.583048140543007,0,"<~1 year",0,0,0,"Cost-Based","Other CB",1,"1","5+",4,"5+ offers",0.163698561686023,0.312512698756295,0.580160289614247,0.263784510510273,0,"Any Comp.",0,0,1,0,0,0,2011,0.122318994834607,56291,5629,562,"56",-0.4647305404701,-0.677141971498839,-0.436691667646632,-0.612776391308217,-0.405081153120966,-0.570100171356417,-0.203134118804828,-0.127511086242869,-0.0242694239093908,0.140987066914501,277.744722102555,2320895469.1447,0.206520771147571,44673.7865073463,277.744722102555,2320895469.1447,0.206520771147571,44673.7865073463,261.22208776335,2394235328.875,0.127842558169942,41232.2197639537,358.761804753112,3600052602.6715,0.0452523217756092,43623.2493105993,367.823013518176,22421778040.1704,0.0285176751497828,29407.0208092807,0.206520771147571,0.414727680296633,0.206520771147571,0.691841692865512,0.127842558169942,0.37663049939257,0.0452523217756092,0.25804949192008,0.0285176751497828,0.278931069793583,0.344754053268485,0.224827391638362,0.140254236202871,-0.133547260305809,-0.186972966442427,-0.369207387726559,-0.363461093732426,-0.478951104560609,-0.358609095632774,-1.22147378288785,0.617575790424758,256687.4375,1.6094379124341,341112,3.53928699723676,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
22910601,7537509.5,0,0,2012-06-28,2011-06-29,2011-07-25,2011,"97ZS","H92222","D307",541519,186.041666666667,"[~2 months,~7 months)","[0,15k)",10000,2011-12-31,2,7527509.5,"   2","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",5,"5+","Comp.","2+ Offers","Not Urgency","S-IDC","Cost","Other Fee","Not UCA",0,0.0342841574922204,1,0.970629060093779,752.75095,752.751,"[ 0.150,   Inf]",753.75095,"[0.00e+00,1.50e+04)",3537.6001,0.509354323522701,0,"<~1 year",0,0,0,"T&M/LH/FPLOE","T&M/LH/FPLOE",1,"1","5+",4,"5+ offers",0.163698561686023,0.312512698756295,0.580160289614247,0.263784510510273,0,"Any Comp.",0,0,1,0,0,0,2011,0.118363315629001,54151,5415,541,"54",-0.399227980830853,-0.387572393930311,-0.470823731472322,-0.872590172001101,-0.43664623179481,-0.801672370520541,-0.377067899724698,-0.936961046545614,-0.512536207379068,-0.913287636479639,526.181754034957,4938088580.3169,0.270054287821331,76131.1899448123,155.750872284993,11394708095.8815,0.0509726927299312,75857.2796452954,155.750872284993,11394708095.8815,0.0509726927299312,75857.2796452954,81.8546802434634,87684361826.3449,0.0646510544018301,63792.6201849102,81.8546802434634,87684361826.3449,0.0646510544018301,63792.6201849102,0.270054287821331,0.599276714842749,0.0509726927299312,-0.00401211843300295,0.0509726927299312,0.0159787825383258,0.0646510544018301,0.517579886164281,0.0646510544018301,1.38775430536767,0.532302493462989,0.613485692432414,0.588402936465969,0.8613784477289,0.272102200900651,0.369072909192705,0.356229397906503,0.399035803191107,0.342919507830416,0.502308312630941,0.581828690780734,7537509.5,1.6094379124341,7527509.5,6.62506200840544,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
24882056,1266447.0701,0,0,2012-07-31,2008-09-30,2012-06-29,2008,"2100","W912PL","Z299",237990,139.041666666667,"[~2 months,~7 months)","[0,15k)",4000,2009-02-15,1,643000,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",1,"1","No Comp.","No Comp.","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.000569395930506289,1,0.97624596246751,160.75,160.75,"[ 0.150,   Inf]",161.75,"[0.00e+00,1.50e+04)",3537.6001,0.380675336527493,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,0,1,0,0,0,2008,-0.0646705889208087,23799,2379,237,"23",-0.501551872484754,-0.993838748995772,-0.47576515446537,-0.926649457550685,-0.441931905436344,-0.855570133321314,-0.371735314102692,-0.882905588143294,-0.595141986483814,-1.54064656516813,138.089379045744,3495985465.0228,0.196292430729304,54118.4195201491,138.089379045744,3495985465.0228,0.196292430729304,54118.4195201491,138.089379045744,3495985465.0228,0.196292430729304,54118.4195201491,90.3442959062853,5990224886.5242,0.022999026972366,51889.9473595488,33.4740863362182,23861182058.6895,0.0137779222359409,45242.189704001,0.196292430729304,0.385016900097054,0.196292430729304,0.646084588465931,0.196292430729304,0.697777985675779,0.022999026972366,-0.0396713172069892,0.0137779222359409,-0.173387004402668,0.446514239010743,0.324889623548509,0.248996581368108,0.0251214765270189,-0.166027349220719,-0.103589778164447,-0.10276903303716,-0.087285428162652,-0.0382814457953525,-0.262543547209198,0.504793486157004,1266447.0701,0,643000,5.08605193338101,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
24886656,1589669.3682,0,0,2011-09-30,2008-08-27,2010-02-05,2008,"2100","W912QR","C219",541330,17,"[0 months,~2 months)","[0,15k)",14859.4697,2008-09-12,3,482161.8047,"[   3,3316]","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",1,"1","Comp.","1 Offer","Not Urgency","M-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0182170108309947,1,0.968932285124902,32.4481165502158,32.448,"[ 0.150,   Inf]",33.4481165502158,"[1.50e+04,1.00e+05)",31190.251572327,0.0465434633812457,0,"<~1 year",1,0,1,"FFP","FFP",1,"0.5","1",1,"1 offer",0.163698561686023,-0.342654394078496,-0.455771133208762,-0.505954886326419,0,"Any Comp.",0,0,0,1,0,0,2008,0.197476842477031,54133,5413,541,"54",-0.407428701796481,-0.415186315056718,-0.375884996198353,-0.353156366889612,-0.344914446131519,-0.314503156455115,-0.337145853765173,-0.622198636031435,-0.404018098008814,-0.510127942244688,495.078194301913,29214297101.2788,0.155783108889232,73474.6471708677,495.078194301913,29214297101.2788,0.155783108889232,73474.6471708677,462.262477463553,30274226682.0598,0.119095539064627,68118.2117973005,145.411620664871,80878695593.9841,0.0646510544018301,63792.6201849102,145.411620664871,80878695593.9841,0.0646510544018301,63792.6201849102,0.155783108889232,0.267347414334261,0.155783108889232,0.464863667691538,0.119095539064627,0.335591954058435,0.0646510544018301,0.517579886164281,0.0646510544018301,1.38775430536767,0.973878579014087,0.843454448343662,0.869097534250525,0.836202026614743,0.244904268059282,0.319882545751578,0.31285052227424,0.244058549520456,0.342919507830416,0.502308312630941,-0.0511673238106016,1589669.3682,0,482161.8047,3.50999547856792,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
18194178,1511.77,0,0,2011-05-19,2011-04-26,2011-09-19,2011,"97AK","HC1013","D399",517110,16,"[0 months,~2 months)","[0,15k)",0,2011-05-11,1,1511.77,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",2,"2","Comp.","2+ Offers","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0131304571172223,1,0.954791509744246,Inf,Inf,"[ 0.150,   Inf]",Inf,"[0.00e+00,1.50e+04)",3537.6001,0.0438056125941136,0,"<~1 year",1,0,1,"FFP","FFP",1,"1","2",2,"2 offers",0.163698561686023,0.312512698756295,-0.110460658934426,-0.174446172283303,0,"Any Comp.",0,0,1,0,0,0,2011,NA,51711,5171,517,"51",-0.382849906409456,-0.336999461468013,-0.349802853455847,-0.275666637850688,-0.30719427718441,-0.20653237326089,-0.191347242366401,-0.0995840569568144,-0.212865008344877,-0.109558082569128,588.300245593597,5709870483.8692,0.00974124560257027,61203.7069036591,588.300245593597,5709870483.8692,0.00974124560257027,61203.7069036591,588.300245593597,5709870483.8692,0.00974124560257027,61203.7069036591,377.526820060972,7307205783.9474,0.00762843004576782,60272.9799447319,257.366257560425,9055115968.0001,0.0052443470863647,65442.2197265879,0.00974124560257027,-0.156867807550362,0.00974124560257027,-0.18846351070217,0.00974124560257027,-0.177467532343966,0.00762843004576782,-0.245310373994477,0.0052443470863647,-0.435256406164517,0.568374680406818,0.44471672153093,0.38992046409961,0.0870495266488417,-0.492202443971673,0.0668057849911406,0.0644667559061682,0.0899054058847071,0.238158127499319,0.559136950169346,-0.0672053664874281,1511.77,0.693147180559945,1511.77,Inf,"[1.00e+01,     Inf]","No Unmodified Ceiling"
25228050,86822.38,0,1,2015-12-31,2013-07-03,2014-06-20,2013,"1700","N00104","6760",334412,181.041666666667,"[~2 months,~7 months)","[0,15k)",3000,2013-12-30,1,83822.38,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","UCA",1,0.976691410387866,1,0.957692651473917,27.9407933333333,27.941,"[ 0.150,   Inf]",28.9407933333333,"[0.00e+00,1.50e+04)",3537.6001,0.495665069587041,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,1,NA,NA,NA,NA,2013,-0.122136599607319,33441,3344,334,"31-33",-0.0403128939434292,0.191320596134264,-0.226493403127386,-0.0245264955856196,-0.175294313900551,0.0438573919745332,-0.21183785199817,-0.149087265966747,-0.16249947299118,-0.0334271465336774,1887.46899827641,179949420.5146,0.0401804207211957,45906.3935443824,1029.02936883912,2354319765.6734,0.0260312038978943,62439.2603314287,1029.02936883912,2354319765.6734,0.0260312038978943,62439.2603314287,344.905234060971,24019456817.8201,0.0765548237691533,73435.2024809443,286.864369427131,178457906263.322,0.0313263780785519,52914.9521163635,0.0401804207211957,-0.0684495887168592,0.0260312038978943,-0.115589389202193,0.0260312038978943,-0.101039644860834,0.0765548237691533,0.676837195207118,0.0313263780785519,0.365121598709243,-0.290413410863308,0.228319939306496,0.135424817662906,0.457873454355438,0.511319356720688,-0.331512333086296,0.0916338766944662,0.11868970392019,0.602759056559319,0.0861641115723356,0.574621524935178,86822.38,0,83822.38,3.36525213386608,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
9412724,275000,0,0,2009-10-01,2008-08-01,2009-09-04,2008,"2100","W81GYE","V114",488320,427,"(~1 year,~2 years]","[0,15k)",0,2009-10-01,1,275000,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",1,"1","Comp.","1 Offer","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0167870264849626,1,0.998310089611914,Inf,Inf,"[ 0.150,   Inf]",Inf,"[0.00e+00,1.50e+04)",3537.6001,1.16906228610541,1,"(~1 year,~2 years]",1,0,1,"FFP","FFP",1,"0.5","1",1,"1 offer",0.163698561686023,-0.342654394078496,-0.455771133208762,-0.505954886326419,0,"Any Comp.",0,0,1,0,0,0,2008,NA,48832,4883,488,"48-49",-0.0492646384513321,0.183094163698489,0.00418595839103631,0.239789762288249,-0.243680433882183,-0.0685912439924652,0.175096102804482,0.412168412573906,0.603278638477244,0.627036760844609,1853.51696879223,95496951.9801,0.0152878998702008,46593.4739547085,1853.51696879223,95496951.9801,0.0152878998702008,46593.4739547085,800.524720685392,326627925.5135,0.0269328169023939,48808.1612959822,960.914201570909,1890255812.4834,0.0218283619036398,40400.0361613123,735.365675698116,7165563229.1041,0.0111976551167004,38879.2506167521,0.0152878998702008,-0.140756159027763,0.0152878998702008,-0.163650214701671,0.0269328169023939,-0.0968095310685228,0.0218283619036398,-0.0553333283635198,0.0111976551167004,-0.252567534843631,-0.447795194566739,-0.554497508946681,-0.43196523155193,-0.334301527744027,-0.570989993318331,-0.310937299724247,-0.306271552183355,-0.236023775058376,-0.500299455289648,-0.599928820116957,0.801617607706077,275000,0,275000,Inf,"[1.00e+01,     Inf]","No Unmodified Ceiling"
3412360,551.21,1,0,2010-09-30,2009-10-01,2010-06-29,2010,"1700","N49400","C124",221310,365,"[~7 months-~1 year]","[0,15k)",0,2010-09-30,1,5500,"   1","Ceiling Breach","[ 0.150,   Inf]","ARE","Any Intl.","Services",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","Not UCA",0,0.0147320705931634,1,0.962746376136783,Inf,Inf,"[ 0.150,   Inf]",Inf,"[0.00e+00,1.50e+04)",3537.6001,0.999315537303217,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",1,0,NA,NA,NA,NA,2009,NA,22131,2213,221,"22",-0.138057469525497,0.0922192490712022,-0.0900378332196004,0.149725100677143,-0.174793106441863,0.0445856150954755,-0.219853286344035,-0.16973811905184,-0.0851875532859983,0.069400735849052,1516.74497804207,286951825.2104,0.0325617747363496,47115.2017950459,1516.74497804207,286951825.2104,0.0325617747363496,47115.2017950459,1030.70409806824,388340143.218,0.0367997215130956,47125.1208983039,332.144453120828,1245587970.8777,0.00244883011578725,81057.4518200949,332.144453120828,1245587970.8777,0.00244883011578725,81057.4518200949,0.0325617747363496,-0.0905798568755034,0.0325617747363496,-0.0863744824407433,0.0367997215130956,-0.0505167989618992,0.00244883011578725,-0.3146068397872,0.00244883011578725,-0.521042298228358,-0.174500294334579,-0.285762762764563,-0.382252185923287,-0.464277915752291,-1.15999621297682,-0.29551550905649,-0.291135739480966,-0.286561870921157,0.785050313780938,1.03546853988996,0.760113762115946,551.21,0,5500,Inf,"[1.00e+01,     Inf]","No Unmodified Ceiling"
27712362,214528.8,0,0,2014-05-15,2014-02-22,2014-03-05,2014,"1700","N00189","J020",332710,82.9583333333333,"[~2 months,~7 months)","[0,15k)",3517,2014-05-15,1,100868.8,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",1,"1","Comp.","1 Offer","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0484970973455347,1,0.990617721201852,28.6803525732158,28.68,"[ 0.150,   Inf]",29.6803525732158,"[0.00e+00,1.50e+04)",3537.6001,0.227127538215834,0,"<~1 year",1,0,1,"FFP","FFP",1,"0.5","1",1,"1 offer",0.163698561686023,-0.342654394078496,-0.455771133208762,-0.505954886326419,0,"Any Comp.",0,0,1,0,0,0,2014,-0.0903762974014689,33271,3327,332,"31-33",-0.483056256877802,-0.807670288653329,-0.456138265564799,-0.742140900352348,-0.298785875107369,-0.185640732805572,-0.214609638719938,-0.156140742167288,-0.184246829610754,-0.0652918231009497,208.239246019806,46309644.4604,0.00129875930578208,48050.2190041289,208.239246019806,46309644.4604,0.00129875930578208,48050.2190041289,616.395990149148,263881822.0197,0.00444769644791197,48793.8015334923,340.492477166827,6628156014.6498,0.0280468113393695,48757.7357675273,274.127366755278,123767177967.159,0.0313263780785519,52914.9521163635,0.00129875930578208,-0.18139112652925,0.00129875930578208,-0.226231487820359,0.00444769644791197,-0.202303371199047,0.0280468113393695,0.0278616238397554,0.0313263780785519,0.365121598709243,-0.627573389408557,-0.731275954204365,-0.493243441410693,0.0566562831180165,0.388126958289768,-0.268299746193418,-0.26442465915815,-0.23644755244985,-0.153209311563467,0.0861641115723356,0.368172273136886,214528.8,0,100868.8,3.3904852973801,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
20427775,58320200,0,0,2012-08-31,2010-07-15,2012-06-29,2010,"97AS","SP0600","9140",424720,381,"(~1 year,~2 years]","[100k,1m)",708000,2011-07-30,11,26173950,"[   3,3316]","Ceiling Breach","[ 0.150,   Inf]","AFG","Any Intl.","Products",37,"5+","Comp.","2+ Offers","Not Urgency","S-IDC","Fixed","Other Fee","Not UCA",0,0.00402294407831505,1,0.985732171090785,36.9688559322034,36.969,"[ 0.150,   Inf]",37.9689265536723,"[1.00e+05,1.00e+06)",208219.051489882,1.04312114989733,1,"(~1 year,~2 years]",1,0,0,"Other FP","Other FP",1,"1","5+",4,"5+ offers",0.163698561686023,0.312512698756295,0.580160289614247,1.22102429978082,0,"Any Comp.",1,0,1,0,0,0,2010,0.969292609800661,42472,4247,424,"42",-0.269343174912455,-0.0881246998286807,-0.229353550447986,-0.0290108772095581,-0.182836499153507,0.032753623267729,0.0806502233162993,0.318955528935592,0.097733410240196,0.265543336509604,1018.80671179537,4113009246.6085,0.00680577701477498,71397.8791092259,1018.80671179537,4113009246.6085,0.00680577701477498,71397.8791092259,1003.82799189304,4143550924.6613,0.00269168545264698,59742.9974120871,810.553893340124,10508811273.6505,0.00289413454863651,50014.2732993474,439.277694274102,14542610965.2976,0.00182628854881281,53988.4012384645,0.00680577701477498,-0.165394612332787,0.00680577701477498,-0.201595508381242,0.00269168545264698,-0.210542079262761,0.00289413454863651,-0.308649232285571,0.00182628854881281,-0.540146200737914,0.486889121615522,0.36459081745923,0.297812774848304,0.200276134279196,-0.332719737546566,0.280172734840246,0.273877080515765,0.055116561339944,-0.106241234798713,0.130868429347707,0.771463349656988,58320200,3.61091791264422,26174000,3.63676810293737,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
25225078,25983,0,0,2013-07-31,2012-08-14,2013-04-04,2012,"1700","N00104","3120",333613,92.0416666666667,"[~2 months,~7 months)","[0,15k)",1000,2012-11-13,2,24983,"   2","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","Not UCA",0,0.0382405274431221,1,0.977753587753978,24.983,24.983,"[ 0.150,   Inf]",25.983,"[0.00e+00,1.50e+04)",3537.6001,0.251996349532284,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,0,NA,NA,NA,NA,2012,-0.341590196360433,33361,3336,333,"31-33",-0.482404935962356,-0.802325665278265,-0.0838460289151717,0.156231356577216,-0.0227092251582719,0.224075161062765,-0.334943873310326,-0.609149516607513,-0.314615393078275,-0.294347469551126,210.709565286107,119205526.0266,0.030135822893252,47958.3690461614,1538.87554853062,814916305.4225,0.0222020388857931,50120.9034980479,1538.87554853062,814916305.4225,0.0222020388857931,50120.9034980479,148.917231091743,5333017425.9504,0.0144828898380019,48709.5804929163,197.77304147986,158553508347.001,0.0268296875686396,45818.4299852116,0.030135822893252,-0.0976266424768415,0.0222020388857931,-0.132719392316776,0.0222020388857931,-0.119005006551368,0.0144828898380019,-0.153606411344619,0.0268296875686396,0.22713187774248,-0.392711256541437,-0.0308159795680698,-0.16933462705265,-0.0110919538590829,0.471508485818615,-0.270949680554375,-0.207074894690771,-0.197800305027286,-0.155033302435014,-0.234371166585511,0.39565944063068,25983,0,24983,3.25744247801702,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
3032826,115669.43,0,0,2016-02-05,2011-12-16,2014-12-11,2012,"1700","N00104","5895",334418,180.958333333333,"[~2 months,~7 months)","[0,15k)",7500,2012-06-13,1,99031.45,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","UCA",0,0.0120295230532065,1,0.97815870429622,13.2041933333333,13.204,"[ 0.150,   Inf]",14.2041933333333,"[0.00e+00,1.50e+04)",3537.6001,0.49543691535478,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,1,NA,NA,NA,NA,2011,0.0608973049424901,33441,3344,334,"31-33",0.188801926446955,0.362950874841297,-0.164562789762263,0.0629838815406764,-0.109049223948016,0.131106298448392,-0.28755317309872,-0.384628086907112,-0.345203180601767,-0.360965367618851,2756.45192448571,170795412.2791,0.03115210313506,44192.8726252709,1250.38000220714,2714298384.0692,0.0271037930821764,53952.4518127242,1250.38000220714,2714298384.0692,0.0271037930821764,53952.4518127242,224.364464255381,26399869784.5734,0.0643753889783035,62190.7458995691,179.85837082687,163931011303.802,0.0268296875686396,45818.4299852116,0.03115210313506,-0.0946746016128511,0.0271037930821764,-0.110791096099296,0.0271037930821764,-0.0960073590804911,0.0643753889783035,0.513891833061747,0.0268296875686396,0.22713187774248,-0.303382235994786,0.263073011429518,0.176296523169307,0.487319559479067,0.482736515346054,-0.38419729010925,-0.106943993138559,-0.0917089111213863,0.295975907235619,-0.234371166585511,0.574499726275518,115669.43,0,99031.45,2.65353722617755,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
