CSIScontractID	CSIStransactionID	descriptionofcontractrequirement	obligatedAmount	agencyid	principalnaicscode	principalnaicscodeText	ProductOrServiceCode	ProductOrServiceCodeText	piid	idvpiid	claimantprogramcode	ContractingOfficeID	ContractingOfficeName
629176	24694742	MODIFICATION 565 DEOBLIGATES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF ($3,986.04) FOR ANINTERAGENCY AGREEMENT WITH THE U.S. AIR FORCE.   THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-3986.0400	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	24930742	MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	14756392.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25019576	RECOVERY MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	373548.5313	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25103835	TAS::89 0240::TAS   MODIFICATION 259 DE-OBLIGATES $7034.55 IN FEDERAL REIMBURSABLE CLOSE-OUT FUNDS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-7034.5498	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25119298	MODIFICATION NO. 520 CORRECTS A B&R CODE WITHDRAWAL ON FUNDS THAT WERE DE-OBLIGATED ON MODIFICATION 519.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25513745	TAS::89 0321::TAS   MODIFICATION 207 OBLIGATES $21,139,485.00 OF OPERATING AND EQUIPMENT FUNDS.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	22139484.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25523593	TAS::89 0321::TAS  MODIFICATION 327 OBLIGATES $4,007,625.00 FOR OPERATING, CONSTRUCTION, AND CAPITAL EQUIPMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	4007625.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25561194	MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	67961.1719	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25639720	MODIFICATION 491 DEOBLIGATES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF($40,790.57) FOR AN INTERAGENCY AGREEMENT WITH THE DEPARTMENT OF AGRICULTURE.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-40790.5703	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25786298	MODIFICATION 598 PROVIDES $300,000.00 OF OPERATING FUNDING FOR THE LABORATORY.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	300000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	25916659	MODIFICATION 596 PROVIDES $89,135.92 OF FUNDING FOR NON-FEDERAL WORK FOR OTHERS.   THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	26009470	TAS::89 0321::TAS  MODIFICATION 344 OBLIGATES $226,276.40 OF NON-FEDERAL WORK FOR OTHERS FUNDING. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	26041974	TAS::89 0331::TAS RECOVERY  THIS MODIFICATION OBLIGATES FUNDS IN THE AMOUNT OF $6,398,218.00 TO EQUIPMENT FOR THE SOLAR ENERGY PROGAM THAT WERE DE-OBLIGATED FROM OPERATING FOR THE SOLAR ENERGY PROGRAM IN A PREVIOUS MODIFICATION IN THE AMOUNT OF $6,398,218.00. THIS MODIFICATION  ALSO OBLIGATES $105,000.00 FOR PROGRAM DIRECTION UNDER THE HEADQUARTERS CORPORATE PROGRAM. THIS MODIFICATION PROVIDES FUNDING FOR EQUIPMENT AND OPERATING. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	6503218.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	26047227	TAS::89 0321::TAS  MODIFICATION 268 OBLIGATES $139,922.61 FOR NON-FEDERAL WORK FOR OTHERS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	26270373	TAS::89 0321::TAS  MODIFICATION 175 OBLIGATES $12,930.00 FOR OPERATING FUNDS AND $726,729.50. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	12930.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	26481747	TAS::89 0321::TAS  MODIFICATION 316 OBLIGATES $481,916.72 OF FUNDING FOR NON-FEDERAL WORK FOR OTHERS.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	26589898	TAS::89 0321::TAS  MODIFICATION 294 OBLIGATES $305,752.90 OF FUNDING FOR NON-FEDERAL WORK FOR OTHERS.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27078581	ADMINISTRATIVE MODIFICATION 549 PROVIDES THE FOLLOWING SIGNIFICANT REVISIONS TO CONTRACT #DE-AC36-08GO28308: 1.DELETE AND REPLACE SECTION I, CLAUSE I.16, 52.204-10 REPORTING EXECUTIVE COMPENSATION AND FIRST-TIER SUBCONTRACT AWARDS (FEB 2012) 2.DELETE AND REPLACE SECTION J, APPENDIX A, PERSONNEL 3.DELETE AND REPLACE SECTION J, ATTACHMENT B, KEY PERSONNEL 4.DELETE AND REPLACE SECTION J, ATTACHMENT E, APPLICABLE LAW AND REGULATIONS (LIST A) 5.DELETE AND REPLACE SECTION J, ATTACHMENT F, OPERATING AND ADMINISTRATIVE REQUIREMENTS (LIST B) 6.DELETE AND REPLACE SECTION J, ATTACHMENT I, SUBCONTRACTS, PURCHASE ORDERS AND OTHER ACTIONS REQUIRING DOE REVIEW AND APPROVAL AND OTHER AGREEMENTS BETWEEN THE PARTIES 7.INCORPORATE SECTION J, ATTACHMENT J, PERFORMANCE EVALUATION AND MEASUREMENT PLAN DATED JULY 5, 2012 8.INCORPORATE SECTION J, ATTACHMENT K, NREL S DIVERSITY PLAN CY2012 THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27129063	TAS::89 0321::TAS   MODIFICATION 165 OBLIGATES $66,504.85 FROM INTERAGENCY AGREEMENT NUMBER FTAGRDW8992309101 WITH EPA. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	66504.8516	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27190417	TAS::89 0321::TAS RECOVERY.  THIS MODIFICATION IS TO ADD DEPARTMENT OF TRANSPORTATION AMERICAN RECOVERY AND REINVESTMENT ACT FUNDING TO SUPPORT THE FEDERAL ENERGY MANAGEMENT PROGRAM SERVICES IN SUPPORT OF RENEWABLE ENERGY PROJECT ASSESSMENTS IN HAWAII AND COLORADO.  THIS WORK IS PART OF THE TECHNICAL SUPPORT AGREEMENT FOR TRANSIT RESEARCH RELATED TO ENERGY EFFICIENCY AND EMISSIONS REDUCTION.	100000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27301543	TAS::89 0243::TAS  MODIFICATION 367 PROVIDES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $48,544.00 FOR A US ARMY CORP OF ENGINEER INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	48544.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27309524	TAS::89 0321::TAS  MODIFICATION 369 PROVIDES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $121,359.22 FOR A US DEPARTMENT OF AGRICULTURE INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	121359.2188	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27309650	AWARD OF CONTRACT TO MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	57579180.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27418549	TAS::89 0222::TAS  MODIFICATION 186 IS ADDING $198,000.00 TO OPERATING FUNDS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	198000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27815605	TAS::89 0321::TAS   MODIFICATION 209 OBLIGATES $162,397.06 OF NON-FEDERAL WORK FOR OTHERS FUNDING.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27837384	TAS::89 0243::TAS  MODIFICATION 385 PROVIDES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $97,087.38 FOR AN ENVIRONMENTAL PROTECTION AGENCY INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	97087.3828	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	27973542	TAS::89 0321::TAS  MODIFICATION 373 PROVIDES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $315,533.98 FOR A GENERAL SERVICE ADMINISTRATION INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	315533.9688	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28001022	TAS::89 0321::TAS  MODIFICATION 276 OBLIGATES $380,570.51 OF FUNDING FOR NON-FEDERAL WORK FOR OTHERS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28192378	MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	100000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28199610	MODIFICATION 577 PROVIDES $400,000.00 OF FUNDING FOR AN INTERAGENCY AGREEMENT WITH THE DEPARTMENT OF HOMELAND SECURITY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	400000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28244743	TAS::89 0321::TAS  MODIFICATION 270 OBLIGATES $11,374,104.00 FOR CONSTRUCTION, OPERATING, AND CAPITAL EQUIPMENT. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	11374104.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28255941	TAS::89 0321::TAS  MODIFICATION 341 OBLIGATES $879,106.89 OF NON-FEDERAL WORF FOR OTHERS FUNDING. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28330189	TAS::89 0222::TAS  MODIFICATION 174OBLIGATES $87,094.00 OPERATING AND EQUIPMENT FUNDING. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	87094.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28364869	TAS::89 0321::TAS  MODIFICATION 338 OBLIGATES $59,224.50 OF NON-FEDERAL FUNDING. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28444093	MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	400000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28519359	TAS::89 0331::TAS RECOVERY  MODIFICATION 189 IS DE-OBLIGATING $350,000 OF AMERICAN RECOVERY AND REINVESTMENT ACT FUNDS FROM THE NATIONAL RENEWABLE ENERGY LABORATORIES CONTRACT.  THE PURPOSE OF THIS MODIFICATION IS TO REDIRECT THE FUNDS FROM EB4005020-05794-1004281-EGS PROJECT NUMBER 20668 - AMERICAN RECOVERY AND REINVESTMENT ACT ANALYSIS (2004180) TO EB4005020-05794-1004281-EGS PROJECT NUMBER 20685 ENHANCED GEO SYSTEMS RESEARCH AND DEVELOPMENT.  A LATER MODIFICATION WILL OBLIGATE THESE FUNDS TO THE CORRECT PROJECT AFTER APPORTIONMENT HAS BEEN APPROVED. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-350000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28554511	TAS::89 0321::TAS  MODIFICATION 449 OBLIGATES $9,212,977.44 OF FUNDING FOR OPERATING.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	9212977.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28693353	TAS::89 0318::TAS  MODIFICATION 187 IS ADDING $165,000.00 TO OPERATING FUNDS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	165000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28717751	TAS::89 0321::TAS  MODIFICATION 404 OBLIGATES FEDERAL FUNDING IN THE AMOUNT OF $65,985.23 FOR OPERATING.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	65985.2266	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28723301	TAS::89 0321::TAS  MODIFICATION 153 OBLIGATES $97,087.38.  THIS MODIFICATION PROVIDES ADDITIONAL FUNDING FOR AN INTERAGENCY AGREEMENT WITH THE FEDERAL HIGHWAY ADMINISTRATION. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	97087.3828	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28759844	AWARD OF CONTRACT TO MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	378314.0313	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28875905	TAS::89 0321::TAS  MODIFICATION 331 DEOBLIGATES $1,190,315.00 FROM FY 2011 OPERATING FUNDS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-1190315.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28897445	TAS::89 0321::TAS   MODIFICATION 260 DE-OBLIGATES $7834.05 IN FEDERAL REIMBURSABLE CLOSE-OUT FUNDS FOR USGS IAG-07-1649. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-7834.0498	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	28971207	TAS::89 0243::TAS  MODIFICATION 356 DEOBLIGATES $351,160.19 OF FEDERAL REIMBURSABLE FUNDING FROM DEFENSE ADVANCED RESEARCH PROJECTS AGENCY(IAG-10-1770). THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-351160.1875	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	29078224	TAS::89 0240::TAS  MODIFICATION 388 DEOBLIGATES $51,759.77 OF FEDERAL WORK FOR OTHERS FUNDING WITH THE UNITED STATES ARMY (IAG-07-1662).  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-51759.7695	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	29167982	TAS::89 0321::TAS  MODIFICATION 273 OBLIGATES $105,195.30 OF FUNDING FOR NON-FEDERAL WORK FOR OTHERS AGREEMENT WITH THE DEPARTMENT OF TREASURY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	29240141	MODIFICATION 580 PROVIDES $263,592.23 OF FUNDING FOR AN INTERAGENCY AGREEMENT WITH THE GENERAL SERVICES ADMINISTRATION. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	263592.2188	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	29603115	MODIFICATION 552 PROVIDES $2,057,512.62 OF FUNDING FOR AN INTERAGENCY AGREEMENT WITH THE UNITED STATES DEPARTMENT OF INTERIOR, OFFICE OF INSULAR AFFAIRS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	2057512.6250	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	29660927	TAS::89 0321::TAS  MODIFICATION 364 REVERSES $1,455,000 ALLOCATED VIA A PREVIOUS MODIFICATION TO OPERATING VERSUS CAPITAL EQUIPMENT.  AS A RESULT, THIS MODIFICATION DOES NOT CHANGE THE TOTAL CONTRACT VALUE.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	29809895	TAS::89 0321::TAS MODIFICATION 156 OBLIGATES $90,822.06. THIS MODIFICATION PROVIDES FUNDING FOR NON-FEDERAL REIMBUSABLE WORK FOR OTHERS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	29935725	TAS::89 0331::TAS RECOVERY  AMERICAN RECOVERY AND REINVESTMENT ACT (HEREINAFTER REFERRED TO AS ARRA) FUNDING TO EXPAND TECHNICAL SUPPORT TO THE WEATHERIZATION AND INTERGOVERNMENTAL PROGRAM FOR DEVELOPING AND IMPLEMENTING STRATEGIES , POLICIES AND PROCESSES REQUIRED BY ARRA.  THE SUPPORT INCLUDES DESIGNING TECHNICAL GUIDANCE DOCUMENTS TO IMPLEMENT ARRA ACTIVITIES AND PROVIDE TECHNICAL ASSISTANCE TO STATE AND LOCAL AGENCIES TO FACILITATE IMPLEMENTATION OF THE NEWLY DEVELOPED OPERATING PROCEDURES AND PRACTICES IN A SETTING ALLOWING FOR CONTINUOUS REVISION AND IMPROVEMENT OF TECHNICAL ASSISTANCE PROVIDED.  ARRA::YES::ARRA	2531000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30183473	TAS::89 0321::TAS  MODIFICATION 386 OBLIGATES $175,941.43 OF NON-FEDERAL WORK FOR OTHERS FUNDING.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30342374	TAS::89 0321::TAS  MODIFICATION 435 OBLIGATES $1,983.170.39 OF NON-FEDERAL WORK FOR OTHERS FUNDING.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30459615	MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30481759	TAS::89 0321::TAS  MODIFICATION 333 OBLIGATES $277,139.37 OF NON-FEDERAL FUNDING. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30510138	TAS::89 0331::TAS RECOVERY  MODIFICATION 179 OBLIGATES $3,500,000.00 FOR AMERICAN RECOVERY AND REINVESTMENT ACT OPERATING FUNDS FOR THE SMART GRID INVESTMENT PROGRAM. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	3500000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30597064	MODIFICATION 554 PROVIDES $52,427.18 OF FUNDING FOR AN INTERAGENCY AGREEMENT WITH THE AIR FORCE CIVIL ENGINEER SUPPORT AGENCY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	52427.1797	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30622989	TAS::89 0321::TAS  MODIFICATION 339 DE-OBLIGATES $304,018.00 OF OPERATING FUNDING. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-304018.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30689609	TAS::89 0321::TAS  MODIFICATION 292 PROVIDES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $242,718.45 FOR AN INTERAGENCY AGREEMENT WITH THE DEPARTMENT OF TRANSPORTATION. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	242718.4531	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30785574	TAS::89 0321::TAS  MODIFICATION 290 DEOBLIGATES ($90,050.50) OF FEDERAL FUNDING FOR THE DEPARTMENT OF COMMERCE IAG-07-1666 AND IAG-06-1621. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-90050.5000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	30908578	TAS::89 0321::TAS  MODIFICATION 381 PROVIDES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $27,184.47 FOR A THE DEPARTMENT OF AGRICULTURE INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	27184.4707	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	31045218	TAS::89 0321::TAS  MODIFICATION 265 OBLIGATES $555,062.55 IN NON-FEDERAL FUNDS.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	31113694	AWARD OF CONTRACT TO MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	94802.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
